Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,
81|91|81|3|Best Day Of My Life|AMERICAN AUTHORS|2013-11-30|93|11|36|20131214,,,,
82|60|22|14|Gorilla|BRUNO MARS|2013-09-14|60|22|15|20131214,,,,
83|NEW|83|1|At Last|WILL CHAMPLIN|2013-12-14|83|83|1|20131214,,,,
84|92|84|3|The Language|DRAKE|2013-11-30|89|63|17|20131214,,,,
85|85|85|2|Love Me Again|JOHN NEWMAN|2013-12-07|85|30|18|20131214,,,,
86|94|86|5|Right There|ARIANA GRANDE featuring BIG SEAN|2013-11-16|100|86|7|20131214,,,,
87|93|83|8|Days Of Gold|JAKE OWEN|2013-10-26|91|83|9|20131214,,,,
88|81|16|8|Survival|EMINEM|2013-10-26|17|16|14|20131214,,,,
89|NEW|89|1|Let It Go|IDINA MENZEL|2013-12-14|89|5|33|20131214,,,,
90|86|51|6|The Outsiders|ERIC CHURCH|2013-11-09|51|51|7|20131214,,,,
91|100|91|3|Up All Night|JON PARDI|2013-11-30|99|56|13|20131214,,,,
92|76|45|20|Aw Naw|CHRIS YOUNG|2013-08-03|97|45|20|20131214,,,,
93|NEW|93|1|When She Says Baby|JASON ALDEAN|2013-12-14|93|38|20|20131214,,,,
94|83|83|3|Waiting For Superman|DAUGHTRY|2013-11-30|100|83|4|20131214,,,,
95|NEW|95|1|Heart Attack|ENRIQUE IGLESIAS|2013-12-14|95|95|1|20131214,,,,
96|NEW|96|1|Alone Together|FALL OUT BOY|2013-12-14|96|71|8|20131214,,,,
97|NEW|97|1|The Heart Of Dixie|DANIELLE BRADBERY|2013-12-14|97|97|1|20131214,,,,
98|NEW|98|1|Pound Cake / Paris Morton Music 2|DRAKE featuring JAY-Z|2013-12-14|98|94|3|20131214,,,,
99|95|95|2|Up Down (Do This All Day)|T-PAIN featuring B.O.B|2013-12-07|95|62|20|20131214,,,,
100|99|92|5|Collard Greens|SCHOOLBOY Q featuring KENDRICK LAMAR|2013-11-16|92|92|5|20131214,,,,
1|1|1|21|Royals|LORDE|2013-07-20|90|1|44|20131207,,,,
2|2|2|4|The Monster|EMINEM featuring RIHANNA|2013-11-16|3|1|29|20131207,,,,
3|3|1|14|Wrecking Ball|MILEY CYRUS|2013-09-07|50|1|32|20131207,,,,
4|6|4|23|Counting Stars|ONEREPUBLIC|2013-07-06|32|2|68|20131207,,,,
5|4|4|22|Wake Me Up!|AVICII|2013-07-13|81|4|53|20131207,,,,
6|7|6|11|Demons|IMAGINE DRAGONS|2013-09-28|46|6|41|20131207,,,,
7|5|1|16|Roar|KATY PERRY|2013-08-24|85|1|35|20131207,,,,
8|10|8|7|Timber|PITBULL featuring KE$HA|2013-10-26|49|1|39|20131207,,,,
9|8|4|16|Hold On, We're Going Home|DRAKE featuring MAJID JORDAN|2013-08-24|21|4|33|20131207,,,
10|11|10|17|Let Her Go|PASSENGER|2013-08-17|95|5|43|20131207,,,,
11|NEW|11|1|Diana|ONE DIRECTION|2013-12-07|11|11|1|20131207,,,,
12|NEW|12|1|Midnight Memories|ONE DIRECTION|2013-12-07|12|12|1|20131207,,,,
13|13|6|4|Story Of My Life|ONE DIRECTION|2013-11-16|6|6|32|20131207,,,,
14|9|4|15|Applause|LADY GAGA|2013-08-31|6|4|23|20131207,,,,
15|12|11|9|23|MIKE WILL MADE-IT feat MILEY CYRUS, WIZ KHALIFA & JUICY J|2013-10-12|11|11|22|20131207,,,
16|16|16|5|Unconditionally|KATY PERRY|2013-11-09|30|14|20|20131207,,,,
17|14|4|20|Holy Grail|JAY Z featuring JUSTIN TIMBERLAKE|2013-07-27|8|4|27|20131207,,,,
18|38|16|3|Say Something|A GREAT BIG WORLD featuring CHRISTINA AGUILERA|2013-11-23|16|4|26|20131207,,,,
19|17|17|22|Sweater Weather|THE NEIGHBOURHOOD|2013-07-13|96|14|35|20131207,,,,
20|18|13|5|Do What U Want|LADY GAGA featuring R. KELLY|2013-11-09|13|13|19|20131207,,,,
21|15|1|32|Blurred Lines|ROBIN THICKE featuring T.I. & PHARRELL|2013-05-04|94|1|48|20131207,,,,
22|22|22|9|Stay The Night|ZEDD featuring HAYLEY WILLIAMS|2013-10-12|86|18|21|20131207,,,,
23|31|23|10|White Walls|MACKLEMORE & RYAN LEWIS featuring SCHOOLBOY Q & HOLLIS|2013-10-05|100|15|22|20131207,,,,
24|20|3|63|Radioactive|IMAGINE DRAGONS|2012-09-29|91|3|85|20131207,,,,
25|39|25|5|What Now|RIHANNA|2013-11-09|96|25|8|20131207,,,,
26|19|19|8|My Hitta|YG X JEEZY X RICH HOMIE QUAN|2013-10-19|67|19|28|20131207,,,,
27|24|23|18|Love More|CHRIS BROWN featuring NICKI MINAJ|2013-08-10|56|23|26|20131207,,,,
28|27|27|23|Brave|SARA BAREILLES|2013-07-06|100|23|41|20131207,,,,
29|28|28|14|Slow Down|SELENA GOMEZ|2013-09-07|94|27|18|20131207,,,,
30|33|26|11|We Were Us|KEITH URBAN & MIRANDA LAMBERT|2013-09-28|80|26|20|20131207,,,,
31|21|8|30|Safe And Sound|CAPITAL CITIES|2013-05-18|99|8|43|20131207,,,,
32|23|17|44|Sail|AWOLNATION|2013-02-09|63|17|59|20131207,,,,
33|30|30|8|Marry Me|JASON DERULO|2013-10-19|72|26|17|20131207,,,,
34|37|34|6|Stay|FLORIDA GEORGIA LINE|2013-11-02|85|28|20|20131207,,,,
35|26|6|20|Summertime Sadness|LANA DEL REY|2013-07-27|72|6|23|20131207,,,,
36|48|36|10|Burn|ELLIE GOULDING|2013-10-05|99|13|34|20131207,,,,
37|29|24|19|Still Into You|PARAMORE|2013-08-03|100|24|19|20131207,,,,
38|41|37|10|TKO|JUSTIN TIMBERLAKE|2013-10-05|54|36|17|20131207,,,,
39|36|28|17|Mine Would Be You|BLAKE SHELTON|2013-08-17|100|28|20|20131207,,,,
40|35|15|15|That's My Kind Of Night|LUKE BRYAN|2013-08-31|16|15|21|20131207,,,,
41|46|41|8|It Won't Stop|SEVYN STREETER featuring CHRIS BROWN|2013-10-19|90|30|20|20131207,,,,
42|47|17|10|Dark Horse|KATY PERRY featuring JUICY J|2013-10-05|17|1|57|20131207,,,,
43|NEW|43|1|Only Time|ENYA|2013-12-07|43|43|1|20131207,,,,
44|52|44|13|Sunny And 75|JOE NICHOLS|2013-09-14|98|39|20|20131207,,,,
45|42|29|18|Gas Pedal|SAGE THE GEMINI featuring IAMSU|2013-08-10|58|29|25|20131207,,,,
46|45|20|9|All Me|DRAKE featuring 2 CHAINZ & BIG SEAN|2013-10-12|20|20|20|20131207,,,,
47|44|2|41|Mirrors|JUSTIN TIMBERLAKE|2013-03-02|24|2|42|20131207,,,,
48|53|48|15|Pompeii|BASTILLE|2013-08-31|95|5|53|20131207,,,,
49|34|2|25|We Can't Stop|MILEY CYRUS|2013-06-22|11|2|26|20131207,,,,
50|57|50|10|Carolina|PARMALEE|2013-10-05|93|36|19|20131207,,,,
51|55|51|11|Drunk Last Night|ELI YOUNG BAND|2013-09-28|84|41|19|20131207,,,,
52|61|52|8|Whatever She's Got|DAVID NAIL|2013-10-19|91|35|21|20131207,,,,
53|51|32|16|Red|TAYLOR SWIFT|2013-08-24|100|32|17|20131207,,,,
54|NEW|54|1|PYD|JUSTIN BIEBER featuring R. KELLY|2013-12-07|54|54|1|20131207,,,,
55|43|3|13|Berzerk|EMINEM|2013-09-14|3|3|20|20131207,,,,
56|60|56|11|Wasting All These Tears|CASSADEE POPE|2013-09-28|90|46|19|20131207,,,,
57|65|39|20|Tom Ford|JAY Z|2013-07-27|39|39|20|20131207,,,,
58|56|48|12|I Luv This Shit|AUGUST ALSINA / TRINIDAD JAMES|2013-09-21|85|48|20|20131207,,,,
59|32|7|6|Rap God|EMINEM|2013-11-02|7|7|20|20131207,,,,
60|49|22|13|Gorilla|BRUNO MARS|2013-09-14|60|22|15|20131207,,,,
61|84|61|3|Drink A Beer|LUKE BRYAN|2013-11-23|79|31|20|20131207,,,,
62|78|62|6|Chillin' It|COLE SWINDELL|2013-11-02|98|28|20|20131207,,,,
63|69|63|6|Don't Let Me Be Lonely|THE BAND PERRY|2013-11-02|97|59|16|20131207,,,,
64|54|42|18|Southern Girl|TIM McGRAW|2013-08-10|100|42|20|20131207,,,,
65|74|65|6|Sweet Annie|ZAC BROWN BAND|2013-11-02|94|47|17|20131207,,,,
66|63|38|17|Beware|BIG SEAN featuring LIL WAYNE & JHENE AIKO|2013-08-17|94|38|19|20131207,,,,
67|68|67|2|Show Me|KID INK featuring CHIS BROWN|2013-11-30|68|13|30|20131207,,,,
68|66|66|4|All Of Me|JOHN LEGEND|2013-11-16|97|1|56|20131207,,,,
69|67|55|11|Honest|FUTURE|2013-09-28|75|55|17|20131207,,,,
70|62|52|19|Red Nose|SAGE THE GEMINI|2013-08-03|62|52|20|20131207,,,,
71|82|71|6|Friday Night|ERIC PASLAY|2013-11-02|91|47|20|20131207,,,,
72|83|72|10|Animals|MARTIN GARRIX|2013-10-05|86|21|34|20131207,,,,
73|NEW|73|1|Bound 2|KANYE WEST|2013-12-07|73|12|6|20131207,,,,
74|85|69|9|Team|LORDE|2013-10-12|90|6|38|20131207,,,,
75|81|75|6|Radio|DARIUS RUCKER|2013-11-02|96|65|15|20131207,,,,
76|64|45|19|Aw Naw|CHRIS YOUNG|2013-08-03|97|45|20|20131207,,,,
77|75|50|19|Type Of Way|RICH HOMIE QUAN|2013-08-03|98|50|20|20131207,,,,
78|76|74|13|Bounce It|JUICY J featuring WALE & TREY SONGZ|2013-09-14|96|74|19|20131207,,,,
79|80|64|21|HeadBand|B.O.B featuring 2 CHAINZ|2013-07-20|98|53|26|20131207,,,,
80|87|80|3|Compass|LADY ANTEBELLUM|2013-11-23|87|46|20|20131207,,,,
81|59|16|7|Survival|EMINEM|2013-10-26|17|16|14|20131207,,,,
82|70|6|12|The Fox|YLVIS|2013-09-21|29|6|18|20131207,,,,
83|100|83|2|Waiting For Superman|DAUGHTRY|2013-11-30|100|83|4|20131207,,,,
84|73|61|14|Replay|ZENDAYA|2013-09-07|77|40|21|20131207,,,,
85|NEW|85|1|Love Me Again|JOHN NEWMAN|2013-12-07|85|30|18|20131207,,,,
86|77|51|5|The Outsiders|ERIC CHURCH|2013-11-09|51|51|7|20131207,,,,
87|NEW|87|1|Strong|ONE DIRECTION|2013-12-07|87|87|1|20131207,,,,
88|79|12|10|Work Bitch|BRITNEY SPEARS|2013-10-05|12|12|12|20131207,,,,
89|40|40|2|Hallelujah|MATTHEW SCHULER|2013-11-30|40|40|2|20131207,,,,
90|94|90|3|Everybody's Got Somebody But Me|HUNTER HAYES featuring JASON MRAZ|2013-11-23|91|77|9|20131207,,,,
91|93|91|2|Best Day Of My Life|AMERICAN AUTHORS|2013-11-30|93|11|36|20131207,,,,
92|89|89|2|The Language|DRAKE|2013-11-30|89|63|17|20131207,,,,
93|91|83|7|Days Of Gold|JAKE OWEN|2013-10-26|91|83|9|20131207,,,,
94|90|90|4|Right There|ARIANA GRANDE featuring BIG SEAN|2013-11-16|100|86|7|20131207,,,,
95|NEW|95|1|Up Down (Do This All Day)|T-PAIN featuring B.O.B|2013-12-07|95|62|20|20131207,,,,
96|NEW|96|1|Last Chistmas|ARIAN GRANDE|2013-12-07|96|96|1|20131207,,,,
97|88|82|5|Rough Water|TRAVIE McCOY featuring JASON MRAZ|2013-11-09|90|82|5|20131207,,,,
98|86|71|8|Tennis Court|LORDE|2013-10-19|71|71|8|20131207,,,,
99|92|92|4|Collard Greens|SCHOOLBOY Q featuring KENDRICK LAMAR|2013-11-16|92|92|5|20131207,,,,
100|99|99|2|Up All Night|JON PARDI|2013-11-30|99|56|13|20131207,,,,
1|1|1|20|Royals|LORDE|2013-07-20|90|1|44|20131130,,,,
2|2|2|3|The Monster|EMINEM featuring RIHANNA|2013-11-16|3|1|29|20131130,,,,
3|3|1|13|Wrecking Ball|MILEY CYRUS|2013-09-07|50|1|32|20131130,,,,
4|5|4|21|Wake Me Up!|AVICII|2013-07-13|81|4|53|20131130,,,,
5|4|1|15|Roar|KATY PERRY|2013-08-24|85|1|35|20131130,,,,
6|7|6|22|Counting Stars|ONEREPUBLIC|2013-07-06|32|2|68|20131130,,,,
7|9|7|10|Demons|IMAGINE DRAGONS|2013-09-28|46|6|41|20131130,,,,
8|6|4|15|Hold On, We're Going Home|DRAKE featuring MAJID JORDAN|2013-08-24|21|4|33|20131130,,,
9|10|4|14|Applause|LADY GAGA|2013-08-31|6|4|23|20131130,,,,
10|15|10|6|Timber|PITBULL featuring KE$HA|2013-10-26|49|1|39|20131130,,,,
11|12|11|16|Let Her Go|PASSENGER|2013-08-17|95|5|43|20131130,,,,
12|17|11|8|23|MIKE WILL MADE-IT feat MILEY CYRUS, WIZ KHALIFA & JUICY J|2013-10-12|11|11|22|20131130,,,
13|11|6|3|Story Of My Life|ONE DIRECTION|2013-11-16|6|6|32|20131130,,,,
14|14|4|19|Holy Grail|JAY Z featuring JUSTIN TIMBERLAKE|2013-07-27|8|4|27|20131130,,,,
15|18|1|31|Blurred Lines|ROBIN THICKE featuring T.I. & PHARRELL|2013-05-04|94|1|48|20131130,,,,
16|21|16|4|Unconditionally|KATY PERRY|2013-11-09|30|14|20|20131130,,,,
17|29|17|21|Sweater Weather|THE NEIGHBOURHOOD|2013-07-13|96|14|35|20131130,,,,
18|48|13|4|Do What U Want|LADY GAGA featuring R. KELLY|2013-11-09|13|13|19|20131130,,,,
19|24|19|7|My Hitta|YG X JEEZY X RICH HOMIE QUAN|2013-10-19|67|19|28|20131130,,,,
20|23|3|62|Radioactive|IMAGINE DRAGONS|2012-09-29|91|3|85|20131130,,,,
21|20|8|29|Safe And Sound|CAPITAL CITIES|2013-05-18|99|8|43|20131130,,,,
22|34|22|8|Stay The Night|ZEDD featuring HAYLEY WILLIAMS|2013-10-12|86|18|21|20131130,,,,
23|35|17|43|Sail|AWOLNATION|2013-02-09|63|17|59|20131130,,,,
24|27|23|17|Love More|CHRIS BROWN featuring NICKI MINAJ|2013-08-10|56|23|26|20131130,,,,
25|NEW|25|1|Livin' On A Prayer|BON JOVI|2013-11-30|25|25|1|20131130,,,,
26|22|6|19|Summertime Sadness|LANA DEL REY|2013-07-27|72|6|23|20131130,,,,
27|37|27|22|Brave|SARA BAREILLES|2013-07-06|100|23|41|20131130,,,,
28|33|28|13|Slow Down|SELENA GOMEZ|2013-09-07|94|27|18|20131130,,,,
29|25|24|18|Still Into You|PARAMORE|2013-08-03|100|24|19|20131130,,,,
30|36|30|7|Marry Me|JASON DERULO|2013-10-19|72|26|17|20131130,,,,
31|39|31|9|White Walls|MACKLEMORE & RYAN LEWIS featuring SCHOOLBOY Q & HOLLIS|2013-10-05|100|15|22|20131130,,,,
32|13|7|5|Rap God|EMINEM|2013-11-02|7|7|20|20131130,,,,
33|26|26|10|We Were Us|KEITH URBAN & MIRANDA LAMBERT|2013-09-28|80|26|20|20131130,,,,
34|38|2|24|We Can't Stop|MILEY CYRUS|2013-06-22|11|2|26|20131130,,,,
35|30|15|14|That's My Kind Of Night|LUKE BRYAN|2013-08-31|16|15|21|20131130,,,,
36|28|28|16|Mine Would Be You|BLAKE SHELTON|2013-08-17|100|28|20|20131130,,,,
37|47|37|5|Stay|FLORIDA GEORGIA LINE|2013-11-02|85|28|20|20131130,,,,
38|16|16|2|Say Something|A GREAT BIG WORLD featuring CHRISTINA AGUILERA|2013-11-23|16|4|26|20131130,,,,
39|80|39|4|What Now|RIHANNA|2013-11-09|96|25|8|20131130,,,,
40|NEW|40|1|Hallelujah|MATTHEW SCHULER|2013-11-30|40|40|2|20131130,,,,
41|43|37|9|TKO|JUSTIN TIMBERLAKE|2013-10-05|54|36|17|20131130,,,,
42|44|29|17|Gas Pedal|SAGE THE GEMINI featuring IAMSU|2013-08-10|58|29|25|20131130,,,,
43|19|3|12|Berzerk|EMINEM|2013-09-14|3|3|20|20131130,,,,
44|41|2|40|Mirrors|JUSTIN TIMBERLAKE|2013-03-02|24|2|42|20131130,,,,
45|52|20|8|All Me|DRAKE featuring 2 CHAINZ & BIG SEAN|2013-10-12|20|20|20|20131130,,,,
46|49|46|7|It Won't Stop|SEVYN STREETER featuring CHRIS BROWN|2013-10-19|90|30|20|20131130,,,,
47|50|17|9|Dark Horse|KATY PERRY featuring JUICY J|2013-10-05|17|1|57|20131130,,,,
48|57|48|9|Burn|ELLIE GOULDING|2013-10-05|99|13|34|20131130,,,,
49|40|22|12|Gorilla|BRUNO MARS|2013-09-14|60|22|15|20131130,,,,
50|NEW|50|1|All Bad|JUSTIN BIEBER|2013-11-30|50|50|1|20131130,,,,
51|32|32|15|Red|TAYLOR SWIFT|2013-08-24|100|32|17|20131130,,,,
52|58|52|12|Sunny And 75|JOE NICHOLS|2013-09-14|98|39|20|20131130,,,,
53|66|53|14|Pompeii|BASTILLE|2013-08-31|95|5|53|20131130,,,,
54|42|42|17|Southern Girl|TIM McGRAW|2013-08-10|100|42|20|20131130,,,,
55|61|55|10|Drunk Last Night|ELI YOUNG BAND|2013-09-28|84|41|19|20131130,,,,
56|59|48|11|I Luv This Shit|AUGUST ALSINA / TRINIDAD JAMES|2013-09-21|85|48|20|20131130,,,,
57|65|57|9|Carolina|PARMALEE|2013-10-05|93|36|19|20131130,,,,
58|55|32|17|Everything Has Changed|TAYLOR SWIFT featuring ED SHEERAN|2013-08-10|41|32|17|20131130,,,,
59|31|16|6|Survival|EMINEM|2013-10-26|17|16|14|20131130,,,,
60|60|58|10|Wasting All These Tears|CASSADEE POPE|2013-09-28|90|46|19|20131130,,,,
61|70|61|7|Whatever She's Got|DAVID NAIL|2013-10-19|91|35|21|20131130,,,,
62|68|52|18|Red Nose|SAGE THE GEMINI|2013-08-03|62|52|20|20131130,,,,
63|63|38|16|Beware|BIG SEAN featuring LIL WAYNE & JHENE AIKO|2013-08-17|94|38|19|20131130,,,,
64|56|45|18|Aw Naw|CHRIS YOUNG|2013-08-03|97|45|20|20131130,,,,
65|71|39|19|Tom Ford|JAY Z|2013-07-27|39|39|20|20131130,,,,
66|97|66|3|All Of Me|JOHN LEGEND|2013-11-16|97|1|56|20131130,,,,
67|69|55|10|Honest|FUTURE|2013-09-28|75|55|17|20131130,,,,
68|NEW|68|1|Show Me|KID INK featuring CHIS BROWN|2013-11-30|68|13|30|20131130,,,,
69|67|67|5|Don't Let Me Be Lonely|THE BAND PERRY|2013-11-02|97|59|16|20131130,,,,
70|54|6|11|The Fox|YLVIS|2013-09-21|29|6|18|20131130,,,,
71|8|8|2|Dope|LADY GAGA|2013-11-23|8|8|2|20131130,,,,
72|62|26|19|Night Train|JASON ALDEAN|2013-07-27|90|26|19|20131130,,,,
73|74|61|13|Replay|ZENDAYA|2013-09-07|77|40|21|20131130,,,,
74|77|74|5|Sweet Annie|ZAC BROWN BAND|2013-11-02|94|47|17|20131130,,,,
75|73|50|18|Type Of Way|RICH HOMIE QUAN|2013-08-03|98|50|20|20131130,,,,
76|75|74|12|Bounce It|JUICY J featuring WALE & TREY SONGZ|2013-09-14|96|74|19|20131130,,,,
77|51|51|4|The Outsiders|ERIC CHURCH|2013-11-09|51|51|7|20131130,,,,
78|84|78|5|Chillin' It|COLE SWINDELL|2013-11-02|98|28|20|20131130,,,,
79|64|12|9|Work Bitch|BRITNEY SPEARS|2013-10-05|12|12|12|20131130,,,,
80|78|64|20|HeadBand|B.O.B featuring 2 CHAINZ|2013-07-20|98|53|26|20131130,,,,
81|85|81|5|Radio|DARIUS RUCKER|2013-11-02|96|65|15|20131130,,,,
82|83|82|5|Friday Night|ERIC PASLAY|2013-11-02|91|47|20|20131130,,,,
83|81|75|9|Animals|MARTIN GARRIX|2013-10-05|86|21|34|20131130,,,,
84|79|79|2|Drink A Beer|LUKE BRYAN|2013-11-23|79|31|20|20131130,,,,
85|88|69|8|Team|LORDE|2013-10-12|90|6|38|20131130,,,,
86|86|71|7|Tennis Court|LORDE|2013-10-19|71|71|8|20131130,,,,
87|87|87|2|Compass|LADY ANTEBELLUM|2013-11-23|87|46|20|20131130,,,,
88|82|82|4|Rough Water|TRAVIE McCOY featuring JASON MRAZ|2013-11-09|90|82|5|20131130,,,,
89|NEW|89|1|The Language|DRAKE|2013-11-30|89|63|17|20131130,,,,
90|93|90|3|Right There|ARIANA GRANDE featuring BIG SEAN|2013-11-16|100|86|7|20131130,,,,
91|90|83|6|Days Of Gold|JAKE OWEN|2013-10-26|91|83|9|20131130,,,,
92|95|92|3|Collard Greens|SCHOOLBOY Q featuring KENDRICK LAMAR|2013-11-16|92|92|5|20131130,,,,
93|NEW|93|1|Best Day Of My Life|AMERICAN AUTHORS|2013-11-30|93|11|36|20131130,,,,
94|91|91|2|Everybody's Got Somebody But Me|HUNTER HAYES featuring JASON MRAZ|2013-11-23|91|77|9|20131130,,,,
95|96|86|7|Darte Un Beso|PRINCE ROYCE|2013-10-19|97|86|7|20131130,,,,
96|NEW|96|1|Pound Cake / Paris Morton Music 2|DRAKE featuring JAY Z|2013-11-30|96|96|1|20131130,,,,
97|92|2|17|Best Song Ever|ONE DIRECTION|2013-08-10|2|2|17|20131130,,,,
98|NEW|98|1|Propuesta Indecente|ROMEO SANTOS|2013-11-30|98|98|1|20131130,,,,
99|NEW|99|1|Up All Night|JON PARDI|2013-11-30|99|56|13|20131130,,,,
100|NEW|100|1|Waiting For Superman|DAUGHTRY|2013-11-30|100|83|4|20131130,,,,
1|1|1|19|Royals|LORDE|2013-07-20|90|1|44|20131123,,,,
2|3|2|2|The Monster|EMINEM featuring RIHANNA|2013-11-16|3|1|29|20131123,,,,
3|2|1|12|Wrecking Ball|MILEY CYRUS|2013-09-07|50|1|32|20131123,,,,
4|4|1|14|Roar|KATY PERRY|2013-08-24|85|1|35|20131123,,,,
5|5|4|20|Wake Me Up!|AVICII|2013-07-13|81|4|53|20131123,,,,
6|7|4|14|Hold On, We're Going Home|DRAKE featuring MAJID JORDAN|2013-08-24|21|4|33|20131123,,,
7|9|7|21|Counting Stars|ONEREPUBLIC|2013-07-06|32|2|68|20131123,,,,
8|NEW|8|1|Dope|LADY GAGA|2013-11-23|8|8|2|20131123,,,,
9|8|8|9|Demons|IMAGINE DRAGONS|2013-09-28|46|6|41|20131123,,,,
10|10|4|13|Applause|LADY GAGA|2013-08-31|6|4|23|20131123,,,,
11|6|6|2|Story Of My Life|ONE DIRECTION|2013-11-16|6|6|32|20131123,,,,
12|12|12|15|Let Her Go|PASSENGER|2013-08-17|95|5|43|20131123,,,,
13|17|7|4|Rap God|EMINEM|2013-11-02|7|7|20|20131123,,,,
14|11|4|18|Holy Grail|JAY Z featuring JUSTIN TIMBERLAKE|2013-07-27|8|4|27|20131123,,,,
15|20|15|5|Timber|PITBULL featuring KE$HA|2013-10-26|49|1|39|20131123,,,,
16|NEW|16|1|Say Something|A GREAT BIG WORLD featuring CHRISTINA AGUILERA|2013-11-23|16|4|26|20131123,,,,
17|13|11|7|23|MIKE WILL MADE-IT feat MILEY CYRUS, WIZ KHALIFA & JUICY J|2013-10-12|11|11|22|20131123,,,
18|14|1|30|Blurred Lines|ROBIN THICKE featuring T.I. & PHARRELL|2013-05-04|94|1|48|20131123,,,,
19|15|3|11|Berzerk|EMINEM|2013-09-14|3|3|20|20131123,,,,
20|19|8|28|Safe And Sound|CAPITAL CITIES|2013-05-18|99|8|43|20131123,,,,
21|25|21|3|Unconditionally|KATY PERRY|2013-11-09|30|14|20|20131123,,,,
22|18|6|18|Summertime Sadness|LANA DEL REY|2013-07-27|72|6|23|20131123,,,,
23|21|3|61|Radioactive|IMAGINE DRAGONS|2012-09-29|91|3|85|20131123,,,,
24|22|20|6|My Hitta|YG X JEEZY X RICH HOMIE QUAN|2013-10-19|67|19|28|20131123,,,,
25|24|24|17|Still Into You|PARAMORE|2013-08-03|100|24|19|20131123,,,,
26|55|26|9|We Were Us|KEITH URBAN & MIRANDA LAMBERT|2013-09-28|80|26|20|20131123,,,,
27|23|23|16|Love More|CHRIS BROWN featuring NICKI MINAJ|2013-08-10|56|23|26|20131123,,,,
28|38|28|15|Mine Would Be You|BLAKE SHELTON|2013-08-17|100|28|20|20131123,,,,
29|33|29|20|Sweater Weather|THE NEIGHBOURHOOD|2013-07-13|96|14|35|20131123,,,,
30|27|15|13|That's My Kind Of Night|LUKE BRYAN|2013-08-31|16|15|21|20131123,,,,
31|16|16|5|Survival|EMINEM|2013-10-26|17|16|14|20131123,,,,
32|76|32|14|Red|TAYLOR SWIFT|2013-08-24|100|32|17|20131123,,,,
33|31|31|12|Slow Down|SELENA GOMEZ|2013-09-07|94|27|18|20131123,,,,
34|51|34|7|Stay The Night|ZEDD featuring HAYLEY WILLIAMS|2013-10-12|86|18|21|20131123,,,,
35|26|17|42|Sail|AWOLNATION|2013-02-09|63|17|59|20131123,,,,
36|40|36|6|Marry Me|JASON DERULO|2013-10-19|72|26|17|20131123,,,,
37|35|31|21|Brave|SARA BAREILLES|2013-07-06|100|23|41|20131123,,,,
38|34|2|23|We Can't Stop|MILEY CYRUS|2013-06-22|11|2|26|20131123,,,,
39|49|39|8|White Walls|MACKLEMORE & RYAN LEWIS featuring SCHOOLBOY Q & HOLLIS|2013-10-05|100|15|22|20131123,,,,
40|28|22|11|Gorilla|BRUNO MARS|2013-09-14|60|22|15|20131123,,,,
41|36|2|39|Mirrors|JUSTIN TIMBERLAKE|2013-03-02|24|2|42|20131123,,,,
42|52|42|16|Southern Girl|TIM McGRAW|2013-08-10|100|42|20|20131123,,,,
43|37|37|8|TKO|JUSTIN TIMBERLAKE|2013-10-05|54|36|17|20131123,,,,
44|39|29|16|Gas Pedal|SAGE THE GEMINI featuring IAMSU|2013-08-10|58|29|25|20131123,,,,
45|30|25|22|It Goes Like This|THOMAS RHETT|2013-06-29|96|25|22|20131123,,,,
46|NEW|46|1|Get Me Bodied|BEYONCE|2013-11-23|46|46|1|20131123,,,,
47|62|47|4|Stay|FLORIDA GEORGIA LINE|2013-11-02|85|28|20|20131123,,,,
48|58|13|3|Do What U Want|LADY GAGA featuring R. KELLY|2013-11-09|13|13|19|20131123,,,,
49|56|49|6|It Won't Stop|SEVYN STREETER featuring CHRIS BROWN|2013-10-19|90|30|20|20131123,,,,
50|43|17|8|Dark Horse|KATY PERRY featuring JUICY J|2013-10-05|17|1|57|20131123,,,,
51|95|51|3|The Outsiders|ERIC CHURCH|2013-11-09|51|51|7|20131123,,,,
52|45|20|7|All Me|DRAKE featuring 2 CHAINZ & BIG SEAN|2013-10-12|20|20|20|20131123,,,,
53|NEW|53|1|Bad Day|JUSTIN BIEBER|2013-11-23|53|53|1|20131123,,,,
54|29|6|10|The Fox|YLVIS|2013-09-21|29|6|18|20131123,,,,
55|47|32|16|Everything Has Changed|TAYLOR SWIFT featuring ED SHEERAN|2013-08-10|41|32|17|20131123,,,,
56|53|45|17|Aw Naw|CHRIS YOUNG|2013-08-03|97|45|20|20131123,,,,
57|57|57|8|Burn|ELLIE GOULDING|2013-10-05|99|13|34|20131123,,,,
58|60|58|11|Sunny And 75|JOE NICHOLS|2013-09-14|98|39|20|20131123,,,,
59|54|48|10|I Luv This Shit|AUGUST ALSINA / TRINIDAD JAMES|2013-09-21|85|48|20|20131123,,,,
60|69|58|9|Wasting All These Tears|CASSADEE POPE|2013-09-28|90|46|19|20131123,,,,
61|64|61|9|Drunk Last Night|ELI YOUNG BAND|2013-09-28|84|41|19|20131123,,,,
62|68|26|18|Night Train|JASON ALDEAN|2013-07-27|90|26|19|20131123,,,,
63|61|38|15|Beware|BIG SEAN featuring LIL WAYNE & JHENE AIKO|2013-08-17|94|38|19|20131123,,,,
