Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,,,
70|64|27|10|Pink|AEROSMITH|1998-02-28|36|27|13|19980502,,,,,,
71|90|71|2|I Just Want To Dance With You|GEORGE STRAIT|1998-04-25|90|61|19|19980502,,,,,,
72|80|72|2|Out Of My Bones|RANDY TRAVIS|1998-04-25|80|64|10|19980502,,,,,,
73|70|55|7|It's Up To You|THE TUESDAYS|1998-03-21|72|55|10|19980502,,,,,,
74|61|61|2|Love Me Good|MICHAEL W. SMITH|1998-04-25|61|61|5|19980502,,,,,,
75|76|18|14|Father|LL COOL J|1998-01-31|23|18|16|19980502,,,,,,
76|78|48|12|Light In Your Eyes|BLESSID UNION OF SOULS|1998-02-14|48|48|19|19980502,,,,,,
77|74|28|13|All My Love|QUEEN PEN featuring ERIC WILLIAMS|1998-02-07|41|28|15|19980502,,,,,,
78|81|73|11|Off The Hook|JODY WATLEY|1998-02-21|83|73|13|19980502,,,,,,
79|82|79|5|I'm From The Country|TRACY BYRD|1998-04-04|94|63|18|19980502,,,,,,
80|77|9|17|Dangerous|BUSTA RHYMES|1998-01-10|57|9|19|19980502,,,,,,
81|NEW|81|1|Blue On Black|KENNY WAYNE SHEPHERD BAND|1998-05-02|81|78|10|19980502,,,,,,
82|79|70|12|Life In Mono|MONO|1998-02-14|92|70|15|19980502,,,,,,
83|88|75|8|Reality|ELUSION|1998-03-14|85|75|11|19980502,,,,,,
84|98|84|2|Do Your Thing|7 MILE|1998-04-25|98|50|19|19980502,,,,,,
85|86|85|3|Moan & Groan|MARK MORRISON|1998-04-18|94|76|7|19980502,,,,,,
86|83|28|12|Sweet Surrender|SARAH McLACHLAN|1998-02-14|28|28|14|19980502,,,,,,
87|89|87|3|Come Over To My Place|DAVINA|1998-04-18|96|81|9|19980502,,,,,,
88|NEW|88|1|One Of These Days|TIM McGRAW|1998-05-02|88|74|10|19980502,,,,,,
89|84|67|12|If I Never Stop Loving You|DAVID KERSH|1998-02-14|82|67|16|19980502,,,,,,
90|85|21|15|Given To Fly|PEARL JAM|1998-01-24|23|21|16|19980502,,,,,,
91|92|91|7|In A Dream|ROCKELL|1998-03-21|96|72|12|19980502,,,,,,
92|87|47|11|All I Do|SOMETHIN' FOR THE PEOPLE|1998-02-21|56|47|11|19980502,,,,,,
93|NEW|93|1|Ding-A-Ling|HI-TOWN DJ'S|1998-05-02|93|56|19|19980502,,,,,,
94|NEW|94|1|Let's Forget About It|LISA LOEB|1998-05-02|94|71|7|19980502,,,,,,
95|96|95|4|Get Ready To Bounce|BROOKLYN BOUNCE|1998-04-11|95|95|4|19980502,,,,,,
96|91|46|10|What Would Happen|MEREDITH BROOKS|1998-02-28|46|46|10|19980502,,,,,,
97|NEW|97|1|Out Of Sight (Yo)|RUFUS BLAQ|1998-05-02|97|97|4|19980502,,,,,,
98|NEW|98|1|Sweet Honesty|M:G|1998-05-02|98|91|5|19980502,,,,,,
99|94|30|13|If You Think I'm Jiggy|THE LOX|1998-02-07|47|30|13|19980502,,,,,,
100|99|31|13|Am I Dreaming|OL' SKOOL feat KEITH SWEAT & XSCAPE|1998-02-07|72|31|13|19980502,,,,,,
1|3|1|11|Too Close|NEXT|1998-02-14|45|1|53|19980425,,,,,,
2|1|1|5|All My Life|K-CI & JOJO|1998-03-28|15|1|36|19980425,,,,,,
3|2|2|8|Let's Ride|MONTELL JORDAN feat MASTER P & SILKK THE SHOCKER|1998-03-07|84|2|21|19980425,,,,,,
4|4|2|6|Frozen|MADONNA|1998-03-21|8|2|20|19980425,,,,,,
5|14|5|11|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19980425,,,,,,
6|6|6|11|Romeo And Juliet|SYLK-E FYNE featuring CHILL|1998-02-14|87|6|20|19980425,,,,,,
7|11|7|10|Body Bumpin' Yippie-Yi-Yo|PUBLIC ANNOUNCEMENT|1998-02-21|41|5|22|19980425,,,,,,
8|5|1|21|Truly Madly Deeply|SAVAGE GARDEN|1997-12-06|26|1|52|19980425,,,,,,
9|7|1|14|Nice & Slow|USHER|1998-01-24|9|1|23|19980425,,,,,,
10|8|8|3|Sex And Candy|MARCY PLAYGROUND|1998-04-11|13|8|28|19980425,,,,,,
11|24|11|2|Everybody [Backstreet's Back]|BACKSTREET BOYS|1998-04-18|24|4|22|19980425,,,,,,
12|9|7|12|Gone Till November|WYCLEF JEAN|1998-02-07|22|7|20|19980425,,,,,,
13|10|1|9|My Heart Will Go On|CELINE  DION|1998-02-28|1|1|20|19980425,,,,,,
14|13|9|18|Deja Vu [Uptown Baby]|LORD TARIQ & PETER GUNZ|1997-12-27|80|9|26|19980425,,,,,,
15|12|3|22|No, No, No|DESTINY'S CHILD|1997-11-29|64|3|35|19980425,,,,
16|17|16|8|I Want You Back|'N SYNC|1998-03-07|25|13|24|19980425,,,,,,
17|15|6|13|What You Want|MASE featuring TOTAL|1998-01-31|35|6|24|19980425,,,,,,
18|16|1|9|Gettin' Jiggy Wit It|WILL SMITH|1998-02-28|3|1|32|19980425,,,,,,
19|26|19|7|It's All About Me|MYA & SISQO|1998-03-14|82|6|20|19980425,,,,,,
20|28|20|4|Money, Power & Respect|THE LOX featuring DMX & LIL' KIM|1998-04-04|41|17|20|19980425,,,,,
21|21|21|6|Victory|PUFF DADDY & THE FAMILY feat THE NOTORIOUS B.I.G.|1998-03-21|50|19|20|19980425,,,,,,
22|19|19|13|Make 'Em Say Uhh!|MASTER P feat FIEND, SILKK THE SHOCKER, MIA X & MYSTIKAL|1998-01-31|41|16|27|19980425,,,,
23|20|1|19|Together Again|JANET|1997-12-20|9|1|46|19980425,,,,,,
24|18|12|5|Bitter Sweet Symphony|THE VERVE|1998-03-28|13|12|20|19980425,,,,,,
25|22|9|21|How's It Going To Be|THIRD EYE BLIND|1997-12-06|36|9|52|19980425,,,,,,
26|23|2|45|How Do I Live|LeANN RIMES|1997-06-21|89|2|69|19980425,,,,,,
27|29|27|7|A Rose Is Still A Rose|ARETHA FRANKLIN|1998-03-14|43|26|18|19980425,,,,,,
28|25|21|6|Do For Love|2PAC featuring ERIC WILLIAMS|1998-03-21|27|21|18|19980425,,,,,,
29|27|11|26|I Don't Want To Wait|PAULA COLE|1997-11-01|19|11|56|19980425,,,,,,
30|34|30|3|Second Round K.O.|CANIBUS|1998-04-11|35|28|15|19980425,,,,,,
31|31|13|10|Are You Jimmy Ray?|JIMMY RAY|1998-02-21|26|13|18|19980425,,,,,,
32|30|29|8|The Party Continues|JD featuring DA BRAT|1998-03-07|39|29|19|19980425,,,,,,
33|32|15|25|Kiss The Rain|BILLIE MYERS|1997-11-08|95|15|31|19980425,,,,,,
34|37|2|36|You Make Me Wanna ...|USHER|1997-08-23|25|2|47|19980425,,,,,,
35|36|18|8|The Mummers' Dance|LOREENA McKENNITT|1998-03-07|19|18|20|19980425,,,,,,
36|40|36|3|I Got The Hook Up!|MASTER P feat SONS OF FUNK|1998-04-11|57|16|20|19980425,,,,,,
37|33|25|5|Rain|SWV|1998-03-28|32|25|14|19980425,,,,,,
38|57|38|2|Looking Through Your Eyes|LeANN RIMES|1998-04-18|57|18|24|19980425,,,,,,
39|38|6|25|I Don't Ever Want To See You Again|UNCLE SAM|1997-11-08|76|6|28|19980425,,,,,,
40|35|6|18|Swing My Way|K.P. & ENVYI|1997-12-27|86|6|20|19980425,,,,,,
41|39|1|29|Candle In The Wind 1997 / Something About The Way You Look T|ELTON JOHN|1997-10-11|1|1|42|19980425,,,,,,
42|49|42|5|Raise The Roof|LUKE featuring NO GOOD BUT SO GOOD|1998-03-28|59|26|20|19980425,,,,,,
43|47|43|7|I'm Alright|JO DEE MESSINA|1998-03-14|61|43|20|19980425,,,,,,
44|45|44|9|Get At Me Dog|DMX featuring SHEEK OF THE LOX|1998-02-28|52|39|20|19980425,,,,,,
45|42|9|11|Too Much|SPICE GIRLS|1998-02-14|22|9|20|19980425,,,,,,
46|43|25|12|Love You Down|INOJ / LATHUN|1998-02-07|26|25|20|19980425,,,,,,
47|59|47|6|This Kiss|FAITH HILL|1998-03-21|90|7|48|19980425,,,,,,
48|46|2|21|Been Around The World|PUFF DADDY & THE FAMILY feat THE NOTORIOUS B.I.G.|1997-12-06|25|2|21|19980425,,,,,,
49|44|4|43|Semi-Charmed Life|THIRD EYE BLIND|1997-07-05|17|4|43|19980425,,,,,,
50|41|7|24|Show Me Love|ROBYN|1997-11-15|21|7|24|19980425,,,,,,
51|52|51|6|Imagination|TAMIA|1998-03-21|68|37|20|19980425,,,,,,
52|53|29|13|They Don't Know|JON B|1998-01-31|29|7|31|19980425,,,,,,
53|54|53|5|Gitty Up|SALT-N-PEPA|1998-03-28|66|50|14|19980425,,,,,,
54|55|54|5|Cheers 2 U|PLAYA|1998-03-28|72|38|20|19980425,,,,,,
55|58|55|7|Who Am I|BEENIE MAN|1998-03-14|93|40|20|19980425,,,,,,
56|51|7|20|A Song For Mama|BOYZ II MEN|1997-12-13|27|7|20|19980425,,,,,,
57|56|49|10|Strawberries|SMOOTH|1998-02-21|77|49|17|19980425,,,,,,
58|60|58|7|My Heart Will Go On|DEJA VU|1998-03-14|78|58|17|19980425,,,,,,
59|64|52|13|The City Is Mine|JAY-Z featuring BLACKSTREET|1998-01-31|80|52|20|19980425,,,,,,
60|65|36|13|I Know Where It's At|ALL SAINTS|1998-01-31|51|36|18|19980425,,,,,,
61|NEW|61|1|Love Me Good|MICHAEL W. SMITH|1998-04-25|61|61|5|19980425,,,,,,
62|73|62|4|The Unforgiven II|METALLICA|1998-04-04|75|59|15|19980425,,,,,,
63|72|63|4|Say It|VOICES OF THEORY|1998-04-04|95|10|31|19980425,,,,,,
64|62|27|9|Pink|AEROSMITH|1998-02-28|36|27|13|19980425,,,,,,
65|67|65|2|Recover Your Soul|ELTON JOHN|1998-04-18|67|55|20|19980425,,,,,,
66|66|66|5|Still Po' Pimpin'|DO OR DIE feat JOHNNY P & TWISTA|1998-03-28|85|62|14|19980425,,,,,,
67|68|66|12|Then What?|CLAY WALKER|1998-02-07|95|65|18|19980425,,,,,,
68|63|63|8|Bring It On|KEITH WASHINGTON|1998-03-07|65|63|13|19980425,,,,,,
69|82|69|2|This Is How We Party|S.O.A.P.|1998-04-18|82|51|12|19980425,,,,,,
70|61|55|6|It's Up To You|THE TUESDAYS|1998-03-21|72|55|10|19980425,,,,,,
71|71|52|16|Burn|MILITIA|1998-01-10|90|52|20|19980425,,,,,,
72|74|72|6|A Promise I Make|DAKOTA MOON|1998-03-21|82|69|13|19980425,,,,,,
73|77|57|6|Just Be Straight With Me|SILKK THE SHOCKER feat MASTER P, DESTINY'S CHILD, O'DELL, MO|1998-03-21|66|57|16|19980425,,,
74|69|28|12|All My Love|QUEEN PEN featuring ERIC WILLIAMS|1998-02-07|41|28|15|19980425,,,,,,
75|83|75|6|It's Your Love|SHE MOVES|1998-03-21|89|67|15|19980425,,,,,,
76|78|18|13|Father|LL COOL J|1998-01-31|23|18|16|19980425,,,,,,
77|70|9|16|Dangerous|BUSTA RHYMES|1998-01-10|57|9|19|19980425,,,,,,
78|76|48|11|Light In Your Eyes|BLESSID UNION OF SOULS|1998-02-14|48|48|19|19980425,,,,,,
79|84|70|11|Life In Mono|MONO|1998-02-14|92|70|15|19980425,,,,,,
80|NEW|80|1|Out Of My Bones|RANDY TRAVIS|1998-04-25|80|64|10|19980425,,,,,,
81|75|73|10|Off The Hook|JODY WATLEY|1998-02-21|83|73|13|19980425,,,,,,
82|88|82|4|I'm From The Country|TRACY BYRD|1998-04-04|94|63|18|19980425,,,,,,
83|81|28|11|Sweet Surrender|SARAH McLACHLAN|1998-02-14|28|28|14|19980425,,,,,,
84|87|67|11|If I Never Stop Loving You|DAVID KERSH|1998-02-14|82|67|16|19980425,,,,,,
85|79|21|14|Given To Fly|PEARL JAM|1998-01-24|23|21|16|19980425,,,,,,
86|94|86|2|Moan & Groan|MARK MORRISON|1998-04-18|94|76|7|19980425,,,,,,
87|80|47|10|All I Do|SOMETHIN' FOR THE PEOPLE|1998-02-21|56|47|11|19980425,,,,,,
88|86|75|7|Reality|ELUSION|1998-03-14|85|75|11|19980425,,,,,,
89|96|89|2|Come Over To My Place|DAVINA|1998-04-18|96|81|9|19980425,,,,,,
90|NEW|90|1|I Just Want To Dance With You|GEORGE STRAIT|1998-04-25|90|61|19|19980425,,,,,,
91|85|46|9|What Would Happen|MEREDITH BROOKS|1998-02-28|46|46|10|19980425,,,,,,
92|91|91|6|In A Dream|ROCKELL|1998-03-21|96|72|12|19980425,,,,,,
93|89|13|20|We're Not Making Love No More|DRU HILL|1997-12-13|30|13|20|19980425,,,,,,
94|90|30|12|If You Think I'm Jiggy|THE LOX|1998-02-07|47|30|13|19980425,,,,,,
95|93|90|5|Gotta Be ... Movin' On Up|PRINCE BE & KY-MANI|1998-03-28|91|90|5|19980425,,,,,,
96|95|95|3|Get Ready To Bounce|BROOKLYN BOUNCE|1998-04-11|95|95|4|19980425,,,,,,
97|97|59|19|Say You'll Stay|KAI|1997-12-20|84|59|19|19980425,,,,,,
98|NEW|98|1|Do Your Thing|7 MILE|1998-04-25|98|50|19|19980425,,,,,,
99|92|31|12|Am I Dreaming|OL' SKOOL feat KEITH SWEAT & XSCAPE|1998-02-07|72|31|13|19980425,,,,,,
100|98|56|20|Just Clownin'|WC FROM WESTSIDE CONNECTION|1997-12-13|63|56|20|19980425,,,,,,
1|1|1|4|All My Life|K-CI & JOJO|1998-03-28|15|1|36|19980418,,,,,,
2|2|2|7|Let's Ride|MONTELL JORDAN feat MASTER P & SILKK THE SHOCKER|1998-03-07|84|2|21|19980418,,,,,,
3|4|3|10|Too Close|NEXT|1998-02-14|45|1|53|19980418,,,,,,
4|3|2|5|Frozen|MADONNA|1998-03-21|8|2|20|19980418,,,,,,
5|6|1|20|Truly Madly Deeply|SAVAGE GARDEN|1997-12-06|26|1|52|19980418,,,,,,
6|9|6|10|Romeo And Juliet|SYLK-E FYNE featuring CHILL|1998-02-14|87|6|20|19980418,,,,,,
7|7|1|13|Nice & Slow|USHER|1998-01-24|9|1|23|19980418,,,,,,
8|13|8|2|Sex And Candy|MARCY PLAYGROUND|1998-04-11|13|8|28|19980418,,,,,,
9|8|7|11|Gone Till November|WYCLEF JEAN|1998-02-07|22|7|20|19980418,,,,,,
10|5|1|8|My Heart Will Go On|CELINE  DION|1998-02-28|1|1|20|19980418,,,,,,
11|14|11|9|Body Bumpin' Yippie-Yi-Yo|PUBLIC ANNOUNCEMENT|1998-02-21|41|5|22|19980418,,,,,,
12|12|3|21|No, No, No|DESTINY'S CHILD|1997-11-29|64|3|35|19980418,,,,
13|10|9|17|Deja Vu [Uptown Baby]|LORD TARIQ & PETER GUNZ|1997-12-27|80|9|26|19980418,,,,,,
14|15|14|10|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19980418,,,,,,
15|16|6|12|What You Want|MASE featuring TOTAL|1998-01-31|35|6|24|19980418,,,,,,
16|11|1|8|Gettin' Jiggy Wit It|WILL SMITH|1998-02-28|3|1|32|19980418,,,,,,
17|18|17|7|I Want You Back|'N SYNC|1998-03-07|25|13|24|19980418,,,,,,
18|17|12|4|Bitter Sweet Symphony|THE VERVE|1998-03-28|13|12|20|19980418,,,,,,
19|22|19|12|Make 'Em Say Uhh!|MASTER P feat FIEND, SILKK THE SHOCKER, MIA X & MYSTIKAL|1998-01-31|41|16|27|19980418,,,,
20|19|1|18|Together Again|JANET|1997-12-20|9|1|46|19980418,,,,,,
21|32|21|5|Victory|PUFF DADDY & THE FAMILY feat THE NOTORIOUS B.I.G.|1998-03-21|50|19|20|19980418,,,,,,
22|23|9|20|How's It Going To Be|THIRD EYE BLIND|1997-12-06|36|9|52|19980418,,,,,,
23|21|2|44|How Do I Live|LeANN RIMES|1997-06-21|89|2|69|19980418,,,,,,
24|NEW|24|1|Everybody [Backstreet's Back]|BACKSTREET BOYS|1998-04-18|24|4|22|19980418,,,,,,
25|24|21|5|Do For Love|2PAC featuring ERIC WILLIAMS|1998-03-21|27|21|18|19980418,,,,,,
26|37|26|6|It's All About Me|MYA & SISQO|1998-03-14|82|6|20|19980418,,,,,,
27|26|11|25|I Don't Want To Wait|PAULA COLE|1997-11-01|19|11|56|19980418,,,,,,
28|36|28|3|Money, Power & Respect|THE LOX featuring DMX & LIL' KIM|1998-04-04|41|17|20|19980418,,,,,
29|31|29|6|A Rose Is Still A Rose|ARETHA FRANKLIN|1998-03-14|43|26|18|19980418,,,,,,
30|29|29|7|The Party Continues|JD featuring DA BRAT|1998-03-07|39|29|19|19980418,,,,,,
31|20|13|9|Are You Jimmy Ray?|JIMMY RAY|1998-02-21|26|13|18|19980418,,,,,,
32|27|15|24|Kiss The Rain|BILLIE MYERS|1997-11-08|95|15|31|19980418,,,,,,
33|25|25|4|Rain|SWV|1998-03-28|32|25|14|19980418,,,,,,
34|35|34|2|Second Round K.O.|CANIBUS|1998-04-11|35|28|15|19980418,,,,,,
35|28|6|17|Swing My Way|K.P. & ENVYI|1997-12-27|86|6|20|19980418,,,,,,
36|30|18|7|The Mummers' Dance|LOREENA McKENNITT|1998-03-07|19|18|20|19980418,,,,,,
37|33|2|35|You Make Me Wanna ...|USHER|1997-08-23|25|2|47|19980418,,,,,,
38|34|6|24|I Don't Ever Want To See You Again|UNCLE SAM|1997-11-08|76|6|28|19980418,,,,,,
39|39|1|28|Candle In The Wind 1997 / Something About The Way You Look T|ELTON JOHN|1997-10-11|1|1|42|19980418,,,,,,
40|57|40|2|I Got The Hook Up|MASTER P featuring SONS OF FUNK|1998-04-11|57|16|20|19980418,,,,,,
41|43|7|23|Show Me Love|ROBYN|1997-11-15|21|7|24|19980418,,,,,,
42|38|9|10|Too Much|SPICE GIRLS|1998-02-14|22|9|20|19980418,,,,,,
43|40|25|11|Love You Down|INOJ / LATHUN|1998-02-07|26|25|20|19980418,,,,,,
44|44|4|42|Semi-Charmed Life|THIRD EYE BLIND|1997-07-05|17|4|43|19980418,,,,,,
45|46|44|8|Get At Me Dog|DMX featuring SHEEK OF THE LOX|1998-02-28|52|39|20|19980418,,,,,,
46|42|2|20|Been Around The World|PUFF DADDY & THE FAMILY feat THE NOTORIOUS B.I.G.|1997-12-06|25|2|21|19980418,,,,,,
47|49|47|6|I'm Alright|JO DEE MESSINA|1998-03-14|61|43|20|19980418,,,,,,
48|47|2|43|Quit Playing Games (With My Heart)|BACKSTREET BOYS|1997-06-28|24|2|43|19980418,,,,,,
49|51|49|4|Raise The Roof|LUKE feat NO GOOD BUT SO GOOD|1998-03-28|59|26|20|19980418,,,,,,
50|45|11|41|All For You|SISTER HAZEL|1997-07-12|26|11|41|19980418,,,,,,
51|41|7|19|A Song For Mama|BOYZ II MEN|1997-12-13|27|7|20|19980418,,,,,,
52|58|52|5|Imagination|TAMIA|1998-03-21|68|37|20|19980418,,,,,,
53|48|29|12|They Don't Know|JON B|1998-01-31|29|7|31|19980418,,,,,,
54|54|54|4|Gitty Up|SALT-N-PEPA|1998-03-28|66|50|14|19980418,,,,,,
55|56|55|4|Cheers 2 U|PLAYA|1998-03-28|72|38|20|19980418,,,,,,
56|53|49|9|Strawberries|SMOOTH|1998-02-21|77|49|17|19980418,,,,,,
57|NEW|57|1|Looking Through Your Eyes|LeANN RIMES|1998-04-18|57|18|24|19980418,,,,,,
58|60|58|6|Who Am I|BEENIE MAN|1998-03-14|93|40|20|19980418,,,,,,
59|64|59|5|This Kiss|FAITH HILL|1998-03-21|90|7|48|19980418,,,,,,
60|62|60|6|My Heart Will Go On|DEJA VU|1998-03-14|78|58|17|19980418,,,,,,
61|55|55|5|It's Up To You|THE TUESDAYS|1998-03-21|72|55|10|19980418,,,,,,
62|52|27|8|Pink|AEROSMITH|1998-02-28|36|27|13|19980418,,,,,,
63|69|63|7|Bring It On|KEITH WASHINGTON|1998-03-07|65|63|13|19980418,,,,,,
64|63|52|12|The City Is Mine|JAY-Z featuring BLACKSTREET|1998-01-31|80|52|20|19980418,,,,,,
65|59|36|12|I Know Where It's At|ALL SAINTS|1998-01-31|51|36|18|19980418,,,,,,
66|78|66|4|Still Po' Pimpin'|DO OR DIE feat JOHNNY P & TWISTA|1998-03-28|85|62|14|19980418,,,,,,
67|NEW|67|1|Recover Your Soul|ELTON JOHN|1998-04-18|67|55|20|19980418,,,,,,
68|73|66|11|Then What?|CLAY WALKER|1998-02-07|95|65|18|19980418,,,,,,
69|61|28|11|All My Love|QUEEN PEN featuring ERIC WILLIAMS|1998-02-07|41|28|15|19980418,,,,,,
70|66|9|15|Dangerous|BUSTA RHYMES|1998-01-10|57|9|19|19980418,,,,,,
71|70|52|15|Burn|MILITIA|1998-01-10|90|52|20|19980418,,,,,,
72|86|72|3|Say It|VOICES OF THEORY|1998-04-04|95|10|31|19980418,,,,,,
73|75|73|3|The Unforgiven II|METALLICA|1998-04-04|75|59|15|19980418,,,,,,
74|74|74|5|A Promise I Make|DAKOTA MOON|1998-03-21|82|69|13|19980418,,,,,,
75|77|73|9|Off The Hook|JODY WATLEY|1998-02-21|83|73|13|19980418,,,,,,
76|68|48|10|Light In Your Eyes|BLESSID UNION OF SOULS|1998-02-14|48|48|19|19980418,,,,,,
77|72|57|5|Just Be Straight With Me|SILKK THE SHOCKER feat MASTER P, DESTINY'S CHILD, O'DELL, MO|1998-03-21|66|57|16|19980418,,,
78|65|18|12|Father|LL COOL J|1998-01-31|23|18|16|19980418,,,,,,
79|67|21|13|Given To Fly|PEARL JAM|1998-01-24|23|21|16|19980418,,,,,,
80|76|47|9|All I Do|SOMETHIN' FOR THE PEOPLE|1998-02-21|56|47|11|19980418,,,,,,
81|71|28|10|Sweet Surrender|SARAH McLACHLAN|1998-02-14|28|28|14|19980418,,,,,,
82|NEW|82|1|This Is How We Party|S.O.A.P.|1998-04-18|82|51|12|19980418,,,,,,
83|83|83|5|It's Your Love|SHE MOVES|1998-03-21|89|67|15|19980418,,,,,,
84|79|70|10|Life In Mono|MONO|1998-02-14|92|70|15|19980418,,,,,,
85|80|46|8|What Would Happen|MEREDITH BROOKS|1998-02-28|46|46|10|19980418,,,,,,
86|87|75|6|Reality|ELUSION|1998-03-14|85|75|11|19980418,,,,,,
87|85|67|10|If I Never Stop Loving You|DAVID KERSH|1998-02-14|82|67|16|19980418,,,,,,
88|89|88|3|I'm From The Country|TRACY BYRD|1998-04-04|94|63|18|19980418,,,,,,
89|84|13|19|We're Not Making Love No More|DRU HILL|1997-12-13|30|13|20|19980418,,,,,,
90|88|30|11|If You Think I'm Jiggy|THE LOX|1998-02-07|47|30|13|19980418,,,,,,
91|92|91|5|In A Dream|ROCKELL|1998-03-21|96|72|12|19980418,,,,,,
92|82|31|11|Am I Dreaming|OL' SKOOL feat KEITH SWEAT & XSCAPE|1998-02-07|72|31|13|19980418,,,,,,
93|94|90|4|Gotta Be ... Movin' On Up|PRINCE BE & KY-MANI|1998-03-28|91|90|5|19980418,,,,,,
94|NEW|94|1|Moan & Groan|MARK MORRISON|1998-04-18|94|76|7|19980418,,,,,,
95|95|95|2|Get Ready To Bounce|BROOKLYN BOUNCE|1998-04-11|95|95|4|19980418,,,,,,
96|NEW|96|1|Come Over To My Place|DAVINA|1998-04-18|96|81|9|19980418,,,,,,
97|90|59|18|Say You'll Stay|KAI|1997-12-20|84|59|19|19980418,,,,,,
98|91|56|19|Just Clownin'|WC FROM WESTSIDE CONNECTION|1997-12-13|63|56|20|19980418,,,,,,
99|96|63|16|Ain't That Just The Way|LUTRICIA McNEAL|1998-01-03|91|63|16|19980418,,,,,,
100|93|37|20|32 Flavors|ALANA DAVIS|1997-12-06|71|37|20|19980418,,,,,,
1|1|1|3|All My Life|K-CI & JOJO|1998-03-28|15|1|36|19980411,,,,,,
2|6|2|6|Let's Ride|MONTELL JORDAN feat MASTER P & SILKK THE SHOCKER|1998-03-07|84|2|21|19980411,,,,,,
3|2|2|4|Frozen|MADONNA|1998-03-21|8|2|20|19980411,,,,,,
4|10|4|9|Too Close|NEXT|1998-02-14|45|1|53|19980411,,,,,,
5|4|1|7|My Heart Will Go On|CELINE  DION|1998-02-28|1|1|20|19980411,,,,,,
6|7|1|19|Truly Madly Deeply|SAVAGE GARDEN|1997-12-06|26|1|52|19980411,,,,,,
7|3|1|12|Nice & Slow|USHER|1998-01-24|9|1|23|19980411,,,,,,
8|9|7|10|Gone Till November|WYCLEF JEAN|1998-02-07|22|7|20|19980411,,,,,,
9|15|9|9|Romeo And Juliet|SYLK-E FYNE featuring CHILL|1998-02-14|87|6|20|19980411,,,,,,
10|11|9|16|Deja Vu [Uptown Baby]|LORD TARIQ & PETER GUNZ|1997-12-27|80|9|26|19980411,,,,,,
11|8|1|7|Gettin' Jiggy Wit It|WILL SMITH|1998-02-28|3|1|32|19980411,,,,,,
12|5|3|20|No, No, No|DESTINY'S CHILD|1997-11-29|64|3|35|19980411,,,,
13|NEW|13|1|Sex And Candy|MARCY PLAYGROUND|1998-04-11|13|8|28|19980411,,,,,,
14|13|12|8|Body Bumpin' Yippie-Yi-Yo|PUBLIC ANNOUNCEMENT|1998-02-21|41|5|22|19980411,,,,,,
15|16|15|9|You're Still The One|SHANIA TWAIN|1998-02-14|51|2|42|19980411,,,,,,
16|14|6|11|What You Want|MASE featuring TOTAL|1998-01-31|35|6|24|19980411,,,,,,
17|12|12|3|Bitter Sweet Symphony|THE VERVE|1998-03-28|13|12|20|19980411,,,,,,
18|17|17|6|I Want You Back|'N SYNC|1998-03-07|25|13|24|19980411,,,,,,
19|19|1|17|Together Again|JANET|1997-12-20|9|1|46|19980411,,,,,,
20|18|13|8|Are You Jimmy Ray?|JIMMY RAY|1998-02-21|26|13|18|19980411,,,,,,
21|20|2|43|How Do I Live|LeANN RIMES|1997-06-21|89|2|69|19980411,,,,,,
22|24|22|11|Make 'Em Say Uhh!|MASTER P feat FIEND, SILKK THE SHOCKER, MIA X & MYSTIKAL|1998-01-31|41|16|27|19980411,,,,
23|22|9|19|How's It Going To Be|THIRD EYE BLIND|1997-12-06|36|9|52|19980411,,,,,,
24|21|21|4|Do For Love|2PAC featuring ERIC WILLIAMS|1998-03-21|27|21|18|19980411,,,,,,
25|25|25|3|Rain|SWV|1998-03-28|32|25|14|19980411,,,,,,
26|28|11|24|I Don't Want To Wait|PAULA COLE|1997-11-01|19|11|56|19980411,,,,,,
27|27|15|23|Kiss The Rain|BILLIE MYERS|1997-11-08|95|15|31|19980411,,,,,,
28|23|6|16|Swing My Way|K.P. & ENVYI|1997-12-27|86|6|20|19980411,,,,,,
29|29|29|6|The Party Continues|JD featuring DA BRAT|1998-03-07|39|29|19|19980411,,,,,,
30|26|18|6|The Mummers' Dance|LOREENA McKENNITT|1998-03-07|19|18|20|19980411,,,,,,
31|32|31|5|A Rose Is Still A Rose|ARETHA FRANKLIN|1998-03-14|43|26|18|19980411,,,,,,
32|34|32|4|Victory|PUFF DADDY & THE FAMILY feat THE NOTORIOUS B.I.G.|1998-03-21|50|19|20|19980411,,,,,,
33|31|2|34|You Make Me Wanna ...|USHER|1997-08-23|25|2|47|19980411,,,,,,
34|30|6|23|I Don't Ever Want To See You Again|UNCLE SAM|1997-11-08|76|6|28|19980411,,,,,,
35|NEW|35|1|Second Round K.O.|CANIBUS|1998-04-11|35|28|15|19980411,,,,,,
36|41|36|2|Money, Power & Respect|THE LOX featuring DMX & LIL' KIM|1998-04-04|41|17|20|19980411,,,,,
37|43|37|5|It's All About Me|MYA & SISQO|1998-03-14|82|6|20|19980411,,,,,,
38|33|9|9|Too Much|SPICE GIRLS|1998-02-14|22|9|20|19980411,,,,,,
