Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,,,
21|25|21|11|Get Gone|IDEAL|1999-08-21|86|13|22|19991030,,,,,,
22|22|22|17|Back That Thang Up|JUVENILE feat. MANNY FRESH & LIL' WAYNE|1999-07-10|78|19|30|19991030,,,,,,
23|20|16|17|Black Balloon|GOO GOO DOLLS|1999-07-10|66|16|34|19991030,,,,,,
24|31|24|6|U Know What's Up|DONELL JONES|1999-09-25|88|7|24|19991030,,,,,,
25|37|25|3|Waiting For Tonight|JENNIFER LOPEZ|1999-10-16|56|8|20|19991030,,,,,,
26|26|26|10|Vivrant Thing|Q-TIP|1999-08-28|71|26|14|19991030,,,,,,
27|21|1|17|Bailamos|ENRIQUE IGLESIAS|1999-07-10|63|1|20|19991030,,,,,,
28|28|28|7|I Want It All|WARREN G featuring MACK 10|1999-09-18|76|23|15|19991030,,,,,,
29|29|29|10|I Love You|MARTINA McBRIDE|1999-08-28|82|24|20|19991030,,,,,,
30|34|30|7|Largen Than Life|BACKSTREET BOYS|1999-09-18|70|25|19|19991030,,,,,,
31|24|14|20|She's So High|TAL BACHMAN|1999-06-19|78|14|28|19991030,,,,,,
32|27|21|18|Spend My Life With You|ERIC BENET featuring TAMIA|1999-07-03|82|21|22|19991030,,,,,,
33|40|33|3|I Wanna Love You Forever|JESSICA SIMPSON|1999-10-16|69|3|20|19991030,,,,,,
34|32|28|12|Something Like That|TIM McGRAW|1999-08-14|77|28|20|19991030,,,,,,
35|33|33|8|Man! I Feel Like A Woman!|SHANIA TWAIN|1999-09-11|84|23|11|19991030,,,,,,
36|38|36|8|There She Goes|SIXPENCE NONE THE RICHER|1999-09-11|63|32|20|19991030,,,,,,
37|30|6|28|I Want It That Way|BACKSTREET BOYS|1999-04-24|72|6|31|19991030,,,,,,
38|39|38|6|Bug A Boo|DESTINY'S CHILD|1999-09-25|87|33|20|19991030,,,,,,
39|36|36|7|Gotta Man|EVE|1999-09-18|86|26|16|19991030,,,,,,
40|41|40|7|Bling Bling|B.G. feat BABY, TURK, MANNIE FRESH & JUVENILE|1999-09-18|73|36|19|19991030,,,,
41|49|41|8|Candy|MANDY MOORE|1999-09-11|88|41|14|19991030,,,,,,
42|47|42|8|I'm Already Taken|STEVE WARINER|1999-09-11|82|42|14|19991030,,,,,,
43|45|43|4|Stay The Night|IMX|1999-10-09|84|23|20|19991030,,,,,,
44|35|16|16|So Anxious|GINUWINE|1999-07-17|68|16|20|19991030,,,,,,
45|48|45|9|What Do You Say To That|GEORGE STRAIT|1999-09-04|82|45|16|19991030,,,,,,
46|55|46|14|Lonely & Gone|MONTGOMERY GENTRY|1999-07-31|99|46|19|19991030,,,,,,
47|42|39|15|Ready To Run|DIXIE CHICKS|1999-07-24|83|39|18|19991030,,,,,,
48|71|48|2|I Knew I Loved You|SAVAGE GARDEN|1999-10-23|71|1|33|19991030,,,,,,
49|54|49|16|American Woman|LENNY KRAVITZ|1999-07-17|77|49|21|19991030,,,,,,
50|46|1|25|If You Had My Love|JENNIFER LOPEZ|1999-05-15|81|1|25|19991030,,,,,,
51|52|51|3|Big Deal|LeANN RIMES|1999-10-16|71|51|5|19991030,,,,,,
52|56|52|8|Higher|CREED|1999-09-11|81|52|20|19991030,,,,,,
53|57|53|5|Home To You|JOHN MICHAEL MONTGOMERY|1999-10-02|81|53|8|19991030,,,,,,
54|59|54|4|Meet Virginia|TRAIN|1999-10-09|76|54|4|19991030,,,,,,
55|43|5|8|Lost In You|GARTH BROOKS as CHRIS GAINES|1999-09-11|5|5|10|19991030,,,,,,
56|50|20|18|Out Of My Head|FASTBALL|1999-07-03|64|20|20|19991030,,,,,,
57|51|51|7|Angels Would Fall|MELISSA ETHERIDGE|1999-09-18|87|51|11|19991030,,,,,,
58|64|58|3|When I Said I Do|CLINT BLACK|1999-10-16|75|52|4|19991030,,,,,,
59|66|59|5|15 Minutes|MARC NELSON|1999-10-02|91|54|7|19991030,,,,,,
60|NEW|60|1|Will 2K|WILL SMITH & K-CI|1999-10-30|60|60|1|19991030,,,,,,
61|44|1|20|Bills, Bills, Bills|DESTINY'S CHILD|1999-06-19|84|1|20|19991030,,,,
62|60|60|8|She's In Love|MARK WILLS|1999-09-11|79|60|10|19991030,,,,,,
63|73|63|2|Bring It All To Me|BLAQUE & N'SYNC|1999-10-23|73|63|2|19991030,,,,,,
64|53|17|17|Never Gonna Let You Go|FAITH EVANS|1999-07-10|79|17|20|19991030,,,,,,
65|65|65|5|I'll Go Crazy|ANDY GRIGGS|1999-10-02|82|65|10|19991030,,,,,,
66|58|58|16|What's My Age Again|BLINK 182|1999-07-17|78|58|20|19991030,,,,,,
67|74|67|2|Come On Over|SHANIA TWAIN|1999-10-23|74|58|10|19991030,,,,,,
68|69|68|3|Learn To Fly|FOO FIGHTERS|1999-10-16|80|52|6|19991030,,,,,,
69|NEW|69|1|Guerrilla Radio|RAGE AGAINST THE MACHINE|1999-10-30|69|69|20|19991030,,,,,,
70|62|52|10|Girl's Best Friend|JAY-Z|1999-08-28|81|52|13|19991030,,,,,,
71|72|71|7|All Things Considered|YANKEE GREY|1999-09-18|98|55|20|19991030,,,,,,
72|67|34|17|You Had Me From Hello|KENNY CHESNEY|1999-07-10|71|34|20|19991030,,,,,,
73|83|73|2|He Didn't Have To Be|BRAD PAISLEY|1999-10-23|83|53|5|19991030,,,,,,
74|85|74|2|Got Your Money|OL' DIRTY BASTARD featuring KELIS|1999-10-23|85|59|6|19991030,,,,,,
75|70|70|5|Chemicals Between Us|BUSH|1999-10-02|84|67|20|19991030,,,,,,
76|63|29|18|What Ya Want|EVE & NOKIO|1999-07-03|74|29|20|19991030,,,,,,
77|81|77|4|B-Please|SNOOP DOGG|1999-10-09|81|77|9|19991030,,,,,,
78|78|78|3|Dolphin's Cry|LIVE|1999-10-16|84|78|10|19991030,,,,,,
79|89|79|2|U Don't Know Me (Like U Used To)|BRANDY|1999-10-23|89|79|6|19991030,,,,,,
80|92|80|2|Get It On Tonite|MONTELL JORDAN|1999-10-23|92|54|7|19991030,,,,,,
81|77|21|18|You'll Be In My Heart|PHIL COLLINS|1999-07-03|34|21|20|19991030,,,,,,
82|NEW|82|1|Cowboy|KID ROCK|1999-10-30|82|82|5|19991030,,,,,,
83|NEW|83|1|Then The Morning Comes|SMASH MOUTH|1999-10-30|83|56|3|19991030,,,,,,
84|NEW|84|1|4-5-6|SOLE|1999-10-30|84|56|4|19991030,,,,,,
85|76|37|19|I Could Not Ask For More|EDWIN McCAIN|1999-06-26|63|37|20|19991030,,,,,,
86|86|86|7|Lightning Does The Work|CHAD BROCK|1999-09-18|95|86|9|19991030,,,,,,
87|61|3|16|Summer Girls|LFO|1999-07-17|52|3|17|19991030,,,,,,
88|NEW|88|1|What Do You Say|REBA|1999-10-30|88|51|8|19991030,,,,,,
89|75|75|3|Missing You|BROOKS & DUNN|1999-10-16|82|75|3|19991030,,,,,,
90|94|90|2|Give You What You Want (Fa Sure)|CHICO DeBARGE|1999-10-23|94|71|13|19991030,,,,,,
91|82|18|12|It's All About You (Not About Me)|TRACIE SPENCER|1999-08-14|29|18|13|19991030,,,,,,
92|80|70|12|Wanna Be A Baller|LIL TROY|1999-08-14|82|70|12|19991030,,,,,,
93|87|79|6|Beauty|DRU HILL|1999-09-25|79|79|12|19991030,,,,,,
94|79|39|17|Little Man|ALAN JACKSON|1999-07-10|77|39|17|19991030,,,,,,
95|96|95|2|The Greatest Romance Ever Sold|PRINCE|1999-10-23|96|63|13|19991030,,,,,,
96|84|28|19|Jigga My N****|JAY-Z|1999-06-26|82|28|20|19991030,,,,,,
97|98|97|3|Steam|TY HERNDON|1999-10-16|100|83|12|19991030,,,,,,
98|99|96|4|Sexual|AMBER|1999-10-09|96|96|5|19991030,,,,,,
99|100|99|2|Simon Says|PHAROAHE MONCH|1999-10-23|100|97|5|19991030,,,,,,
100|88|62|11|Meeting In My Bedroom|SILK|1999-08-21|82|62|13|19991030,,,,,,
1|3|1|13|Smooth|SANTANA featuring ROB THOMAS|1999-07-31|78|1|58|19991023,,,,,,
2|1|1|8|Heartbreaker|MARIAH CAREY featuring JAY-Z|1999-09-04|60|1|20|19991023,,,,,,
3|2|2|8|Music Of My Heart|'N SYNC & GLORIA ESTEFAN|1999-09-04|66|2|18|19991023,,,,,,
4|4|1|18|Unpretty|TLC|1999-06-26|76|1|32|19991023,,,,,,
5|5|4|9|Mambo No. 5 (A Little Bit Of ...)|LOU BEGA|1999-08-28|63|3|22|19991023,,,,,,
6|43|6|5|Satisfy You|PUFF DADDY featuring R KELLY|1999-09-25|74|2|20|19991023,,,,,,
7|8|7|8|My Love Is Your Love|WHITNEY HOUSTON|1999-09-04|81|4|28|19991023,,,,,,
8|13|8|7|We Can't Be Friends|DEBORAH COX with R.L.|1999-09-11|75|8|20|19991023,,,,,,
9|10|8|7|I Need To Know|MARC ANTHONY|1999-09-11|77|3|40|19991023,,,,,,
10|11|9|21|Scar Tissue|RED HOT CHILI PEPPERS|1999-06-05|89|9|29|19991023,,,,,,
11|9|7|17|Someday|SUGAR RAY|1999-07-03|66|7|32|19991023,,,,,,
12|7|1|17|Genie In A Bottle|CHRISTINA AGUILERA|1999-07-03|61|1|25|19991023,,,,,,
13|6|2|12|She's All I Ever Had|RICKY MARTIN|1999-08-07|63|2|20|19991023,,,,,,
14|12|12|9|If I Could Turn Back The Hands Of Time|R KELLY|1999-08-28|72|12|17|19991023,,,,,,
15|14|4|26|Where My Girls At?|702|1999-05-01|90|4|42|19991023,,,,,,
16|17|16|11|Steal My Sunshine|LEN|1999-08-14|71|9|25|19991023,,,,,,
17|18|13|12|I Do (Cherish You)|98 DEGREES|1999-08-07|66|13|20|19991023,,,,,,
18|21|18|9|Back At One|BRIAN McKNIGHT|1999-08-28|75|2|37|19991023,,,,,,
19|15|4|23|All Star|SMASH MOUTH|1999-05-22|75|4|30|19991023,,,,,,
20|19|16|16|Black Balloon|GOO GOO DOLLS|1999-07-10|66|16|34|19991023,,,,,,
21|16|1|16|Bailamos|ENRIQUE IGLESIAS|1999-07-10|63|1|20|19991023,,,,,,
22|22|22|16|Back That Thang Up|JUVENILE feat. MANNY FRESH & LIL' WAYNE|1999-07-10|78|19|30|19991023,,,,,,
23|24|23|6|(You Drive Me) Crazy|BRITNEY SPEARS|1999-09-18|62|10|20|19991023,,,,,,
24|20|14|19|She's So High|TAL BACHMAN|1999-06-19|78|14|28|19991023,,,,,,
25|33|25|10|Get Gone|IDEAL|1999-08-21|86|13|22|19991023,,,,,,
26|27|26|9|Vivrant Thing|Q-TIP|1999-08-28|71|26|14|19991023,,,,,,
27|26|21|17|Spend My Life With You|ERIC BENET featuring TAMIA|1999-07-03|82|21|22|19991023,,,,,,
28|28|28|6|I Want It All|WARREN G featuring MACK 10|1999-09-18|76|23|15|19991023,,,,,,
29|29|29|9|I Love You|MARTINA McBRIDE|1999-08-28|82|24|20|19991023,,,,,,
30|23|6|27|I Want It That Way|BACKSTREET BOYS|1999-04-24|72|6|31|19991023,,,,,,
31|44|31|5|U Know What's Up|DONELL JONES|1999-09-25|88|7|24|19991023,,,,,,
32|31|28|11|Something Like That|TIM McGRAW|1999-08-14|77|28|20|19991023,,,,,,
33|34|33|7|Man! I Feel Like A Woman!|SHANIA TWAIN|1999-09-11|84|23|11|19991023,,,,,,
34|30|30|6|Largen Than Life|BACKSTREET BOYS|1999-09-18|70|25|19|19991023,,,,,,
35|32|16|15|So Anxious|GINUWINE|1999-07-17|68|16|20|19991023,,,,,,
36|36|36|6|Gotta Man|EVE|1999-09-18|86|26|16|19991023,,,,,,
37|56|37|2|Waiting For Tonight|JENNIFER LOPEZ|1999-10-16|56|8|20|19991023,,,,,,
38|38|38|7|There She Goes|SIXPENCE NONE THE RICHER|1999-09-11|63|32|20|19991023,,,,,,
39|40|39|5|Bug A Boo|DESTINY'S CHILD|1999-09-25|87|33|20|19991023,,,,,,
40|69|40|2|I Wanna Love You Forever|JESSICA SIMPSON|1999-10-16|69|3|20|19991023,,,,,,
41|45|41|6|Bling Bling|B.G. feat BABY, TURK, MANNIE FRESH & JUVENILE|1999-09-18|73|36|19|19991023,,,,
42|39|39|14|Ready To Run|DIXIE CHICKS|1999-07-24|83|39|18|19991023,,,,,,
43|25|5|7|Lost In You|GARTH BROOKS as CHRIS GAINES|1999-09-11|5|5|10|19991023,,,,,,
44|35|1|19|Bills, Bills, Bills|DESTINY'S CHILD|1999-06-19|84|1|20|19991023,,,,
45|61|45|3|Stay The Night|IMX|1999-10-09|84|23|20|19991023,,,,,,
46|41|1|24|If You Had My Love|JENNIFER LOPEZ|1999-05-15|81|1|25|19991023,,,,,,
47|49|47|7|I'm Already Taken|STEVE WARINER|1999-09-11|82|42|14|19991023,,,,,,
48|48|48|8|What Do You Say To That|GEORGE STRAIT|1999-09-04|82|45|16|19991023,,,,,,
49|65|49|7|Candy|MANDY MOORE|1999-09-11|88|41|14|19991023,,,,,,
50|42|20|17|Out Of My Head|FASTBALL|1999-07-03|64|20|20|19991023,,,,,,
51|51|51|6|Angels Would Fall|MELISSA ETHERIDGE|1999-09-18|87|51|11|19991023,,,,,,
52|71|52|2|Big Deal|LeANN RIMES|1999-10-16|71|51|5|19991023,,,,,,
53|47|17|16|Never Gonna Let You Go|FAITH EVANS|1999-07-10|79|17|20|19991023,,,,,,
54|54|54|15|American Woman|LENNY KRAVITZ|1999-07-17|77|49|21|19991023,,,,,,
55|57|55|13|Lonely & Gone|MONTGOMERY GENTRY|1999-07-31|99|46|19|19991023,,,,,,
56|58|56|7|Higher|CREED|1999-09-11|81|52|20|19991023,,,,,,
57|62|57|4|Home To You|JOHN MICHAEL MONTGOMERY|1999-10-02|81|53|8|19991023,,,,,,
58|59|58|15|What's My Age Again|BLINK 182|1999-07-17|78|58|20|19991023,,,,,,
59|67|59|3|Meet Virginia|TRAIN|1999-10-09|76|54|4|19991023,,,,,,
60|63|60|7|She's In Love|MARK WILLS|1999-09-11|79|60|10|19991023,,,,,,
61|37|3|15|Summer Girls|LFO|1999-07-17|52|3|17|19991023,,,,,,
62|52|52|9|Girl's Best Friend|JAY-Z|1999-08-28|81|52|13|19991023,,,,,,
63|53|29|17|What Ya Want|EVE & NOKIO|1999-07-03|74|29|20|19991023,,,,,,
64|75|64|2|When I Said I Do|CLINT BLACK|1999-10-16|75|52|4|19991023,,,,,,
65|73|65|4|I'll Go Crazy|ANDY GRIGGS|1999-10-02|82|65|10|19991023,,,,,,
66|85|66|4|15 Minutes|MARC NELSON|1999-10-02|91|54|7|19991023,,,,,,
67|60|34|16|You Had Me From Hello|KENNY CHESNEY|1999-07-10|71|34|20|19991023,,,,,,
68|66|33|20|Hey Leonardo (She Likes Me For Me)|BLESSID UNION OF SOULS|1999-06-12|75|33|20|19991023,,,,,,
69|80|69|2|Learn To Fly|FOO FIGHTERS|1999-10-16|80|52|6|19991023,,,,,,
70|78|70|4|Chemicals Between Us|BUSH|1999-10-02|84|67|20|19991023,,,,,,
71|NEW|71|1|I Knew I Loved You|SAVAGE GARDEN|1999-10-23|71|1|33|19991023,,,,,,
72|83|72|6|All Things Considered|YANKEE GREY|1999-09-18|98|55|20|19991023,,,,,,
73|NEW|73|1|Bring It All To Me|BLAQUE & N'SYNC|1999-10-23|73|63|2|19991023,,,,,,
74|NEW|74|1|Come On Over|SHANIA TWAIN|1999-10-23|74|58|10|19991023,,,,,,
75|82|75|2|Missing You|BROOKS & DUNN|1999-10-16|82|75|3|19991023,,,,,,
76|74|37|18|I Could Not Ask For More|EDWIN McCAIN|1999-06-26|63|37|20|19991023,,,,,,
77|77|21|17|You'll Be In My Heart|PHIL COLLINS|1999-07-03|34|21|20|19991023,,,,,,
78|84|78|2|Dolphin's Cry|LIVE|1999-10-16|84|78|10|19991023,,,,,,
79|68|39|16|Little Man|ALAN JACKSON|1999-07-10|77|39|17|19991023,,,,,,
80|87|70|11|Wanna Be A Baller|LIL TROY|1999-08-14|82|70|12|19991023,,,,,,
81|81|81|3|B-Please|SNOOP DOGG|1999-10-09|81|77|9|19991023,,,,,,
82|64|18|11|It's All About You (Not About Me)|TRACIE SPENCER|1999-08-14|29|18|13|19991023,,,,,,
83|NEW|83|1|He Didn't Have To Be|BRAD PAISLEY|1999-10-23|83|53|5|19991023,,,,,,
84|72|28|18|Jigga My N****|JAY-Z|1999-06-26|82|28|20|19991023,,,,,,
85|NEW|85|1|Got Your Money|OL' DIRTY BASTARD featuring KELIS|1999-10-23|85|59|6|19991023,,,,,,
86|89|86|6|Lightning Does The Work|CHAD BROCK|1999-09-18|95|86|9|19991023,,,,,,
87|88|79|5|Beauty|DRU HILL|1999-09-25|79|79|12|19991023,,,,,,
88|76|62|10|Meeting In My Bedroom|SILK|1999-08-21|82|62|13|19991023,,,,,,
89|NEW|89|1|U Don't Know Me (Like U Used To)|BRANDY|1999-10-23|89|79|6|19991023,,,,,,
90|70|65|12|I'll Still Love You More|TRISHA YEARWOOD|1999-08-07|81|65|12|19991023,,,,,,
91|91|10|17|Jamboree|NAUGHTY BY NATURE featuring ZHANE|1999-07-03|79|10|17|19991023,,,,,,
92|NEW|92|1|Get It On Tonite|MONTELL JORDAN|1999-10-23|92|54|7|19991023,,,,,,
93|86|64|14|All 'N My Grill|MISSY ELLIOTT|1999-07-24|86|64|14|19991023,,,,,,
94|NEW|94|1|Give You What You Want (Fa Sure)|CHICO DeBARGE|1999-10-23|94|71|13|19991023,,,,,,
95|79|44|14|All That I Can Say|MARY J. BLIGE|1999-07-24|70|44|14|19991023,,,,,,
96|NEW|96|1|The Greatest Romance Ever Sold|PRINCE|1999-10-23|96|63|13|19991023,,,,,,
97|92|46|18|The Secret Of Life|FAITH HILL|1999-06-26|80|46|18|19991023,,,,,,
98|100|98|2|Steam|TY HERNDON|1999-10-16|100|83|12|19991023,,,,,,
99|96|96|3|Sexual|AMBER|1999-10-09|96|96|5|19991023,,,,,,
100|NEW|100|1|Simon Says|PHAROAHE MONCH|1999-10-23|100|97|5|19991023,,,,,,
1|1|1|7|Heartbreaker|MARIAH CAREY featuring JAY-Z|1999-09-04|60|1|20|19991016,,,,,,
2|41|2|7|Music Of My Heart|'N SYNC & GLORIA ESTEFAN|1999-09-04|66|2|18|19991016,,,,,,
3|2|2|12|Smooth|SANTANA featuring ROB THOMAS|1999-07-31|78|1|58|19991016,,,,,,
4|3|1|17|Unpretty|TLC|1999-06-26|76|1|32|19991016,,,,,,
5|4|4|8|Mambo No. 5 (A Little Bit Of ...)|LOU BEGA|1999-08-28|63|3|22|19991016,,,,,,
6|5|2|11|She's All I Ever Had|RICKY MARTIN|1999-08-07|63|2|20|19991016,,,,,,
7|6|1|16|Genie In A Bottle|CHRISTINA AGUILERA|1999-07-03|61|1|25|19991016,,,,,,
8|9|8|7|My Love Is Your Love|WHITNEY HOUSTON|1999-09-04|81|4|28|19991016,,,,,,
9|7|7|16|Someday|SUGAR RAY|1999-07-03|66|7|32|19991016,,,,,,
10|8|8|6|I Need To Know|MARC ANTHONY|1999-09-11|77|3|40|19991016,,,,,,
11|10|9|20|Scar Tissue|RED HOT CHILI PEPPERS|1999-06-05|89|9|29|19991016,,,,,,
12|17|12|8|If I Could Turn Back The Hands Of Time|R KELLY|1999-08-28|72|12|17|19991016,,,,,,
13|13|13|6|We Can't Be Friends|DEBORAH COX with R.L.|1999-09-11|75|8|20|19991016,,,,,,
14|14|4|25|Where My Girls At?|702|1999-05-01|90|4|42|19991016,,,,,,
15|12|4|22|All Star|SMASH MOUTH|1999-05-22|75|4|30|19991016,,,,,,
16|11|1|15|Bailamos|ENRIQUE IGLESIAS|1999-07-10|63|1|20|19991016,,,,,,
17|18|17|10|Steal My Sunshine|LEN|1999-08-14|71|9|25|19991016,,,,,,
18|15|13|11|I Do (Cherish You)|98 DEGREES|1999-08-07|66|13|20|19991016,,,,,,
19|16|16|15|Black Balloon|GOO GOO DOLLS|1999-07-10|66|16|34|19991016,,,,,,
20|20|14|18|She's So High|TAL BACHMAN|1999-06-19|78|14|28|19991016,,,,,,
21|24|21|8|Back At One|BRIAN McKNIGHT|1999-08-28|75|2|37|19991016,,,,,,
22|22|22|15|Back That Thang Up|JUVENILE feat. MANNY FRESH & LIL' WAYNE|1999-07-10|78|19|30|19991016,,,,,,
23|21|6|26|I Want It That Way|BACKSTREET BOYS|1999-04-24|72|6|31|19991016,,,,,,
24|29|24|5|(You Drive Me) Crazy|BRITNEY SPEARS|1999-09-18|62|10|20|19991016,,,,,,
25|23|5|6|Lost In You|GARTH BROOKS as CHRIS GAINES|1999-09-11|5|5|10|19991016,,,,,,
26|25|21|16|Spend My Life With You|ERIC BENET featuring TAMIA|1999-07-03|82|21|22|19991016,,,,,,
27|31|27|8|Vivrant Thing|Q-TIP|1999-08-28|71|26|14|19991016,,,,,,
28|30|28|5|I Want It All|WARREN G featuring MACK 10|1999-09-18|76|23|15|19991016,,,,,,
29|35|29|8|I Love You|MARTINA McBRIDE|1999-08-28|82|24|20|19991016,,,,,,
30|34|30|5|Largen Than Life|BACKSTREET BOYS|1999-09-18|70|25|19|19991016,,,,,,
31|28|28|10|Something Like That|TIM McGRAW|1999-08-14|77|28|20|19991016,,,,,,
32|26|16|14|So Anxious|GINUWINE|1999-07-17|68|16|20|19991016,,,,,,
33|37|33|9|Get Gone|IDEAL|1999-08-21|86|13|22|19991016,,,,,,
34|40|34|6|Man! I Feel Like A Woman!|SHANIA TWAIN|1999-09-11|84|23|11|19991016,,,,,,
35|27|1|18|Bills, Bills, Bills|DESTINY'S CHILD|1999-06-19|84|1|20|19991016,,,,
36|44|36|5|Gotta Man|EVE|1999-09-18|86|26|16|19991016,,,,,,
37|19|3|14|Summer Girls|LFO|1999-07-17|52|3|17|19991016,,,,,,
38|38|38|6|There She Goes|SIXPENCE NONE THE RICHER|1999-09-11|63|32|20|19991016,,,,,,
39|39|39|13|Ready To Run|DIXIE CHICKS|1999-07-24|83|39|18|19991016,,,,,,
40|46|40|4|Bug A Boo|DESTINY'S CHILD|1999-09-25|87|33|20|19991016,,,,,,
41|32|1|23|If You Had My Love|JENNIFER LOPEZ|1999-05-15|81|1|25|19991016,,,,,,
42|33|20|16|Out Of My Head|FASTBALL|1999-07-03|64|20|20|19991016,,,,,,
43|63|43|4|Satisfy You|PUFF DADDY & R. KELLY|1999-09-25|74|2|20|19991016,,,,,,
44|48|44|4|U Know What's Up|DONELL JONES|1999-09-25|88|7|24|19991016,,,,,,
45|45|45|5|Bling Bling|B.G. feat BABY, TURK, MANNIE FRESH & JUVENILE|1999-09-18|73|36|19|19991016,,,,
46|42|2|21|Last Kiss|PEARL JAM|1999-05-29|84|2|21|19991016,,,,,,
47|36|17|15|Never Gonna Let You Go|FAITH EVANS|1999-07-10|79|17|20|19991016,,,,,,
48|54|48|7|What Do You Say To That|GEORGE STRAIT|1999-09-04|82|45|16|19991016,,,,,,
49|58|49|6|I'm Already Taken|STEVE WARINER|1999-09-11|82|42|14|19991016,,,,,,
50|43|24|20|Amazed|LONESTAR|1999-06-05|81|24|20|19991016,,,,,,
51|51|51|5|Angels Would Fall|MELISSA ETHERIDGE|1999-09-18|87|51|11|19991016,,,,,,
52|55|52|8|Girl's Best Friend|JAY-Z|1999-08-28|81|52|13|19991016,,,,,,
53|52|29|16|What Ya Want|EVE & NOKIO|1999-07-03|74|29|20|19991016,,,,,,
54|62|54|14|American Woman|LENNY KRAVITZ|1999-07-17|77|49|21|19991016,,,,,,
55|53|28|20|Lesson In Leavin'|JO DEE MESSINA|1999-06-05|75|28|20|19991016,,,,,,
56|NEW|56|1|Waiting For Tonight|JENNIFER LOPEZ|1999-10-16|56|8|20|19991016,,,,,,
57|66|57|12|Lonely & Gone|MONTGOMERY GENTRY|1999-07-31|99|46|19|19991016,,,,,,
58|61|58|6|Higher|CREED|1999-09-11|81|52|20|19991016,,,,,,
59|60|59|14|What's My Age Again|BLINK 182|1999-07-17|78|58|20|19991016,,,,,,
60|50|34|15|You Had Me From Hello|KENNY CHESNEY|1999-07-10|71|34|20|19991016,,,,,,
61|84|61|2|Stay The Night|IMX|1999-10-09|84|23|20|19991016,,,,,,
62|74|62|3|Home To You|JOHN MICHAEL MONTGOMERY|1999-10-02|81|53|8|19991016,,,,,,
63|71|63|6|She's In Love|MARK WILLS|1999-09-11|79|60|10|19991016,,,,,,
64|64|18|10|It's All About You (Not About Me)|TRACIE SPENCER|1999-08-14|29|18|13|19991016,,,,,,
65|65|65|6|Candy|MANDY MOORE|1999-09-11|88|41|14|19991016,,,,,,
66|59|33|19|Hey Leonardo (She Likes Me For Me)|BLESSID UNION OF SOULS|1999-06-12|75|33|20|19991016,,,,,,
67|76|67|2|Meet Virginia|TRAIN|1999-10-09|76|54|4|19991016,,,,,,
68|49|39|15|Little Man|ALAN JACKSON|1999-07-10|77|39|17|19991016,,,,,,
69|NEW|69|1|I Wanna Love You Forever|JESSICA SIMPSON|1999-10-16|69|3|20|19991016,,,,,,
70|67|65|11|I'll Still Love You More|TRISHA YEARWOOD|1999-08-07|81|65|12|19991016,,,,,,
71|NEW|71|1|Big Deal|LeANN RIMES|1999-10-16|71|51|5|19991016,,,,,,
72|57|28|17|Jigga My N****|JAY-Z|1999-06-26|82|28|20|19991016,,,,,,
73|77|73|3|I'll Go Crazy|ANDY GRIGGS|1999-10-02|82|65|10|19991016,,,,,,
74|68|37|17|I Could Not Ask For More|EDWIN McCAIN|1999-06-26|63|37|20|19991016,,,,,,
75|NEW|75|1|When I Said I Do|CLINT BLACK|1999-10-16|75|52|4|19991016,,,,,,
76|73|62|9|Meeting In My Bedroom|SILK|1999-08-21|82|62|13|19991016,,,,,,
77|72|21|16|You'll Be In My Heart|PHIL COLLINS|1999-07-03|34|21|20|19991016,,,,,,
78|80|78|3|Chemicals Between Us|BUSH|1999-10-02|84|67|20|19991016,,,,,,
79|69|44|13|All That I Can Say|MARY J. BLIGE|1999-07-24|70|44|14|19991016,,,,,,
80|NEW|80|1|Learn To Fly|FOO FIGHTERS|1999-10-16|80|52|6|19991016,,,,,,
81|81|81|2|B-Please|SNOOP DOGG|1999-10-09|81|77|9|19991016,,,,,,
82|NEW|82|1|Missing You|BROOKS & DUNN|1999-10-16|82|75|3|19991016,,,,,,
83|87|83|5|All Things Considered|YANKEE GREY|1999-09-18|98|55|20|19991016,,,,,,
84|NEW|84|1|Dolphin's Cry|LIVE|1999-10-16|84|78|10|19991016,,,,,,
85|85|85|3|15 Minutes|MARC NELSON|1999-10-02|91|54|7|19991016,,,,,,
86|86|64|13|All 'N My Grill|MISSY ELLIOTT|1999-07-24|86|64|14|19991016,,,,,,
87|70|70|10|Wanna Be A Baller|LIL TROY|1999-08-14|82|70|12|19991016,,,,,,
88|79|79|4|Beauty|DRU HILL|1999-09-25|79|79|12|19991016,,,,,,
89|89|89|5|Lightning Does The Work|CHAD BROCK|1999-09-18|95|86|9|19991016,,,,,,
90|83|15|20|Happily Ever After|CASE|1999-06-05|69|15|20|19991016,,,,,,
91|78|10|16|Jamboree|NAUGHTY BY NATURE featuring ZHANE|1999-07-03|79|10|17|19991016,,,,,,
92|75|46|17|The Secret Of Life|FAITH HILL|1999-06-26|80|46|18|19991016,,,,,,
93|82|72|11|(Now You See Me) Now You Don't|LEE ANN WOMACK|1999-08-07|82|72|11|19991016,,,,,,
94|91|71|10|I'll Be Your Everything|YOUNGSTOWN|1999-08-14|92|71|10|19991016,,,,,,
95|93|88|16|Everyone Falls In Love|TANTO METRO & DEVONTE|1999-07-03|97|88|16|19991016,,,,,,
96|96|96|2|Sexual|AMBER|1999-10-09|96|96|5|19991016,,,,,,
