,date,url,venue,artist,location,time
10491,2017-03-18,https://www.songkick.com/metro_areas/5202-us-philadelphia?page=16,The Fire,A Day Without Love,philadelphia,20:30:00-0400
10492,2017-04-12,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Infinite Energy Arena,Panic! At the Disco,atlanta,19:00:00-0400
10493,2017-04-12,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Philips Arena,"Ariana Grande, Little Mix, and Victoria Monet",atlanta,19:30:00-0400
10494,2017-04-12,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Tabernacle,"Anthrax, Killswitch Engage, The Devil Wears Prada, and Code Orange",atlanta,19:00:00-0400
10495,2017-04-13,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Georgia Theatre,Explosions in the Sky,atlanta,N/A
10496,2017-04-13,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Loft,gnash,atlanta,N/A
10497,2017-04-13,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,40 Watt Club,All Them Witches,atlanta,21:00:00-0400
10498,2017-04-13,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Eddie's Attic,Sam Outlaw,atlanta,19:30:00-0400
10499,2017-04-14,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Philips Arena,Red Hot Chili Peppers,atlanta,N/A
10500,2017-04-14,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Georgia Theatre,Explosions in the Sky,atlanta,N/A
10501,2017-04-14,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Terminal West,Hayes Carll,atlanta,21:00:00-0400
10502,2017-04-14,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Eddie's Attic,Sam Burchfield,atlanta,21:30:00-0400
10503,2017-04-14,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Red Light Café,Dusty Roads (ATL) and C.J. Jones & The Spirit Bones,atlanta,20:00:00-0400
10504,2017-04-14,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Eddie's Attic,Sam Burchfield,atlanta,19:15:00-0400
10505,2017-04-14,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Crazy Bull,Kasey Tyndall,atlanta,20:00:00-0400
10506,2017-04-15,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Center Stage Theater,Testament,atlanta,18:00:00-0400
10507,2017-04-15,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Terminal West,Cashmere Cat,atlanta,N/A
10508,2017-04-15,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Masquerade - Heaven,Chronixx,atlanta,19:00:00-0400
10509,2017-04-15,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Eddie's Attic,Callaghan,atlanta,19:00:00-0400
10510,2017-04-15,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Vista Room Atlanta,Michelle Malone And Drag The River and Michelle Malone,atlanta,19:00:00-0400
10511,2017-04-15,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Eddie's Attic,Geoff Achison,atlanta,21:30:00-0400
10512,2017-04-15,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,"Robert Ferst Center for the Performing Arts, Georgia Tech",Robin Eubanks,atlanta,N/A
10513,2017-04-15,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Masquerade - Hell,Smichki,atlanta,N/A
10514,2017-04-16,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Masquerade,"Chelsea Grin, Ice Nine Kills, Gideon, and Enterprise Earth",atlanta,18:00:00-0400
10515,2017-04-16,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Ole Country Church,The Freemans,atlanta,18:00:00-0400
10516,2017-04-17,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Terminal West,Clean Bandit,atlanta,20:30:00-0400
10517,2017-04-17,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,"Robert Ferst Center for the Performing Arts, Georgia Tech",Welcome to Night Vale - Spring 2017 Tour,atlanta,N/A
10518,2017-04-17,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,529,Acid Mothers Temple,atlanta,21:00:00-0400
10519,2017-04-17,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Masquerade,Pile and Gnarwhal,atlanta,N/A
10520,2017-04-18,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Tabernacle,Big Sean and Madeintyo,atlanta,20:00:00-0400
10521,2017-04-18,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Terminal West,Foxygen,atlanta,21:00:00-0400
10522,2017-04-18,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Vinyl,Sallie Ford,atlanta,N/A
10523,2017-04-19,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Buckhead Theatre,"Andrew McMahon in the Wilderness, Atlas Genius, and Night Riots",atlanta,19:00:00-0400
10524,2017-04-20,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Georgia Theatre,Amorphis,atlanta,20:30:00-0400
10525,2017-04-20,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Star Community Bar,Southern Culture On The Skids,atlanta,N/A
10526,2017-04-20,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Variety Playhouse,Jump Little Children,atlanta,20:00:00-0400
10527,2017-04-20,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,120 Tavern & Music Hall,Y & T,atlanta,20:00:00-0400
10528,2017-04-20,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Foundry,Billy Joe Shaver,atlanta,19:30:00-0400
10529,2017-04-20,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Eddie's Attic,Matthew Logan Vasquez,atlanta,19:30:00-0400
10530,2017-04-20,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Aisle 5,The Fritz (US),atlanta,18:00:00-0400
10531,2017-04-21,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Centennial Olympic Park,Widespread Panic,atlanta,12:00:00-0400
10532,2017-04-21,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Masquerade,Simple Plan,atlanta,N/A
10533,2017-04-21,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Masquerade - Heaven,The Maine,atlanta,N/A
10534,2017-04-21,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Georgia Theatre,Turnpike Troubadours,atlanta,21:00:00-0400
10535,2017-04-21,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Masquerade - Purgatory,Diet Cig,atlanta,N/A
10536,2017-04-21,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Eddie's Attic,Billy Joe Shaver,atlanta,21:30:00-0400
10537,2017-04-21,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,529,"Waterfall Wash, Unwed Sailor, and Cellular Chaos",atlanta,N/A
10538,2017-04-21,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Terminal West,Kyle Hollingsworth and The Nth Power,atlanta,22:00:00-0400
10539,2017-04-21,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,The Foundry,Band Of Oz,atlanta,20:00:00-0400
10540,2017-04-21,https://www.songkick.com/metro_areas/4120-us-atlanta?page=16,Eddie's Attic,Caroline Herring,atlanta,19:00:00-0400
10541,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Birchmere,Poco,washington,19:30:00-0400
10542,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,The Barns at Wolf Trap,Glen Phillips,washington,19:30:00-0400
10543,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Flash,Pig&Dan,washington,20:00:00-0400
10544,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Maryland Theatre,Melinda Doolittle,washington,19:30:00-0400
10545,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,DC9 Nightclub,Middle Kids,washington,21:00:00-0400
10546,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Gypsy Sally's,PitchBlak Brass Band and High & Mighty Brass Band,washington,20:30:00-0400
10547,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Jammin' Java,Choir,washington,18:00:00-0400
10548,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Jammin' Java,Choir,washington,20:00:00-0400
10549,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,The Hamilton Live,Moonshine Society,washington,22:30:00-0400
10550,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,"Kogod Courtyard, Smithsonian American Art Museum",Sarah Kirkland Snider,washington,N/A
10551,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,"Vinyl Lounge, Gypsy Sally's",John Lawton,washington,19:30:00-0400
10552,2017-03-30,https://www.songkick.com/metro_areas/1409-us-washington?page=16,The Hamilton Live,Brassaholics,washington,19:30:00-0400
10553,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,9:30 Club,Vince Staples,washington,20:00:00-0400
10554,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Jammin' Java,Kari Jobe and Sunny Ledfurd,washington,19:00:00-0400
10555,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Fillmore Silver Spring,Thursday,washington,N/A
10556,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Echostage,Shiba San and MK,washington,21:00:00-0400
10557,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,DC9 Nightclub,Six Organs of Admittance,washington,19:00:00-0400
10558,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Birchmere,Larry Graham & Graham Central Station and Larry Graham,washington,19:30:00-0400
10559,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Flash,Carl Craig,washington,20:00:00-0400
10560,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Songbyrd Music House,Princess Nokia,washington,20:00:00-0400
10561,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Songbyrd Music House,Princess Nokia,washington,23:30:00-0400
10562,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Black Cat,Mac Sabbath and Metalachi,washington,N/A
10563,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,"Eisenhower Theater, Kennedy Center","Alicia Olatuja, Billy Childs, and Becca Stevens",washington,N/A
10564,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,State Theatre,Zoso – the Ultimate Led Zeppelin Experience,washington,19:00:00-0400
10565,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,The Hamilton Live,"Holly Bowling, Knights, and Christina Courtin",washington,19:00:00-0400
10566,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Mansion at Strathmore,Erin Harpe & the Delta Swingers,washington,19:30:00-0400
10567,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Jammin' Java,Rocknoceros,washington,10:30:00-0400
10568,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Villain & Saint,Husband,washington,21:00:00-0400
10569,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Rock & Roll Hotel,"Can't Swim, Light Years, and Sleep On It",washington,18:00:00-0400
10570,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,"Vinyl Lounge, Gypsy Sally's",Troy and Paula Haag,washington,20:00:00-0400
10571,2017-03-31,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Gypsy Sally's,ELIKEH and Kendall Street Company,washington,20:30:00-0400
10572,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,9:30 Club,Portugal. The Man,washington,20:00:00-0400
10573,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,U Street Music Hall,Lambchop,washington,19:00:00-0400
10574,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Echostage,"Anjunabeats, Andrew Bayer, Ilan Bluestone, and Jaytech",washington,21:00:00-0400
10575,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,The Barns at Wolf Trap,The Bad Plus,washington,19:30:00-0400
10576,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Birchmere,Corey Smith,washington,19:30:00-0400
10577,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Rock & Roll Hotel,The Slackers,washington,20:00:00-0400
10578,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Songbyrd,Bombadil,washington,20:00:00-0400
10579,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,The Hamilton Live,Rodney Crowell,washington,20:00:00-0400
10580,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,DC9 Nightclub,Jay Som and The Courtneys,washington,N/A
10581,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Hill Country BBQ - Washington,The Western Centuries,washington,21:30:00-0400
10582,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Hill Country BBQ - Washington,Western Centuries (US),washington,19:00:00-0400
10583,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Stained Glass Pub,Sandra Dean,washington,08:00:00-0400
10584,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,The Hamilton Live,Brent & Co.,washington,22:30:00-0400
10585,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Jammin' Java,Luke Brindley,washington,19:00:00-0400
10586,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Jammin' Java,Laura Doherty,washington,11:00:00-0400
10587,2017-04-01,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Villain & Saint,Andrew Deerin,washington,21:00:00-0400
10588,2017-04-02,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Fillmore Silver Spring,Kehlani,washington,20:00:00-0400
10589,2017-04-02,https://www.songkick.com/metro_areas/1409-us-washington?page=16,Rock & Roll Hotel,Thao,washington,20:00:00-0400
10590,2017-04-13,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,The Sinclair,Big Wild,boston-cambridge,20:00:00-0400
10591,2017-04-13,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,The Middle East Downstairs,Anna Wise,boston-cambridge,20:00:00-0400
10592,2017-04-13,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,O'Brien's Pub,The Rumjacks,boston-cambridge,N/A
10593,2017-04-13,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Sanders Theatre,Roomful of Teeth and A Far Cry,boston-cambridge,19:30:00-0400
10594,2017-04-13,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Edith M. Fox Branch Library,Jeremy Lyons: Delta-Silly Music for Kids,boston-cambridge,N/A
10595,2017-04-14,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Royale,Tinariwen,boston-cambridge,18:00:00-0400
10596,2017-04-14,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Scullers Jazz Club,Esperanza Spalding,boston-cambridge,N/A
10597,2017-04-14,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Brighton Music Hall,Kranium,boston-cambridge,20:00:00-0400
10598,2017-04-14,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Somerville Theatre,Le mystère des voix bulgares,boston-cambridge,20:00:00-0400
10599,2017-04-14,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Gallery 263,Grant Maloy Smith,boston-cambridge,19:00:00-0400
10600,2017-04-14,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Dedham Square Coffeehouse,Alex Smith and The Mountain Sound and Alex Smith (Adirondack Mountain Folk),boston-cambridge,19:00:00-0400
10601,2017-04-14,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,PA's Lounge,The Depth and the Whisper,boston-cambridge,19:00:00-0400
10602,2017-04-15,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,House of Blues,Infected Mushroom,boston-cambridge,19:00:00-0400
10603,2017-04-15,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,The Hardcore Stadium (Cambridge Elks Lodge),Xiu Xiu,boston-cambridge,N/A
10604,2017-04-15,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Scullers Jazz Club,"Esperanza Spalding, Terri Lyne Carrington, and Geri Allen",boston-cambridge,N/A
10605,2017-04-15,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Royale,Betty Who,boston-cambridge,N/A
10606,2017-04-15,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,"David Friend Recital Hall, Berklee College of Music",Jon McLaughlin and Katrina Woolverton,boston-cambridge,N/A
10607,2017-04-15,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,The Middle East Downstairs,Allan Rayman,boston-cambridge,18:30:00-0400
10608,2017-04-15,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Great Scott,Little Hurricane,boston-cambridge,21:00:00-0400
10609,2017-04-15,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,The Sinclair,Ryan Montbleau,boston-cambridge,N/A
10610,2017-04-15,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Atwood's Tavern,The Silks,boston-cambridge,N/A
10611,2017-04-15,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Somerville Theatre,The Nile Project,boston-cambridge,20:00:00-0400
10612,2017-04-16,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Great Scott,Colleen Green,boston-cambridge,N/A
10613,2017-04-16,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Sanders Theatre,Zakir Hussain and Rahul Sharma,boston-cambridge,19:30:00-0400
10614,2017-04-16,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,"Wilson Chapel, Andover Newton Theological School",Walden Chamber Players,boston-cambridge,16:00:00-0400
10615,2017-04-16,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,ZuZu,Tony & Jose,boston-cambridge,N/A
10616,2017-04-17,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,House of Blues,PJ Harvey,boston-cambridge,N/A
10617,2017-04-17,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,The Sinclair,Parachute,boston-cambridge,N/A
10618,2017-04-17,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Great Scott,Junius,boston-cambridge,21:00:00-0400
10619,2017-04-17,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,O'Brien's Pub,Terry Malts and Shark Toys,boston-cambridge,20:00:00-0400
10620,2017-04-18,https://www.songkick.com/metro_areas/18842-us-boston-cambridge?page=16,Harvard University Sanders Theatre,Richard Thompson,boston-cambridge,N/A
