compound,movie_name,neg,neu,pos,review_detail
0.5994,Hacksaw ridge ,0.0,0.688,0.312,gibson work assertive enriching screen singular vision carnage self reliant security presenting subject
0.0,Hacksaw ridge ,0.0,1.0,0.0,gibson element barrage hits force leaves even audience winded
0.6124,Hacksaw ridge ,0.0,0.688,0.313,undeniably moving well crafted tale valour man truly harrowing circumstances
0.0,Hacksaw ridge ,0.0,1.0,0.0,clich√ hacksaw ridge passes muster uncynical man memorialises gibson reverence soldiers hardline christians alike disarming
0.0,Hacksaw ridge ,0.0,1.0,0.0,powerful somewhat calculating film
0.5106,Hacksaw ridge ,0.109,0.588,0.303,movie reaches toward idea goodness world whether like gibson person one place deny reach
0.6597,Hacksaw ridge ,0.0,0.61,0.39,many shades grey hacksaw ridge follows purpose vigour confidence swagger
0.6486,Hacksaw ridge ,0.0,0.739,0.261,like saving private ryan unbroken true story incredible seems like something dreamworks would make
0.7351,Hacksaw ridge ,0.163,0.375,0.463,inspirational faith film viscerally violent like gibson passion christ true story
-0.6597,Hacksaw ridge ,0.365,0.481,0.154,gibson forceful comeback violent drama pacifism succeeds combining horror grace
0.0258,Hacksaw ridge ,0.196,0.553,0.251,gruesome pounding war film courage deeply religious man near unbelievable circumstances
0.9022,Hacksaw ridge ,0.0,0.569,0.431,tale real life heroism seems less celebration humanist convictions glorification religious intransigence declaration moral superiority faithful faithless
-0.5106,Hacksaw ridge ,0.269,0.621,0.11,thrilling mainstream war film laden broad emotional strokes
0.0,Hacksaw ridge ,0.0,1.0,0.0,repellent figure many may still find gibson report absolutely hit hacksaw ridge park
-0.34,Hacksaw ridge ,0.211,0.663,0.127,mel gibson hacksaw ridge assaults viewer surprise turns lethal blow
-0.836,Hacksaw ridge ,0.404,0.491,0.106,immerses violent madness war time roots drama impeccable valor man grace refuses anything war
0.2006,Hacksaw ridge ,0.222,0.5,0.278,often beautiful occasionally infuriating always fascinating
0.802,Hacksaw ridge ,0.172,0.388,0.44,full gibson oldest best obsessions power faith strength selflessness stubbornness courage
0.872,Hacksaw ridge ,0.114,0.471,0.416,hacksaw ridge parable values keep strong worst places mel gibson returns directing greatness andrew garfield strong contender best actor oscar
-0.7579,Hacksaw ridge ,0.256,0.686,0.058,say mad mel gibson driven febrile artist second war film hacksaw ridge even ones register clich√ burn peculiar intensity
0.5106,Hacksaw ridge ,0.0,0.68,0.32,vivid visceral still impressive inspiring
0.7809,Hacksaw ridge ,0.089,0.595,0.316,gibson inability bring measured approach nearly treads doss deeply affecting truly remarkable story like sherman tank across muddy battlefield
0.4404,Hacksaw ridge ,0.0,0.674,0.326,rare gift everyone sees
0.8658,Hacksaw ridge ,0.193,0.312,0.495,bluntly effective faith flag war drama true story remarkable hero knot moral tension center
0.7184,Hacksaw ridge ,0.0,0.75,0.25,hacksaw ridge tribute one man courageous adherence deepest beliefs made director whose commitment aesthetic principles less unswerving
0.0,Hacksaw ridge ,0.0,1.0,0.0,two moments second half mel gibson hacksaw ridge literally jumped seat terror
0.0,Hacksaw ridge ,0.0,1.0,0.0,astonishing return mel gibson
-0.5994,Hacksaw ridge ,0.262,0.738,0.0,massively mounted meticulously researched war movie ultimately little say
-0.128,Hacksaw ridge ,0.23,0.61,0.16,gripping eye opening comes heroics thought provoking also suffers grisliness sentiment self indulgence
0.0,Hacksaw ridge ,0.0,1.0,0.0,return big screen 10 year time gibson gives us slow build extended rush intensity emotion inspiration
-0.6249,Hacksaw ridge ,0.391,0.447,0.162,powerful bloody nobody films violence better mel gibson
-0.9402,Hacksaw ridge ,0.55,0.45,0.0,another uber violent mel gibson directorial project man darnedest avoid violence violent environment
-0.4404,Hacksaw ridge ,0.162,0.838,0.0,result though corny times treads close madness majesty alike nobody gibson could made
-0.3818,Hacksaw ridge ,0.157,0.843,0.0,well braveheart gibson explores reasons men fight country rather reveling blood gore
0.1501,Hacksaw ridge ,0.174,0.581,0.245,moving portrait unorthodox war hero contributed considerably effort without ever wielding weapon enemy
-0.0772,Hacksaw ridge ,0.213,0.669,0.117,throwing intriguing paradox mel gibson hacksaw ridge hard hitting drama faith conviction conflict themes gibson knows well
0.6486,Hacksaw ridge ,0.169,0.448,0.383,film inept beautiful stupid amazing words images express deep
0.4215,Hacksaw ridge ,0.0,0.882,0.118,fitting film made someone long game hacksaw ridge throwback case means type film still popular seven eight years ago
0.8335,Hacksaw ridge ,0.08,0.564,0.356,subtlety never one gibson strengths filmmaker amazing story heroism take anything throws keep going much like doss
-0.3612,Hacksaw ridge ,0.098,0.902,0.0,hacksaw ridge full broad characterizations even broader gestures takes difficult position holds even piles shredded limbs rotting corpses zings sniper fire
0.1263,Hacksaw ridge ,0.101,0.778,0.12,andrew garfield lead role mel gibson director chair first time 10 years hacksaw incredibly powerful picture gets battle scenes
0.4404,Hacksaw ridge ,0.166,0.538,0.296,gibson lays sentiment blood guts equal measure drown genuine heroism true story
0.0,Hacksaw ridge ,0.0,1.0,0.0,respectfully conscientiously object way desmond doss simplified sanctified movie
0.4404,Hacksaw ridge ,0.0,0.805,0.195,tough movie also accomplished driven filmmaking ultimately service something good
-0.0772,Hacksaw ridge ,0.18,0.659,0.162,violent harrowing heartbreaking unforgettable yes directed mel gibson deserves medal
0.7184,Hacksaw ridge ,0.0,0.667,0.333,good movie straightforward story faith courage whose complications arise story telling
0.0516,Hacksaw ridge ,0.0,0.909,0.091,garfield melts doss character performance seems impossibly still tranquil mesmerizing
-0.5994,Hacksaw ridge ,0.262,0.738,0.0,lot war films hacksaw ridge feels unique dogged pacifism
0.4939,Hacksaw ridge ,0.121,0.575,0.305,gibson willingness boil characters archetypes gives naive strength visual storyteller
-0.4215,Hacksaw ridge ,0.275,0.538,0.187,doss asked time time crazy ground film flips notion head crazy save lives take hacksaw ridge clearly war craziest
-0.7506,Hacksaw ridge ,0.36,0.508,0.131,undeniably effective movie power religious conviction batters viewers depictions horrific violence chaos
0.4404,Hacksaw ridge ,0.0,0.791,0.209,hacksaw ridge faithful story desmond doss every sense word
0.8402,Hacksaw ridge ,0.092,0.532,0.376,gibson portrayal doss heroism battlefield moving honorable neither tedious setup ham fisted delivery get free pass
0.8689,Hacksaw ridge ,0.0,0.701,0.299,garfield anchors proceedings unshowy yet unfailingly admirable aplomb supporting ranks equally strong australian actors luke bracey hugo weaving sam worthington three many standouts
-0.0516,Hacksaw ridge ,0.241,0.588,0.171,mel gibson polarizing figure easy forget underestimate considerable filmmaking talents
0.0,Hacksaw ridge ,0.292,0.455,0.254,doss fascinating tale bravery gibson direction largely lost amid war movie cliche colliding ideology
0.4404,Hacksaw ridge ,0.0,0.805,0.195,young soldier pacifism profound truly lived neutralizes director characteristic bloodlust
-0.5574,Hacksaw ridge ,0.307,0.556,0.137,faith fighting two mel gibson biggest obsessions heart excellent new movie hacksaw ridge war movie pacifist
-0.3818,Hacksaw ridge ,0.178,0.822,0.0,gibson skillful puppet master big battle scenes man pour gore
0.4019,Hacksaw ridge ,0.0,0.748,0.252,garfield fiercely committed performance projects mix unwavering principal emotional vulnerability
0.3182,Hacksaw ridge ,0.095,0.722,0.183,hacksaw ridge drenched blood fallen mud forever caked boots survived tell tale closest thing feeling though marched mile shoes
-0.5994,Hacksaw ridge ,0.17,0.83,0.0,protagonist world war ii medic campaign take okinawa make poetry corpses near corpses without swerving cause realism
0.7096,Hacksaw ridge ,0.139,0.536,0.325,hacksaw ridge old fashioned moviemaking kind gibson excels men men women women champions rise smite villains gory combat
-0.1531,Hacksaw ridge ,0.155,0.714,0.131,hacksaw ridge embraces many clich√ war movie instead laying rote fashion film synthesizes visceral ultimately inspirational result
0.8126,Hacksaw ridge ,0.143,0.404,0.452,unusual pro peace war film director mel gibson solidly entertaining impressively faithful facts
0.6808,Hacksaw ridge ,0.0,0.741,0.259,hacksaw ridge winds rousing piece entertainment also happens affecting portrait spiritual faith simple human decency
0.5,Hacksaw ridge ,0.084,0.725,0.191,power gibson simplicity hardheaded certainty moments utterly absorbing quibbles lack character nuance feel beside point yet brand heroism ultimately feels one dimensional
-0.5994,Hacksaw ridge ,0.178,0.822,0.0,could another dime dozen war story rah rah patriotism gibson made something much deeper artistically morally
0.7003,Hacksaw ridge ,0.0,0.58,0.42,stunning achievement movie gentle man gentle film
0.8481,Hacksaw ridge ,0.089,0.481,0.43,hacksaw ridge profile courageous individual put trust god showed grace fire never wavered core convictions
-0.6597,Hacksaw ridge ,0.28,0.594,0.126,lengthy absence hollywood forefront director mel gibson braveheart apocalypto back heroic brutal war film checks recurring themes
0.0772,Hacksaw ridge ,0.0,0.925,0.075,something refreshing commercial film challenges us juxtaposition refuses placate base particularly gerrymandered political era
-0.34,Hacksaw ridge ,0.174,0.714,0.112,seen examination war nonviolence also begs seen like birth nation blacklivesmatter echoes light contemporary issues
-0.6249,Hacksaw ridge ,0.24,0.76,0.0,hacksaw ridge pacifist screed shows gibson evolving views depicting violence movies
0.0,Hacksaw ridge ,0.0,1.0,0.0,hacksaw never really delves moral grays black white red
0.9169,Hacksaw ridge ,0.074,0.513,0.413,hacksaw ridge great gibson past work well made drama bolstered superb central performance best battle sequences since saving private ryan
-0.4939,Hacksaw ridge ,0.158,0.842,0.0,film director anyone gibson fixture even atop hollywood enemies list would expecting several oscar nominations
0.802,Hacksaw ridge ,0.124,0.496,0.379,hacksaw ridge justice courage conscience man nonviolence could great film 100 minutes bad runs 131
-0.4404,Hacksaw ridge ,0.278,0.585,0.137,mel gibson returns director chair brutal confronting uplifting true story extraordinary heroism
-0.25,Hacksaw ridge ,0.105,0.895,0.0,man thought film load hooey right garfield tremulous moist eyed performance sing songy cornpoke accent
0.9623,Hacksaw ridge ,0.0,0.465,0.535,even accepting everything depicted doss heroics true hacksaw ridge delivers like someone intent wanting make us feel good honoring bravery sacrifice soldiers
0.4588,Hacksaw ridge ,0.0,0.75,0.25,doss story probably know glad gibson well
-0.25,Hacksaw ridge ,0.29,0.458,0.252,times horrifying inspiring heart wrenching hacksaw ridge one successful war films recent memory
-0.743,Hacksaw ridge ,0.201,0.799,0.0,argue war sense gibson braveheart styled bloodlust frames every scene holding primal stifled yell throw andrew garfield spongemop screen presence whole thing borders absurd
0.4019,Hacksaw ridge ,0.0,0.829,0.171,mel gibson hacksaw ridge tells story worth telling important emphasize way gibson collaborators tell story always worthy
0.0516,Hacksaw ridge ,0.0,0.915,0.085,film could use lot grey lot less form jingoistic manipulative battlemongering
-0.2023,Hacksaw ridge ,0.134,0.759,0.107,impassioned patriotism religious conviction constitute core hacksaw ridge stirring surpassingly violent dramatization life desmond doss first conscientious objector receive medal honor
-0.4019,Hacksaw ridge ,0.235,0.623,0.142,mel gibson returns director chair world war ii drama hacksaw ridge bringing great gifts epic filmmaking problematic tendencies
0.1531,Hacksaw ridge ,0.22,0.507,0.274,gibson uses tried true tropes effectively mind hokey actually stages battle sequences assurance craving violent action sated
0.0,Hacksaw ridge ,0.168,0.663,0.168,mel gibson filmmaker strong beliefs one redeeming power spectacular voyeuristic pain violence
0.7964,Hacksaw ridge ,0.0,0.728,0.272,hacksaw ridge something common loving another real life story opening week instances strength underlying narrative filmmaking heavy lifting
0.0,Hacksaw ridge ,0.0,1.0,0.0,good sturdy muted unsurprising way
0.7506,Hacksaw ridge ,0.0,0.686,0.314,film harrowing experience also one jubilantly uplifting celebration quiet courage strength personal belief
