airportCode|airportLongName|dTime|dDate|airportCode|airportLongName|arrTime|arrDate|durHours|durMins|stops|price|fx|airline|airlineCode|stopName|stopHours|stopMins|stopType|segKey|tripKey|timeStamp
airportCode|airportLongName|dTime|dDate|airportCode|airportLongName|arrTime|arrDate|durHours|durMins|stops|price|fx|airline|airlineCode|stopName|stopHours|stopMins|stopType|segKey|tripKey|timeStamp
LGA|LaGuardia|8:00a|3/10/2017|HKG|Hong Kong Intl.|7:20p|3/11/2017|22|20|1|732.86|USD|United|[u'UA', u'UA']|Chicago (ORD)|3|35|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|c81334bc69af60b36ba4816cd0153b87|2017-02-12 16:11:02.859000
EWR|Liberty Intl.|7:10a|3/10/2017|HKG|Hong Kong Intl.|8:30p|3/11/2017|24|20|1|732.86|USD|United|[u'UA', u'UA']|San Francisco (SFO)|3|20|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|2a6e1236ca35158845ef620ecd4d073d|2017-02-12 16:11:02.859000
LGA|LaGuardia|6:29p|3/10/2017|HKG|Hong Kong Intl.|6:30p|3/12/2017|35|1|2|1017.87|USD|Delta|[u'DL', u'DL']|Detroit (DTW)|12|4|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|51f513998aebbd7a330f2747dcffc163|2017-02-12 16:11:02.859000
JFK|John F. Kennedy Intl.|8:00p|3/10/2017|HKG|Hong Kong Intl.|8:10a|3/12/2017|23|10|1|732.86|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|0|46|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|ebbe4e2698eff04d6913f1ec70d00e56|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|10:00p|3/10/2017|HKG|Hong Kong Intl.|9:10a|3/12/2017|22|10|1|1027.26|USD|Hong Kong Airlines|[u'HX', u'HX']|Abu Dhabi (Abu Dhabi Intl.)|2|5|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|73243281a9ca46b6b1277b400237adbf|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|10:05p|3/10/2017|HKG|Hong Kong Intl.|2:20p|3/12/2017|27|15|1|3203.96|USD|British Airways|[u'BA', u'BA']|London (LHR)|8|25|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|adfa8ff5dac215fe72c7702dc60cfc30|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|3:25p|3/11/2017|26|5|1|811.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|7|50|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|ffd1e08192e3cef118dbf855a410b126|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|9:05a|3/11/2017|19|45|1|861.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|1|35|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|f21dd706809bf4c70087ebf6177a0ac8|2017-02-12 16:11:02.860000
EWR|Liberty Intl.|9:00a|3/10/2017|HKG|Hong Kong Intl.|7:20p|3/11/2017|21|20|1|732.86|USD|United|[u'UA', u'UA']|Chicago (ORD)|2|44|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|7e8595365576c47f917881c60e0cf02c|2017-02-12 16:11:02.860000
LGA|LaGuardia|7:00a|3/10/2017|HKG|Hong Kong Intl.|7:20p|3/11/2017|23|20|1|732.86|USD|United|[u'UA', u'UA']|Chicago (ORD)|4|38|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|2a708e9c8c1c652db518faa252b4acbc|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|4:45p|3/11/2017|27|25|1|811.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|8|50|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|65989e02b85941e5172098be2dc0c06b|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|12:40p|3/11/2017|23|20|1|811.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|4|50|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|2b0bf29b8313fa5b5e06d7d16fb10d26|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|12:05p|3/11/2017|22|45|1|682.66|USD|EVA Airways|[u'BR', u'BR']|Taipei (Taoyuan Intl.)|4|45|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|49e791b2a0e1249534eb34bf243fd5b3|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|10:00a|3/10/2017|HKG|Hong Kong Intl.|8:10a|3/12/2017|33|10|1|732.86|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|10|55|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|fd38692360df77ed924dbf6d1a047b0a|2017-02-12 16:11:02.860000
LGA|LaGuardia|6:00a|3/10/2017|HKG|Hong Kong Intl.|5:35p|3/11/2017|22|35|1|901.26|USD|American Airlines|[u'AA']|Dallas (Dallas-Fort Worth Intl.)|1|32|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|7fb2b997b593f28f6cfca90c3e8077a8|2017-02-12 16:11:02.860000
HKG|Hong Kong Intl.|11:55a|3/20/2017|JFK|John F. Kennedy Intl.|8:15p|3/20/2017|20|20|1|811.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|4|0|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|5c6a4ac9c81e81c2808aaf4113757ac5|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|2:25p|3/10/2017|HKG|Hong Kong Intl.|10:10a|3/12/2017|30|45|1|993.36|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|12|45|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|2f84f67ec49226d996631242edcafdf3|2017-02-12 16:11:02.860000
HKG|Hong Kong Intl.|1:10a|3/20/2017|JFK|John F. Kennedy Intl.|11:00a|3/20/2017|21|50|1|703.86|USD|Asiana Airlines|[u'OZ', u'OZ']|Seoul (ICN)|4|35|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|efd0ff128f94680549914bd3d17d1db8|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|3:30p|3/10/2017|HKG|Hong Kong Intl.|8:10a|3/12/2017|27|40|1|763.86|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|5|23|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|f1a0bc39481c3527c03adc49cd97995a|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|9:10p|3/10/2017|HKG|Hong Kong Intl.|5:15p|3/12/2017|31|5|1|1048.26|USD|Swiss International Air Lines|[u'LX', u'LX']|Zurich (ZRH)|11|50|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|ac608136907137e3c2989f7bdd6961e5|2017-02-12 16:11:02.860000
EWR|Liberty Intl.|6:00a|3/10/2017|HKG|Hong Kong Intl.|2:40p|3/11/2017|19|40|1|1085.22|USD|Air Canada|[u'AC', u'AC']|Toronto (YYZ)|2|28|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|433744928569e41723a617d797401c97|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|10:15p|3/10/2017|HKG|Hong Kong Intl.|6:55p|3/12/2017|31|40|1|996.56|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|9|5|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|137811b0b698703edca3e037f2ff5173|2017-02-12 16:11:02.860000
JFK|John F. Kennedy Intl.|7:20p|3/10/2017|HKG|Hong Kong Intl.|10:10a|3/12/2017|25|50|1|1063.3600000000001|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|7|30|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|d029f107fffc6169e4ad0445eb371ff0|2017-02-12 16:11:02.860000
HKG|Hong Kong Intl.|12:35p|3/20/2017|JFK|John F. Kennedy Intl.|8:30p|3/20/2017|19|55|1|927.46|USD|Korean Air|[u'KE', u'KE']|Seoul (ICN)|2|30|Layover|5c942ba5-e6b4-4171-b622-7ee304a41e28|7c812d242f8e1842ea3f9c1e92410e9b|2017-02-12 16:11:02.861000
HKG|Hong Kong Intl.|12:35p|3/21/2017|JFK|John F. Kennedy Intl.|8:30p|3/21/2017|19|55|1|927.46|USD|Korean Air|[u'KE', u'KE']|Seoul (ICN)|2|30|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|71a247d62e78b68230374c7fd3984e0c|2017-02-12 16:11:14.547000
LGA|LaGuardia|8:30p|3/10/2017|HKG|Hong Kong Intl.|2:40p|3/12/2017|29|10|1|1133.9299999999998|USD|Air Canada|[u'AC', u'AC']|Toronto (YYZ)|11|52|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|034f278036e231378ac075001f8d7e29|2017-02-12 16:11:14.547000
EWR|Liberty Intl.|5:25p|3/10/2017|HKG|Hong Kong Intl.|6:00a|3/12/2017|23|35|1|1075.56|USD||[u'VX', u'CX']|San Francisco (SFO)|2|1|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|f3c00485d1be29575a6c40a058a5cb38|2017-02-12 16:11:14.547000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|10:05a|3/11/2017|20|45|1|652.66|USD|EVA Airways|[u'BR', u'BR']|Taipei (Taoyuan Intl.)|2|45|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|5e9a2c071938719f3c8648243d375a30|2017-02-12 16:11:14.547000
LGA|LaGuardia|10:00a|3/10/2017|HKG|Hong Kong Intl.|7:20p|3/11/2017|20|20|1|722.76|USD|United|[u'UA', u'UA']|Chicago (ORD)|1|29|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|ebf53f1fff1d684a93193b4ee6d43297|2017-02-12 16:11:14.547000
HKG|Hong Kong Intl.|12:10a|3/21/2017|JFK|John F. Kennedy Intl.|2:00p|3/21/2017|25|50|1|968.86|USD|Swiss International Air Lines|[u'LX', u'LX']|Zurich (ZRH)|3|40|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|b05099d34a5100f09523e46c7737201a|2017-02-12 16:11:14.547000
LGA|LaGuardia|6:51a|3/10/2017|HKG|Hong Kong Intl.|7:55p|3/11/2017|24|4|1|996.56|USD|American Airlines|[u'AA', u'AA']|Chicago (ORD)|5|30|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|fb80797fdaf39f5154eb492e9714ab96|2017-02-12 16:11:14.547000
HKG|Hong Kong Intl.|6:00p|3/21/2017|JFK|John F. Kennedy Intl.|10:25a|3/22/2017|28|25|1|1025.66|USD|Hong Kong Airlines|[u'HX', u'HX']|Abu Dhabi (Abu Dhabi Intl.)|4|0|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|ebdd9020fe9dedd8a11e6cdf3e684d03|2017-02-12 16:11:14.548000
JFK|John F. Kennedy Intl.|12:50a|3/10/2017|HKG|Hong Kong Intl.|11:20a|3/11/2017|21|30|1|1003.46|USD|Korean Air|[u'KE', u'KE']|Seoul (ICN)|3|10|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|04ca1f91a63334dbf2b52b1606f94635|2017-02-12 16:11:14.548000
JFK|John F. Kennedy Intl.|8:00a|3/10/2017|HKG|Hong Kong Intl.|6:30p|3/11/2017|21|30|1|996.56|USD|Delta|[u'DL', u'DL']|Seattle (SEA)|0|37|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|51725352b461b49f5ac0ca1c12773c94|2017-02-12 16:11:14.548000
JFK|John F. Kennedy Intl.|8:00p|3/10/2017|HKG|Hong Kong Intl.|4:00p|3/12/2017|31|0|1|996.56|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|8|36|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|6cc26f6dfbdbe78d35f4fad5c60c2432|2017-02-12 16:11:14.548000
LGA|LaGuardia|8:00a|3/10/2017|HKG|Hong Kong Intl.|7:20p|3/11/2017|22|20|1|722.76|USD|United|[u'UA', u'UA']|Chicago (ORD)|3|35|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|c81334bc69af60b36ba4816cd0153b87|2017-02-12 16:11:14.548000
EWR|Liberty Intl.|7:10a|3/10/2017|HKG|Hong Kong Intl.|8:30p|3/11/2017|24|20|1|722.76|USD|United|[u'UA', u'UA']|San Francisco (SFO)|3|20|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|2a6e1236ca35158845ef620ecd4d073d|2017-02-12 16:11:14.548000
LGA|LaGuardia|6:29p|3/10/2017|HKG|Hong Kong Intl.|6:30p|3/12/2017|35|1|2|1017.87|USD|Delta|[u'DL', u'DL']|Detroit (DTW)|12|4|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|51f513998aebbd7a330f2747dcffc163|2017-02-12 16:11:14.548000
HKG|Hong Kong Intl.|1:35p|3/21/2017|JFK|John F. Kennedy Intl.|10:10p|3/21/2017|20|35|1|652.66|USD|EVA Airways|[u'BR', u'BR']|Taipei (Taoyuan Intl.)|4|10|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|2bd9d01f4bb3d425441474e351fa3b53|2017-02-12 16:11:14.548000
JFK|John F. Kennedy Intl.|8:00p|3/10/2017|HKG|Hong Kong Intl.|8:10a|3/12/2017|23|10|1|732.86|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|0|46|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|ebbe4e2698eff04d6913f1ec70d00e56|2017-02-12 16:11:14.548000
JFK|John F. Kennedy Intl.|10:00p|3/10/2017|HKG|Hong Kong Intl.|9:10a|3/12/2017|22|10|1|1025.66|USD|Hong Kong Airlines|[u'HX', u'HX']|Abu Dhabi (Abu Dhabi Intl.)|2|5|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|73243281a9ca46b6b1277b400237adbf|2017-02-12 16:11:14.548000
LGA|LaGuardia|7:30p|3/10/2017|HKG|Hong Kong Intl.|2:40p|3/12/2017|30|10|1|1139.73|USD|Air Canada|[u'AC', u'AC']|Toronto (YYZ)|12|52|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|a5939cf04e7cae65d4325dd71a6cfaef|2017-02-12 16:11:14.549000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|3:25p|3/11/2017|26|5|1|708.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|7|50|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|ffd1e08192e3cef118dbf855a410b126|2017-02-12 16:11:14.549000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|9:05a|3/11/2017|19|45|1|758.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|1|35|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|f21dd706809bf4c70087ebf6177a0ac8|2017-02-12 16:11:14.549000
EWR|Liberty Intl.|9:00a|3/10/2017|HKG|Hong Kong Intl.|7:20p|3/11/2017|21|20|1|722.76|USD|United|[u'UA', u'UA']|Chicago (ORD)|2|44|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|7e8595365576c47f917881c60e0cf02c|2017-02-12 16:11:14.549000
HKG|Hong Kong Intl.|11:35a|3/21/2017|EWR|Liberty Intl.|6:55p|3/21/2017|19|20|1|945.76|USD|Juneyao Airlines|[u'HO', u'UA']|Shanghai (PVG)|2|35|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|c229f6bb30e7acdf23d3e80b8861a973|2017-02-12 16:11:14.549000
LGA|LaGuardia|7:00a|3/10/2017|HKG|Hong Kong Intl.|7:20p|3/11/2017|23|20|1|722.76|USD|United|[u'UA', u'UA']|Chicago (ORD)|4|38|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|2a708e9c8c1c652db518faa252b4acbc|2017-02-12 16:11:14.549000
HKG|Hong Kong Intl.|1:10p|3/21/2017|JFK|John F. Kennedy Intl.|8:15p|3/21/2017|19|5|1|708.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|2|45|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|9b99fe002d456d60269b7faa865bb417|2017-02-12 16:11:14.549000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|4:45p|3/11/2017|27|25|1|708.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|8|50|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|65989e02b85941e5172098be2dc0c06b|2017-02-12 16:11:14.549000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|12:40p|3/11/2017|23|20|1|708.66|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|4|50|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|2b0bf29b8313fa5b5e06d7d16fb10d26|2017-02-12 16:11:14.549000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|12:05p|3/11/2017|22|45|1|652.66|USD|EVA Airways|[u'BR', u'BR']|Taipei (Taoyuan Intl.)|4|45|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|49e791b2a0e1249534eb34bf243fd5b3|2017-02-12 16:11:14.549000
HKG|Hong Kong Intl.|11:40p|3/21/2017|JFK|John F. Kennedy Intl.|7:45a|3/22/2017|20|5|1|1126.26|USD||[u'SQ', u'VX']|San Francisco (SFO)|2|30|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|916189351eaec56692f720f0215cfe2b|2017-02-12 16:11:14.549000
LGA|LaGuardia|6:00a|3/10/2017|HKG|Hong Kong Intl.|5:35p|3/11/2017|22|35|1|901.26|USD|American Airlines|[u'AA']|Dallas (Dallas-Fort Worth Intl.)|1|32|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|7fb2b997b593f28f6cfca90c3e8077a8|2017-02-12 16:11:14.549000
HKG|Hong Kong Intl.|2:55p|3/21/2017|JFK|John F. Kennedy Intl.|10:40p|3/21/2017|19|45|1|967.86|USD|China Eastern Airlines|[u'MU', u'MU']|Shanghai (PVG)|2|45|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|a65d572eb660b7e94ddce2e961632441|2017-02-12 16:11:14.549000
JFK|John F. Kennedy Intl.|2:25p|3/10/2017|HKG|Hong Kong Intl.|10:10a|3/12/2017|30|45|1|993.36|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|12|45|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|2f84f67ec49226d996631242edcafdf3|2017-02-12 16:11:14.549000
JFK|John F. Kennedy Intl.|3:30p|3/10/2017|HKG|Hong Kong Intl.|8:10a|3/12/2017|27|40|1|996.56|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|5|23|Layover|d3a2ad27-6b0c-4acd-bf82-8e688b904028|f1a0bc39481c3527c03adc49cd97995a|2017-02-12 16:11:14.549000
LGA|LaGuardia|8:30p|3/10/2017|HKG|Hong Kong Intl.|2:40p|3/12/2017|29|10|1|1130.14|USD|Air Canada|[u'AC', u'AC']|Toronto (YYZ)|11|52|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|034f278036e231378ac075001f8d7e29|2017-02-12 16:11:25.992000
EWR|Liberty Intl.|5:25p|3/10/2017|HKG|Hong Kong Intl.|6:00a|3/12/2017|23|35|1|1073.56|USD||[u'VX', u'CX']|San Francisco (SFO)|2|1|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|f3c00485d1be29575a6c40a058a5cb38|2017-02-12 16:11:25.993000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|10:05a|3/11/2017|20|45|1|631.66|USD|EVA Airways|[u'BR', u'BR']|Taipei (Taoyuan Intl.)|2|45|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|5e9a2c071938719f3c8648243d375a30|2017-02-12 16:11:25.993000
JFK|John F. Kennedy Intl.|7:15a|3/10/2017|HKG|Hong Kong Intl.|6:30p|3/11/2017|22|15|1|739.86|USD||[u'AS', u'DL']|Seattle (SEA)|1|36|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|659505078685a167bd1eb5a6cd286757|2017-02-12 16:11:25.993000
LGA|LaGuardia|10:00a|3/10/2017|HKG|Hong Kong Intl.|7:20p|3/11/2017|20|20|1|722.76|USD|United|[u'UA', u'UA']|Chicago (ORD)|1|29|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|ebf53f1fff1d684a93193b4ee6d43297|2017-02-12 16:11:25.993000
JFK|John F. Kennedy Intl.|12:15p|3/10/2017|HKG|Hong Kong Intl.|10:35p|3/11/2017|21|20|1|1529.86|USD|Japan Airlines|[u'JL', u'JL']|Tokyo (NRT)|1|35|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|aa529e246ea2da842af19d8365f9fb4c|2017-02-12 16:11:25.993000
LGA|LaGuardia|6:51a|3/10/2017|HKG|Hong Kong Intl.|7:55p|3/11/2017|24|4|1|994.56|USD|American Airlines|[u'AA', u'AA']|Chicago (ORD)|5|30|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|fb80797fdaf39f5154eb492e9714ab96|2017-02-12 16:11:25.993000
HKG|Hong Kong Intl.|2:45p|3/22/2017|LGA|LaGuardia|10:42p|3/22/2017|19|57|1|825.26|USD|American Airlines|[u'AA']|Dallas (Dallas-Fort Worth Intl.)|2|8|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|6708d293dbd1a75b21156749cd2dd0aa|2017-02-12 16:11:25.993000
EWR|Liberty Intl.|7:03a|3/10/2017|HKG|Hong Kong Intl.|7:55p|3/11/2017|23|52|1|994.56|USD|American Airlines|[u'AA', u'AA']|Chicago (ORD)|5|16|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|2c71d2492f731e65f5ee6a334061329e|2017-02-12 16:11:25.993000
JFK|John F. Kennedy Intl.|12:50a|3/10/2017|HKG|Hong Kong Intl.|11:20a|3/11/2017|21|30|1|999.66|USD|Korean Air|[u'KE', u'KE']|Seoul (ICN)|3|10|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|04ca1f91a63334dbf2b52b1606f94635|2017-02-12 16:11:25.993000
JFK|John F. Kennedy Intl.|8:00a|3/10/2017|HKG|Hong Kong Intl.|6:30p|3/11/2017|21|30|1|994.56|USD|Delta|[u'DL', u'DL']|Seattle (SEA)|0|37|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|51725352b461b49f5ac0ca1c12773c94|2017-02-12 16:11:25.993000
LGA|LaGuardia|8:00a|3/10/2017|HKG|Hong Kong Intl.|7:20p|3/11/2017|22|20|1|722.76|USD|United|[u'UA', u'UA']|Chicago (ORD)|3|35|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|c81334bc69af60b36ba4816cd0153b87|2017-02-12 16:11:25.993000
EWR|Liberty Intl.|7:10a|3/10/2017|HKG|Hong Kong Intl.|8:30p|3/11/2017|24|20|1|722.76|USD|United|[u'UA', u'UA']|San Francisco (SFO)|3|20|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|2a6e1236ca35158845ef620ecd4d073d|2017-02-12 16:11:25.993000
LGA|LaGuardia|6:29p|3/10/2017|HKG|Hong Kong Intl.|6:30p|3/12/2017|35|1|2|1015.87|USD|Delta|[u'DL', u'DL']|Detroit (DTW)|12|4|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|51f513998aebbd7a330f2747dcffc163|2017-02-12 16:11:25.993000
JFK|John F. Kennedy Intl.|12:15p|3/10/2017|HKG|Hong Kong Intl.|10:30p|3/11/2017|21|15|1|1529.86|USD|Japan Airlines|[u'JL', u'JL']|Tokyo (NRT)|1|35|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|3af519f5d2393f999664ec718595421e|2017-02-12 16:11:25.993000
JFK|John F. Kennedy Intl.|8:00p|3/10/2017|HKG|Hong Kong Intl.|8:10a|3/12/2017|23|10|1|727.66|USD|American Airlines|[u'AA', u'AA']|Los Angeles (LAX)|0|46|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|ebbe4e2698eff04d6913f1ec70d00e56|2017-02-12 16:11:25.993000
JFK|John F. Kennedy Intl.|10:00p|3/10/2017|HKG|Hong Kong Intl.|9:10a|3/12/2017|22|10|1|1025.26|USD|Hong Kong Airlines|[u'HX', u'HX']|Abu Dhabi (Abu Dhabi Intl.)|2|5|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|73243281a9ca46b6b1277b400237adbf|2017-02-12 16:11:25.993000
LGA|LaGuardia|7:30p|3/10/2017|HKG|Hong Kong Intl.|2:40p|3/12/2017|30|10|1|1135.94|USD|Air Canada|[u'AC', u'AC']|Toronto (YYZ)|12|52|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|a5939cf04e7cae65d4325dd71a6cfaef|2017-02-12 16:11:25.993000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|3:25p|3/11/2017|26|5|1|943.76|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|7|50|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|ffd1e08192e3cef118dbf855a410b126|2017-02-12 16:11:25.993000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|9:05a|3/11/2017|19|45|1|993.76|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|1|35|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|f21dd706809bf4c70087ebf6177a0ac8|2017-02-12 16:11:25.994000
EWR|Liberty Intl.|9:00a|3/10/2017|HKG|Hong Kong Intl.|7:20p|3/11/2017|21|20|1|722.76|USD|United|[u'UA', u'UA']|Chicago (ORD)|2|44|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|7e8595365576c47f917881c60e0cf02c|2017-02-12 16:11:25.994000
HKG|Hong Kong Intl.|3:30p|3/22/2017|LGA|LaGuardia|10:24p|3/22/2017|18|54|1|1081.44|USD|Air Canada|[u'AC', u'AC']|Toronto (YYZ)|2|40|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|aecda904e2f059bdf4c7ff7f6243a26d|2017-02-12 16:11:25.994000
LGA|LaGuardia|7:00a|3/10/2017|HKG|Hong Kong Intl.|7:20p|3/11/2017|23|20|1|722.76|USD|United|[u'UA', u'UA']|Chicago (ORD)|4|38|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|2a708e9c8c1c652db518faa252b4acbc|2017-02-12 16:11:25.994000
JFK|John F. Kennedy Intl.|12:20a|3/10/2017|HKG|Hong Kong Intl.|4:45p|3/11/2017|27|25|1|943.76|USD|China Airlines|[u'CI', u'CI']|Taipei (Taoyuan Intl.)|8|50|Layover|b4212592-d41b-4bf3-a34b-ac511ce343b4|65989e02b85941e5172098be2dc0c06b|2017-02-12 16:11:25.994000
