Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date
74|NEW|74|1|Mayberry|RASCAL FLATTS|2004-02-21|74|21|20|20040221
75|65|48|14|More & More|JOE|2003-11-22|78|48|20|20040221
76|78|76|6|Long Black Train|JOSH TURNER|2004-01-17|89|72|14|20040221
77|68|64|10|Hit That|OFFSPRING|2003-12-20|74|64|15|20040221
78|52|19|19|Runnin'|2PAC|2003-10-18|75|19|20|20040221
79|74|74|3|When I Look To The Sky|TRAIN|2004-02-07|74|74|14|20040221
80|83|80|3|One Day At A Time|2PAC & EMINEM|2004-02-07|93|80|5|20040221
81|81|81|10|Neva Eva|TRILLVILLE|2003-12-20|99|77|18|20040221
82|80|37|14|Invisible|CLAY AIKEN|2003-11-22|57|37|20|20040221
83|67|33|13|The Voice Within|CHRISTINA AGUILERA|2003-11-29|62|33|16|20040221
84|77|10|15|Change Clothes|JAY-Z|2003-11-15|54|10|18|20040221
85|87|85|5|You|RYAN DUARTE|2004-01-24|97|81|12|20040221
86|90|86|9|Alone|LASGO|2003-12-27|95|83|14|20040221
87|97|87|3|Dude|BEENIE MAN|2004-02-07|99|26|26|20040221
88|88|88|4|Some Girls|JC CHASEZ|2004-01-31|98|88|5|20040221
89|98|84|14|Shake That Monkey|TOO SHORT|2003-11-22|97|84|20|20040221
90|82|60|13|Drinkin' Bone|TRACY BYRD|2003-11-29|74|60|16|20040221
91|86|36|16|Breathe|MICHELLE BRANCH|2003-11-08|63|36|18|20040221
92|89|69|15|Still Frame|TRAPT|2003-11-15|76|69|20|20040221
93|NEW|93|1|Slow|KYLIE MINOGUE|2004-02-21|93|91|3|20040221
94|NEW|94|1|Gal Yuh Ah Lead|T.O.K.|2004-02-21|94|85|9|20040221
95|79|56|12|She's Not Just A Pretty Face|SHANIA TWAIN|2003-12-06|74|56|13|20040221
96|91|72|14|Away From Me|PUDDLE OF MUDD|2003-11-22|74|72|16|20040221
97|96|96|2|Hell Yeah|MONTGOMERY GENTRY|2004-02-14|96|96|6|20040221
98|94|85|9|Gangsta Girl|BIG TYMERS|2003-12-27|97|85|9|20040221
99|85|53|16|Forthenight|MUSIQ|2003-11-08|99|53|17|20040221
100|84|13|17|Stunt 101|G-UNIT|2003-11-01|80|13|18|20040221
1|2|1|21|The Way You Move|OUTKAST feat SLEEPY BROWN|2003-09-27|83|1|39|20040214
2|3|2|11|Slow Jamz|TWISTA feat KANYE WEST & JAMIE FOXX|2003-12-06|62|1|22|20040214
3|1|1|18|Hey Ya!|OUTKAST|2003-10-18|57|1|32|20040214
4|6|4|6|Yeah|USHER feat LUDACRIS & LIL JON|2004-01-10|53|1|45|20040214
5|4|3|14|You Don't Know My Name|ALICIA KEYS|2003-11-15|63|3|20|20040214
6|5|5|14|Me
7|8|7|26|Someday|NICKELBACK|2003-08-23|81|7|50|20040214
8|20|8|9|Hotel|CASSIDY feat R. KELLY|2003-12-20|82|4|24|20040214
9|13|9|14|Salt Shaker|YING YANG TWINS feat LIL JON & THE EAST SIDE BOYZ|2003-11-15|92|9|26|20040214
10|9|5|25|Here With You|3 DOORS DOWN|2003-08-30|64|5|51|20040214
11|10|10|16|It's My Life|NO DOUBT|2003-11-01|69|10|28|20040214
12|12|12|15|Numb|LINKIN PARK|2003-11-08|66|11|32|20040214
13|19|13|7|Sorry 2004|RUBEN STUDDARD|2004-01-03|58|9|20|20040214
14|7|3|20|Milkshake|KELIS|2003-10-04|95|3|22|20040214
15|16|15|12|Through The Wire|KANYE WEST|2003-11-29|94|15|21|20040214
16|11|7|26|Suga Suga|BABY BASH featuring FRANKIE J|2003-08-23|71|7|33|20040214
17|23|17|7|Splash Waterfalls|LUDACRIS|2004-01-03|74|6|21|20040214
18|22|18|11|Fuck It (I Don't Want You Back)|EAMON|2003-12-06|98|16|21|20040214
19|17|17|17|The First Cut Is The Deepest|SHERYL CROW|2003-10-25|75|14|36|20040214
20|18|18|22|White Flag|DIDO|2003-09-20|75|18|41|20040214
21|35|21|3|One Call Away|CHINGY featuring J. WEAV|2004-01-31|54|2|20|20040214
22|26|22|5|Tipsy|J-KWON|2004-01-17|96|2|30|20040214
23|15|1|24|Stand Up|LUDACRIS featuring SHAWNNA|2003-09-06|84|1|28|20040214
24|24|24|8|With You|JESSICA SIMPSON|2003-12-27|65|14|23|20040214
25|21|13|20|Read Your Mind|AVANT|2003-10-04|71|13|26|20040214
26|32|26|4|Dirt Off Your Shoulder|JAY-Z|2004-01-24|68|5|26|20040214
27|14|6|24|Walked Outta Heaven|JAGGED EDGE|2003-09-06|76|6|27|20040214
28|25|24|14|Gigolo|NICK CANNON featuring R. KELLY|2003-11-15|95|24|20|20040214
29|36|29|3|Toxic|BRITNEY SPEARS|2004-01-31|53|9|20|20040214
30|39|30|6|My Immortal|EVANESCENCE|2004-01-10|70|7|32|20040214
31|29|29|10|Remember When|ALAN JACKSON|2003-12-13|61|29|20|20040214
32|34|32|8|American Soldier|TOBY KEITH|2003-12-27|69|28|20|20040214
33|33|33|11|Gangsta Nation|WESTSIDE CONNECTION feat NATE DOGG|2003-12-06|77|33|18|20040214
34|30|8|30|Why Don't You And I|SANTANA feat ALEX BAND or CHAD KROEGER|2003-07-26|77|8|35|20040214
35|31|2|42|Get Low|LIL JON & THE EAST SIDE BOYZ feat YING YANG TWINS|2003-05-03|98|2|45|20040214
36|28|4|28|Damn!|YOUNGBLOODZ featuring LIL JON|2003-08-09|85|4|32|20040214
37|27|9|26|Step In The Name Of Love|R. KELLY|2003-08-23|68|9|27|20040214
38|37|1|27|Baby Boy|BEYONCE feat SEAN PAUL|2003-08-16|57|1|29|20040214
39|38|29|15|There Goes My Life|KENNY CHESNEY|2003-11-08|78|29|20|20040214
40|41|5|48|Unwell|MATCHBOX TWENTY|2003-03-22|59|5|54|20040214
41|40|24|16|Perfect|SIMPLE PLAN|2003-11-01|72|24|20|20040214
42|45|42|10|Watch The Wind Blow By|TIM McGRAW|2003-12-13|75|32|20|20040214
43|46|43|10|I Wanna Do It All|TERRI CLARK|2003-12-13|70|38|20|20040214
44|48|23|21|Bright Lights|MATCHBOX TWENTY|2003-09-27|73|23|21|20040214
45|52|45|9|Little Moments|BRAD PAISLEY|2003-12-20|76|35|20|20040214
46|49|17|19|Wat Da Hook Gon Be|MURPHY LEE feat JERMAINE DUPRI|2003-10-11|75|17|20|20040214
47|51|41|17|Fallen|SARAH McLACHLAN|2003-10-25|73|41|21|20040214
48|55|48|5|In My Daughter's Eyes|MARTINA McBRIDE|2004-01-17|72|39|16|20040214
49|56|49|7|In My Life|JUVENILE featuring MANNIE FRESH|2004-01-03|89|46|17|20040214
50|47|16|23|Headstrong|TRAPT|2003-09-13|49|16|23|20040214
51|43|39|15|You Can't Take The Honky Tonk Out Of The Girl|BROOKS & DUNN|2003-11-08|77|39|20|20040214
52|53|19|18|Runnin' (Dying To Live)|TUPAC feat NOTORIOUS B.I.G.|2003-10-18|75|19|20|20040214
53|59|53|7|I'm Still In Love With You|SEAN PAUL featuring SASHA|2004-01-03|82|14|25|20040214
54|58|54|3|No Better Love|YOUNG GUNZ featuring RELL|2004-01-31|76|36|14|20040214
55|61|55|6|Rubber Band Man|T.I.|2004-01-10|77|30|20|20040214
56|63|56|4|Hot Mama|TRACE ADKINS|2004-01-24|73|51|14|20040214
57|60|57|7|Megalomaniac|INCUBUS|2004-01-03|75|55|20|20040214
58|69|58|4|Perfect|SARA EVANS|2004-01-24|71|46|19|20040214
59|70|59|7|Freek-A-Leek|PETEY PABLO|2004-01-03|99|7|39|20040214
60|65|60|2|Falls On Me|FUEL|2004-02-07|65|52|14|20040214
61|64|61|9|Are You Gonna Be My Girl|JET|2003-12-20|73|29|25|20040214
62|NEW|62|1|Wanna Get To Know You|G-UNIT|2004-02-14|62|15|18|20040214
63|NEW|63|1|Hold On|GOOD CHARLOTTE|2004-02-14|63|63|5|20040214
64|67|64|4|I Love You This Much|JIMMY WAYNE|2004-01-24|74|53|15|20040214
65|57|48|13|More & More|JOE|2003-11-22|78|48|20|20040214
66|NEW|66|1|This Love|MAROON 5|2004-02-14|66|5|43|20040214
67|50|33|12|The Voice Within|CHRISTINA AGUILERA|2003-11-29|62|33|16|20040214
68|68|64|9|Hit That|THE OFFSPRING|2003-12-20|74|64|15|20040214
69|NEW|69|1|You'll Think Of Me|KEITH URBAN|2004-02-14|69|24|20|20040214
70|NEW|70|1|100 Years|FIVE FOR FIGHTING|2004-02-14|70|28|22|20040214
71|66|66|6|I Am The Highway|AUDIOSLAVE|2004-01-10|71|66|17|20040214
72|NEW|72|1|I'm Really Hot|MISSY ELLIOTT|2004-02-14|72|59|10|20040214
73|73|73|2|Sweet Southern Comfort|BUDDY JEWELL|2004-02-07|73|40|20|20040214
74|74|74|2|When I Look To The Sky|TRAIN|2004-02-07|74|74|14|20040214
75|71|55|12|(I Hate) Everything About You|THREE DAYS GRACE|2003-11-29|75|55|20|20040214
76|76|76|2|Figured You Out|NICKELBACK|2004-02-07|76|65|19|20040214
77|54|10|14|Change Clothes|JAY-Z|2003-11-15|54|10|18|20040214
78|78|78|5|Long Black Train|JOSH TURNER|2004-01-17|89|72|14|20040214
79|62|56|11|She's Not Just A Pretty Face|SHANIA TWAIN|2003-12-06|74|56|13|20040214
80|77|37|13|Invisible|CLAY AIKEN|2003-11-22|57|37|20|20040214
81|84|81|9|Neva Eva|TRILLVILLE|2003-12-20|99|77|18|20040214
82|72|60|12|Drinkin' Bone|TRACY BYRD|2003-11-29|74|60|16|20040214
83|93|83|2|One Day At A Time|TUPAC with EMINEM feat THE OUTLAWZ|2004-02-07|93|80|5|20040214
84|75|13|16|Stunt 101|G-UNIT|2003-11-01|80|13|18|20040214
85|83|53|15|Forthenight|MUSIQ|2003-11-08|99|53|17|20040214
86|80|36|15|Breathe|MICHELLE BRANCH|2003-11-08|63|36|18|20040214
87|91|87|4|You|RYAN DUARTE|2004-01-24|97|81|12|20040214
88|92|88|3|Some Girls (Dance With Women)|JC CHASEZ featuring DIRT McGIRT|2004-01-31|98|88|5|20040214
89|89|69|14|Still Frame|TRAPT|2003-11-15|76|69|20|20040214
90|90|90|8|Alone|LASGO|2003-12-27|95|83|14|20040214
91|88|72|13|Away From Me|PUDDLE OF MUDD|2003-11-22|74|72|16|20040214
92|79|75|4|I Wish|JO DEE MESSINA|2004-01-24|75|75|4|20040214
93|82|42|11|My Baby|BOW WOW feat JAGGED EDGE|2003-12-06|71|42|11|20040214
94|95|85|8|Gangsta Girl|BIG TYMERS featuring R. KELLY|2003-12-27|97|85|9|20040214
95|87|51|12|Fallen|MYA|2003-11-29|68|51|12|20040214
96|NEW|96|1|Hell Yeah|MONTGOMERY GENTRY|2004-02-14|96|96|6|20040214
97|99|97|2|Dude|BEENIE MAN feat MS. THING|2004-02-07|99|26|26|20040214
98|94|84|13|Shake That Monkey|TOO SHORT feat LIL JON & THE EAST SIDE BOYZ|2003-11-22|97|84|20|20040214
99|98|78|16|Love You More|GINUWINE|2003-11-01|93|78|16|20040214
100|81|41|10|Not Today|MARY J. BLIGE featuring EVE|2003-12-13|67|41|10|20040214
1|1|1|17|Hey Ya!|OUTKAST|2003-10-18|57|1|32|20040207
2|2|2|20|The Way You Move|OUTKAST feat SLEEPY BROWN|2003-09-27|83|1|39|20040207
3|4|3|10|Slow Jamz|TWISTA feat KANYE WEST & JAMIE FOXX|2003-12-06|62|1|22|20040207
4|3|3|13|You Don't Know My Name|ALICIA KEYS|2003-11-15|63|3|20|20040207
5|6|5|13|Me
6|7|6|5|Yeah|USHER feat LUDACRIS & LIL JON|2004-01-10|53|1|45|20040207
7|5|3|19|Milkshake|KELIS|2003-10-04|95|3|22|20040207
8|8|8|25|Someday|NICKELBACK|2003-08-23|81|7|50|20040207
9|11|5|24|Here With You|3 DOORS DOWN|2003-08-30|64|5|51|20040207
10|10|10|15|It's My Life|NO DOUBT|2003-11-01|69|10|28|20040207
11|9|7|25|Suga Suga|BABY BASH featuring FRANKIE J|2003-08-23|71|7|33|20040207
12|14|12|14|Numb|LINKIN PARK|2003-11-08|66|11|32|20040207
13|16|13|13|Salt Shaker|YING YANG TWINS feat LIL JON & THE EAST SIDE BOYZ|2003-11-15|92|9|26|20040207
14|13|6|23|Walked Outta Heaven|JAGGED EDGE|2003-09-06|76|6|27|20040207
15|12|1|23|Stand Up|LUDACRIS featuring SHAWNNA|2003-09-06|84|1|28|20040207
16|19|16|11|Through The Wire|KANYE WEST|2003-11-29|94|15|21|20040207
17|17|17|16|The First Cut Is The Deepest|SHERYL CROW|2003-10-25|75|14|36|20040207
18|18|18|21|White Flag|DIDO|2003-09-20|75|18|41|20040207
19|20|19|6|Sorry 2004|RUBEN STUDDARD|2004-01-03|58|9|20|20040207
20|24|20|8|Hotel|CASSIDY feat R. KELLY|2003-12-20|82|4|24|20040207
21|15|13|19|Read Your Mind|AVANT|2003-10-04|71|13|26|20040207
22|26|22|10|Fuck It (I Don't Want You Back)|EAMON|2003-12-06|98|16|21|20040207
23|29|23|6|Splash Waterfalls|LUDACRIS|2004-01-03|74|6|21|20040207
24|32|24|7|With You|JESSICA SIMPSON|2003-12-27|65|14|23|20040207
25|25|24|13|Gigolo|NICK CANNON featuring R. KELLY|2003-11-15|95|24|20|20040207
26|45|26|4|Tipsy|J-KWON|2004-01-17|96|2|30|20040207
27|23|9|25|Step In The Name Of Love|R. KELLY|2003-08-23|68|9|27|20040207
28|28|4|27|Damn!|YOUNGBLOODZ featuring LIL JON|2003-08-09|85|4|32|20040207
29|30|29|9|Remember When|ALAN JACKSON|2003-12-13|61|29|20|20040207
30|27|8|29|Why Don't You And I|SANTANA feat ALEX BAND or CHAD KROEGER|2003-07-26|77|8|35|20040207
31|21|2|41|Get Low|LIL JON & THE EAST SIDE BOYZ feat YING YANG TWINS|2003-05-03|98|2|45|20040207
32|50|32|3|Dirt Off Your Shoulder|JAY-Z|2004-01-24|68|5|26|20040207
33|36|33|10|Gangsta Nation|WESTSIDE CONNECTION feat NATE DOGG|2003-12-06|77|33|18|20040207
34|37|34|7|American Soldier|TOBY KEITH|2003-12-27|69|28|20|20040207
35|54|35|2|One Call Away|CHINGY featuring J. WEAV|2004-01-31|54|2|20|20040207
36|53|36|2|Toxic|BRITNEY SPEARS|2004-01-31|53|9|20|20040207
37|22|1|26|Baby Boy|BEYONCE feat SEAN PAUL|2003-08-16|57|1|29|20040207
38|31|29|14|There Goes My Life|KENNY CHESNEY|2003-11-08|78|29|20|20040207
39|48|39|5|My Immortal|EVANESCENCE|2004-01-10|70|7|32|20040207
40|34|24|15|Perfect|SIMPLE PLAN|2003-11-01|72|24|20|20040207
41|38|5|47|Unwell|MATCHBOX TWENTY|2003-03-22|59|5|54|20040207
42|33|3|21|Holidae In|CHINGY featuring LUDACRIS & SNOOP DOGG|2003-09-20|73|3|21|20040207
43|39|39|14|You Can't Take The Honky Tonk Out Of The Girl|BROOKS & DUNN|2003-11-08|77|39|20|20040207
44|42|24|28|So Far Away|STAIND|2003-08-02|78|24|28|20040207
45|49|45|9|Watch The Wind Blow By|TIM McGRAW|2003-12-13|75|32|20|20040207
46|46|46|9|I Wanna Do It All|TERRI CLARK|2003-12-13|70|38|20|20040207
47|40|16|22|Headstrong|TRAPT|2003-09-13|49|16|23|20040207
48|47|23|20|Bright Lights|MATCHBOX TWENTY|2003-09-27|73|23|21|20040207
49|41|17|18|Wat Da Hook Gon Be|MURPHY LEE feat JERMAINE DUPRI|2003-10-11|75|17|20|20040207
50|43|33|11|The Voice Within|CHRISTINA AGUILERA|2003-11-29|62|33|16|20040207
51|51|41|16|Fallen|SARAH McLACHLAN|2003-10-25|73|41|21|20040207
52|52|52|8|Little Moments|BRAD PAISLEY|2003-12-20|76|35|20|20040207
53|44|19|17|Runnin' (Dying To Live)|TUPAC feat NOTORIOUS B.I.G.|2003-10-18|75|19|20|20040207
54|35|10|13|Change Clothes|JAY-Z|2003-11-15|54|10|18|20040207
55|56|55|4|In My Daughter's Eyes|MARTINA McBRIDE|2004-01-17|72|39|16|20040207
56|61|56|6|In My Life|JUVENILE featuring MANNIE FRESH|2004-01-03|89|46|17|20040207
57|55|48|12|More & More|JOE|2003-11-22|78|48|20|20040207
58|76|58|2|No Better Love|YOUNG GUNZ featuring RELL|2004-01-31|76|36|14|20040207
59|74|59|6|I'm Still In Love With You|SEAN PAUL featuring SASHA|2004-01-03|82|14|25|20040207
60|64|60|6|Megalomaniac|INCUBUS|2004-01-03|75|55|20|20040207
61|69|61|5|Rubber Band Man|T.I.|2004-01-10|77|30|20|20040207
62|58|56|10|She's Not Just A Pretty Face|SHANIA TWAIN|2003-12-06|74|56|13|20040207
63|73|63|3|Hot Mama|TRACE ADKINS|2004-01-24|73|51|14|20040207
64|65|64|8|Are You Gonna Be My Girl|JET|2003-12-20|73|29|25|20040207
65|NEW|65|1|Falls On Me|FUEL|2004-02-07|65|52|14|20040207
66|75|66|5|I Am The Highway|AUDIOSLAVE|2004-01-10|71|66|17|20040207
67|70|67|3|I Love You This Much|JIMMY WAYNE|2004-01-24|74|53|15|20040207
68|68|64|8|Hit That|THE OFFSPRING|2003-12-20|74|64|15|20040207
69|72|69|3|Perfect|SARA EVANS|2004-01-24|71|46|19|20040207
70|80|70|6|Freek-A-Leek|PETEY PABLO|2004-01-03|99|7|39|20040207
71|67|55|11|(I Hate) Everything About You|THREE DAYS GRACE|2003-11-29|75|55|20|20040207
72|62|60|11|Drinkin' Bone|TRACY BYRD|2003-11-29|74|60|16|20040207
73|NEW|73|1|Sweet Southern Comfort|BUDDY JEWELL|2004-02-07|73|40|20|20040207
74|NEW|74|1|When I Look To The Sky|TRAIN|2004-02-07|74|74|14|20040207
75|60|13|15|Stunt 101|G-UNIT|2003-11-01|80|13|18|20040207
76|NEW|76|1|Figured You Out|NICKELBACK|2004-02-07|76|65|19|20040207
77|63|37|12|Invisible|CLAY AIKEN|2003-11-22|57|37|20|20040207
78|83|78|4|Long Black Train|JOSH TURNER|2004-01-17|89|72|14|20040207
79|78|75|3|I Wish|JO DEE MESSINA|2004-01-24|75|75|4|20040207
80|79|36|14|Breathe|MICHELLE BRANCH|2003-11-08|63|36|18|20040207
81|59|41|9|Not Today|MARY J. BLIGE featuring EVE|2003-12-13|67|41|10|20040207
82|71|42|10|My Baby|BOW WOW feat JAGGED EDGE|2003-12-06|71|42|11|20040207
83|81|53|14|Forthenight|MUSIQ|2003-11-08|99|53|17|20040207
84|85|84|8|Neva Eva|TRILLVILLE|2003-12-20|99|77|18|20040207
85|66|57|19|Honesty (Write Me A List)|RODNEY ATKINS|2003-10-04|94|57|19|20040207
86|77|59|8|Badaboom|B2K featuring FABOLOUS|2003-12-20|91|59|8|20040207
87|86|51|11|Fallen|MYA|2003-11-29|68|51|12|20040207
88|84|72|12|Away From Me|PUDDLE OF MUDD|2003-11-22|74|72|16|20040207
89|88|69|13|Still Frame|TRAPT|2003-11-15|76|69|20|20040207
90|100|90|7|Alone|LASGO|2003-12-27|95|83|14|20040207
91|92|91|3|You|RYAN DUARTE|2004-01-24|97|81|12|20040207
92|98|92|2|Some Girls (Dance With Women)|JC CHASEZ featuring DIRT McGIRT|2004-01-31|98|88|5|20040207
93|NEW|93|1|One Day At A Time|TUPAC with EMINEM feat THE OUTLAWZ|2004-02-07|93|80|5|20040207
94|90|84|12|Shake That Monkey|TOO SHORT feat LIL JON & THE EAST SIDE BOYZ|2003-11-22|97|84|20|20040207
95|93|85|7|Gangsta Girl|BIG TYMERS featuring R. KELLY|2003-12-27|97|85|9|20040207
"96|91|76|9|Pop That Booty|MARQUES HOUSTON feat JERMAINE ""JD"" DUPRI|2003-12-13|97|76|9|20040207"
97|89|38|19|Cowboys Like Us|GEORGE STRAIT|2003-10-04|76|38|19|20040207
98|95|78|15|Love You More|GINUWINE|2003-11-01|93|78|16|20040207
99|NEW|99|1|Dude|BEENIE MAN feat MS. THING|2004-02-07|99|26|26|20040207
100|94|53|15|Chicks Dig It|CHRIS CAGLE|2003-11-01|73|53|15|20040207
1|1|1|16|Hey Ya!|OUTKAST|2003-10-18|57|1|32|20040131
2|2|2|19|The Way You Move|OUTKAST feat SLEEPY BROWN|2003-09-27|83|1|39|20040131
3|4|3|12|You Don't Know My Name|ALICIA KEYS|2003-11-15|63|3|20|20040131
4|5|4|9|Slow Jamz|TWISTA feat KANYE WEST & JAMIE FOXX|2003-12-06|62|1|22|20040131
5|3|3|18|Milkshake|KELIS|2003-10-04|95|3|22|20040131
6|8|6|12|Me
7|14|7|4|Yeah|USHER feat LUDACRIS & LIL JON|2004-01-10|53|1|45|20040131
8|12|8|24|Someday|NICKELBACK|2003-08-23|81|7|50|20040131
9|9|7|24|Suga Suga|BABY BASH featuring FRANKIE J|2003-08-23|71|7|33|20040131
10|11|10|14|It's My Life|NO DOUBT|2003-11-01|69|10|28|20040131
11|10|5|23|Here With You|3 DOORS DOWN|2003-08-30|64|5|51|20040131
12|6|1|22|Stand Up|LUDACRIS featuring SHAWNNA|2003-09-06|84|1|28|20040131
13|7|6|22|Walked Outta Heaven|JAGGED EDGE|2003-09-06|76|6|27|20040131
14|16|14|13|Numb|LINKIN PARK|2003-11-08|66|11|32|20040131
15|13|13|18|Read Your Mind|AVANT|2003-10-04|71|13|26|20040131
16|24|16|12|Salt Shaker|YING YANG TWINS feat LIL JON & THE EAST SIDE BOYZ|2003-11-15|92|9|26|20040131
17|19|17|15|The First Cut Is The Deepest|SHERYL CROW|2003-10-25|75|14|36|20040131
18|18|18|20|White Flag|DIDO|2003-09-20|75|18|41|20040131
19|26|19|10|Through The Wire|KANYE WEST|2003-11-29|94|15|21|20040131
20|35|20|5|Sorry 2004|RUBEN STUDDARD|2004-01-03|58|9|20|20040131
21|15|2|40|Get Low|LIL JON & THE EAST SIDE BOYZ feat YING YANG TWINS|2003-05-03|98|2|45|20040131
22|17|1|25|Baby Boy|BEYONCE feat SEAN PAUL|2003-08-16|57|1|29|20040131
23|22|9|24|Step In The Name Of Love|R. KELLY|2003-08-23|68|9|27|20040131
24|42|24|7|Hotel|CASSIDY feat R. KELLY|2003-12-20|82|4|24|20040131
25|27|24|12|Gigolo|NICK CANNON featuring R. KELLY|2003-11-15|95|24|20|20040131
26|36|26|9|Fuck It (I Don't Want You Back)|EAMON|2003-12-06|98|16|21|20040131
27|25|8|28|Why Don't You And I|SANTANA feat ALEX BAND or CHAD KROEGER|2003-07-26|77|8|35|20040131
28|20|4|26|Damn!|YOUNGBLOODZ featuring LIL JON|2003-08-09|85|4|32|20040131
29|46|29|5|Splash Waterfalls|LUDACRIS|2004-01-03|74|6|21|20040131
30|30|30|8|Remember When|ALAN JACKSON|2003-12-13|61|29|20|20040131
31|31|29|13|There Goes My Life|KENNY CHESNEY|2003-11-08|78|29|20|20040131
32|38|32|6|With You|JESSICA SIMPSON|2003-12-27|65|14|23|20040131
33|21|3|20|Holidae In|CHINGY featuring LUDACRIS & SNOOP DOGG|2003-09-20|73|3|21|20040131
34|29|24|14|Perfect|SIMPLE PLAN|2003-11-01|72|24|20|20040131
35|23|10|12|Change Clothes|JAY-Z|2003-11-15|54|10|18|20040131
36|40|36|9|Gangsta Nation|WESTSIDE CONNECTION feat NATE DOGG|2003-12-06|77|33|18|20040131
37|44|37|6|American Soldier|TOBY KEITH|2003-12-27|69|28|20|20040131
38|34|5|46|Unwell|MATCHBOX TWENTY|2003-03-22|59|5|54|20040131
39|39|39|13|You Can't Take The Honky Tonk Out Of The Girl|BROOKS & DUNN|2003-11-08|77|39|20|20040131
40|32|16|21|Headstrong|TRAPT|2003-09-13|49|16|23|20040131
41|37|17|17|Wat Da Hook Gon Be|MURPHY LEE feat JERMAINE DUPRI|2003-10-11|75|17|20|20040131
42|33|24|27|So Far Away|STAIND|2003-08-02|78|24|28|20040131
43|41|33|10|The Voice Within|CHRISTINA AGUILERA|2003-11-29|62|33|16|20040131
44|28|19|16|Runnin' (Dying To Live)|TUPAC feat NOTORIOUS B.I.G.|2003-10-18|75|19|20|20040131
45|76|45|3|Tipsy|J-KWON|2004-01-17|96|2|30|20040131
46|49|46|8|I Wanna Do It All|TERRI CLARK|2003-12-13|70|38|20|20040131
47|45|23|19|Bright Lights|MATCHBOX TWENTY|2003-09-27|73|23|21|20040131
48|61|48|4|My Immortal|EVANESCENCE|2004-01-10|70|7|32|20040131
49|50|49|8|Watch The Wind Blow By|TIM McGRAW|2003-12-13|75|32|20|20040131
50|68|50|2|Dirt Off Your Shoulder|JAY-Z|2004-01-24|68|5|26|20040131
51|47|41|15|Fallen|SARAH McLACHLAN|2003-10-25|73|41|21|20040131
52|53|52|7|Little Moments|BRAD PAISLEY|2003-12-20|76|35|20|20040131
53|NEW|53|1|Toxic|BRITNEY SPEARS|2004-01-31|53|9|20|20040131
54|NEW|54|1|One Call Away|CHINGY featuring J. WEAV|2004-01-31|54|2|20|20040131
55|54|48|11|More & More|JOE|2003-11-22|78|48|20|20040131
56|58|56|3|In My Daughter's Eyes|MARTINA McBRIDE|2004-01-17|72|39|16|20040131
57|52|32|20|Why Can't I|LIZ PHAIR|2003-09-20|76|32|20|20040131
58|56|56|9|She's Not Just A Pretty Face|SHANIA TWAIN|2003-12-06|74|56|13|20040131
59|51|41|8|Not Today|MARY J. BLIGE featuring EVE|2003-12-13|67|41|10|20040131
60|43|13|14|Stunt 101|G-UNIT|2003-11-01|80|13|18|20040131
61|66|61|5|In My Life|JUVENILE featuring MANNIE FRESH|2004-01-03|89|46|17|20040131
62|60|60|10|Drinkin' Bone|TRACY BYRD|2003-11-29|74|60|16|20040131
63|48|37|11|Invisible|CLAY AIKEN|2003-11-22|57|37|20|20040131
64|67|64|5|Megalomaniac|INCUBUS|2004-01-03|75|55|20|20040131
65|65|65|7|Are You Gonna Be My Girl|JET|2003-12-20|73|29|25|20040131
66|57|57|18|Honesty (Write Me A List)|RODNEY ATKINS|2003-10-04|94|57|19|20040131
67|64|55|10|(I Hate) Everything About You|THREE DAYS GRACE|2003-11-29|75|55|20|20040131
68|69|64|7|Hit That|THE OFFSPRING|2003-12-20|74|64|15|20040131
69|72|69|4|Rubber Band Man|T.I.|2004-01-10|77|30|20|20040131
70|74|70|2|I Love You This Much|JIMMY WAYNE|2004-01-24|74|53|15|20040131
71|55|42|9|My Baby|BOW WOW feat JAGGED EDGE|2003-12-06|71|42|11|20040131
72|71|71|2|Perfect|SARA EVANS|2004-01-24|71|46|19|20040131
73|73|73|2|Hot Mama|TRACE ADKINS|2004-01-24|73|51|14|20040131
74|81|74|5|I'm Still In Love With You|SEAN PAUL featuring SASHA|2004-01-03|82|14|25|20040131
75|78|71|4|I Am The Highway|AUDIOSLAVE|2004-01-10|71|66|17|20040131
76|NEW|76|1|No Better Love|YOUNG GUNZ featuring RELL|2004-01-31|76|36|14|20040131
77|59|59|7|Badaboom|B2K featuring FABOLOUS|2003-12-20|91|59|8|20040131
78|75|75|2|I Wish|JO DEE MESSINA|2004-01-24|75|75|4|20040131
79|63|36|13|Breathe|MICHELLE BRANCH|2003-11-08|63|36|18|20040131
80|85|80|5|Freek-A-Leek|PETEY PABLO|2004-01-03|99|7|39|20040131
81|70|53|13|Forthenight|MUSIQ|2003-11-08|99|53|17|20040131
82|62|30|20|(There's Gotta Be) More To Life|STACIE ORRICO|2003-09-20|84|30|20|20040131
83|89|83|3|Long Black Train|JOSH TURNER|2004-01-17|89|72|14|20040131
84|79|72|11|Away From Me|PUDDLE OF MUDD|2003-11-22|74|72|16|20040131
85|90|85|7|Neva Eva|TRILLVILLE|2003-12-20|99|77|18|20040131
86|77|51|10|Fallen|MYA|2003-11-29|68|51|12|20040131
