Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
95|99|50|13|Just A Touch Of Love|C&C MUSIC FACTORY|1991-11-09|87|50|14|19920201,,
96|96|96|2|What Goes Around Comes Around|GIGGLES|1992-01-25|96|47|20|19920201,,
97|78|45|14|Shot Of Poison|LITA FORD|1991-11-02|78|45|14|19920201,,
98|90|90|2|Cold Shower|ERIN CRUISE|1992-01-25|90|90|7|19920201,,
99|97|90|5|I'll Take You There|BEBE & CECE WINANS featuring MAVIS STAPLES|1992-01-04|96|90|6|19920201,,
100|91|91|3|Butt Naked|CHARM|1992-01-18|92|91|3|19920201,,
1|2|1|12|All 4 Love|COLOR ME BADD|1991-11-09|37|1|28|19920125,,
2|3|2|11|Can't Let Go|MARIAH CAREY|1991-11-16|42|2|20|19920125,,
3|4|3|8|Don't Let The Sun Go Down On Me|GEORGE MICHAEL & ELTON JOHN|1991-12-07|72|1|20|19920125,,
4|1|1|10|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19920125,,
5|5|5|18|Finally|CE CE PENISTON|1991-09-28|94|5|33|19920125,,
6|6|6|8|Diamonds And Pearls|PRINCE & THE N.P.G.|1991-12-07|88|3|21|19920125,,
7|7|7|10|I Love Your Smile|SHANICE|1991-11-23|93|2|26|19920125,,
8|9|6|8|Smells Like Teen Spirit|NIRVANA|1991-12-07|40|6|21|19920125,,
9|15|9|10|Mysterious Ways|U2|1991-11-23|77|9|20|19920125,,
10|31|10|6|I'm Too Sexy|RIGHT SAID FRED|1991-12-21|67|1|21|19920125,,
11|11|5|12|2 Legit 2 Quit|HAMMER|1991-11-09|61|5|20|19920125,,
12|16|12|12|Tell Me What You Want Me To Do|TEVIN CAMPBELL|1991-11-09|93|7|24|19920125,,
13|12|12|13|No Son Of Mine|GENESIS|1991-11-02|53|12|20|19920125,,
14|17|14|9|The Way I Feel About You|KARYN WHITE|1991-11-30|84|12|20|19920125,,
15|8|2|19|It's So Hard To Say Goodbye To Yesterday|BOYZ II MEN|1991-09-21|77|2|22|19920125,,
16|10|7|8|Addams Groove|HAMMER|1991-12-07|84|7|20|19920125,,
17|13|1|15|Set Adrift On Memory Drift|P.M. DAWN|1991-10-19|50|1|20|19920125,,
18|14|10|12|Wildside|MARKY MARK|1991-11-09|47|10|20|19920125,,
19|26|19|9|Keep It Comin'|KEITH SWEAT|1991-11-30|75|17|20|19920125,,
20|22|20|15|Broken Arrow|ROD STEWART|1991-10-19|90|20|20|19920125,,
21|20|7|18|That's What Love Is For|AMY GRANT|1991-09-28|67|7|20|19920125,,
22|19|1|16|When A Man Loves A Woman|MICHAEL BOLTON|1991-10-12|44|1|20|19920125,,
23|50|23|6|To Be With You|MR. BIG|1991-12-21|82|1|24|19920125,,
24|23|22|16|Live For Loving You|GLORIA ESTEFAN|1991-10-12|85|22|20|19920125,,
25|21|12|13|Keep Coming Back|RICHARD MARX|1991-11-02|47|12|20|19920125,,
26|30|26|11|Love Me All Up|STACY EARL|1991-11-16|96|26|19|19920125,,
27|18|6|15|Blowing Kisses In The Wind|PAULA ABDUL|1991-10-19|47|6|20|19920125,,
28|34|28|14|I've Got A Lot To Learn About Love|THE STORM|1991-10-26|97|26|20|19920125,,
29|39|29|10|I Can't Make You Love Me|BONNIE RAITT|1991-11-23|87|18|20|19920125,,
30|35|30|7|Uhh Ahh|BOYZ II MEN|1991-12-14|88|16|20|19920125,,
31|27|27|13|Change|LISA STANSFIELD|1991-11-02|92|27|20|19920125,,
32|69|32|2|Good For Me|AMY GRANT|1992-01-18|69|8|20|19920125,,
33|46|33|8|Hearts Don't Think (They Feel)|NATURAL SELECTION|1991-12-07|92|28|14|19920125,,
34|44|34|11|In My Dreams|THE PARTY|1991-11-16|92|34|18|19920125,,
35|29|25|14|Forever My Lady|JODECI|1991-10-26|71|25|20|19920125,,
36|32|32|10|Is It Good To You|HEAVY D & THE BOYZ|1991-11-23|78|32|20|19920125,,
37|28|6|21|O.P.P.|NAUGHTY BY NATURE|1991-09-07|85|6|21|19920125,,
38|25|2|20|Can't Stop This Thing We Started|BRYAN ADAMS|1991-09-14|50|2|20|19920125,,
39|54|39|6|I'll Get By|EDDIE MONEY|1991-12-21|85|21|20|19920125,,
40|24|10|19|Don't Cry|GUNS N'ROSES|1991-09-21|76|10|20|19920125,,
41|47|41|11|Too Blind To See It|KYM SIMS|1991-11-16|84|38|20|19920125,,
42|55|42|6|There Will Never Be Another Tonight|BRYAN ADAMS|1991-12-21|87|31|15|19920125,,
43|40|37|15|Save Up All Your Tears|CHER|1991-10-19|92|37|20|19920125,,
44|48|44|12|Send Me An Angel|SCORPIONS|1991-11-09|82|44|18|19920125,,
45|65|45|2|Vibeology|PAULA ABDUL|1992-01-18|65|16|14|19920125,,
46|38|32|14|Spending My Time|ROXETTE|1991-10-26|85|32|20|19920125,,
47|36|6|19|Set The Night To Music|ROBERTA FLACK & MAXI PRIEST|1991-09-21|73|6|20|19920125,,
48|41|41|6|Live And Let Die|GUNS N'ROSES|1991-12-21|95|33|16|19920125,,
49|37|37|12|Home Sweet Home|MOTLEY CRUE|1991-11-09|72|37|17|19920125,,
50|43|35|8|The Unforgiven|METALLICA|1991-12-07|65|35|17|19920125,,
51|52|43|9|On A Sunday Afternoon|A LIGHTER SHADE OF BROWN|1991-11-30|85|39|20|19920125,,
52|33|1|18|Cream|PRINCE & THE N.P.G.|1991-09-28|46|1|20|19920125,,
53|NEW|53|1|Remember The Time|MICHAEL JACKSON|1992-01-25|53|3|20|19920125,,
54|42|29|15|Angel Baby|ANGELICA|1991-10-19|78|29|20|19920125,,
55|49|46|13|I Wanna Be Your Girl|ICY BLU|1991-11-02|89|46|20|19920125,,
56|45|23|17|Mind Playing Tricks On Me|GETO BOYS|1991-10-05|87|23|20|19920125,,
57|51|40|11|Kiss You Back|DIGITAL UNDERGROUND|1991-11-16|79|40|20|19920125,,
58|57|42|15|Tender Kisses|TRACIE SPENCER|1991-10-19|85|42|20|19920125,,
59|73|59|4|Breakin' My Heart (Pretty Brown Eyes)|MINT CONDITION|1992-01-04|94|6|24|19920125,,
60|53|51|11|Ain't Gonna Hurt Nobody|KID'N PLAY|1991-11-16|89|51|19|19920125,,
61|61|61|9|I Want You|JODY WATLEY|1991-11-30|92|61|15|19920125,,
62|66|62|7|Move Any Mountain|THE SHAMEN|1991-12-14|100|38|17|19920125,,
63|59|12|16|Street Of Dreams|NIA PEEPLES|1991-10-12|66|12|20|19920125,,
64|58|58|11|All She Wrote|FIREHOUSE|1991-11-16|88|58|14|19920125,,
65|62|62|8|The Comfort Zone|VANESSA WILLIAMS|1991-12-07|86|62|12|19920125,,
66|79|66|2|Paper Doll|P.M. DAWN|1992-01-18|79|28|12|19920125,,
67|70|67|8|In Paradise|LAISSEZ FAIRE|1991-12-07|97|64|17|19920125,,
68|67|62|4|Stay|JODECI|1992-01-04|78|41|18|19920125,,
69|75|69|3|Pride (In The Name Of Love)|CLIVILLES & COLE|1992-01-11|81|44|17|19920125,,
70|56|20|16|Ring My Bell|DJ JAZZY JEFF & THE FRESH PRINCE|1991-10-12|72|20|19|19920125,,
71|63|27|16|Top Of The World|VAN HALEN|1991-10-12|69|27|19|19920125,,
72|96|72|2|Until Your Love Comes Back Around|RTZ|1992-01-18|96|26|18|19920125,,
73|77|73|4|The Rush|LUTHER VANDROSS|1992-01-04|90|73|7|19920125,,
74|64|37|14|Housecall|SHABBA RANKS featuring MAXI PRIEST|1991-10-26|73|37|15|19920125,,
75|74|66|20|Ain't No Future In Yo' Fronting|M.C. BREED & D.F.C.|1991-09-14|70|66|20|19920125,,
76|71|51|18|Whispers|CORINA|1991-09-28|93|51|20|19920125,,
77|87|77|2|Oochie Coochie|M.C. BRAINS|1992-01-18|87|21|18|19920125,,
78|72|45|13|Shot Of Poison|LITA FORD|1991-11-02|78|45|14|19920125,,
79|NEW|79|1|Missing You Now|MICHAEL BOLTON|1992-01-25|79|12|20|19920125,,
80|84|80|2|Blinded By Love|RHYTHM SYNDICATE|1992-01-18|84|76|6|19920125,,
81|88|81|2|Beauty And The Beast|CELINE DION & PEABO BRYSON|1992-01-18|88|9|20|19920125,,
82|90|82|3|There's No Other Way|BLUR|1992-01-11|92|82|6|19920125,,
83|78|78|6|Every Road Leads Back To You|BETTE MIDLER|1991-12-21|86|78|6|19920125,,
84|93|84|4|Hold On (Tighter To Love)|CLUBLAND|1992-01-04|97|79|12|19920125,,
85|80|49|18|A Day In My Life (Without You)|LISETTE MELENDEZ|1991-09-28|91|49|20|19920125,,
86|94|86|4|She Ain't Pretty|NORTHERN PIKES|1992-01-04|99|86|5|19920125,,
87|82|77|9|Within My Heart|VOYCE|1991-11-30|89|77|13|19920125,,
88|68|50|15|Can't Truss It|PUBLIC ENEMY|1991-10-19|66|50|15|19920125,,
89|86|77|7|Insatiable|PRINCE & THE N.P.G.|1991-12-14|92|77|7|19920125,,
90|NEW|90|1|Cold Shower|ERIN CRUISE|1992-01-25|90|90|7|19920125,,
91|92|91|2|Butt Naked|CHARM|1992-01-18|92|91|3|19920125,,
92|83|58|13|Pop That Coochie|2 LIVE CREW|1991-11-02|70|58|13|19920125,,
93|NEW|93|1|Stars|SIMPLY RED|1992-01-25|93|44|14|19920125,,
94|89|80|7|All Through The Night|TONE-LOC|1991-12-14|83|80|7|19920125,,
95|85|76|6|Give It Away|RED HOT CHILI PEPPERS|1991-12-21|93|76|6|19920125,,
96|NEW|96|1|What Goes Around Comes Around|GIGGLES|1992-01-25|96|47|20|19920125,,
97|99|90|4|I'll Take You There|BEBE & CECE WINANS featuring MAVIS STAPLES|1992-01-04|96|90|6|19920125,,
98|NEW|98|1|Everlasting Love|TONY TERRY|1992-01-25|98|81|10|19920125,,
99|76|50|12|Just A Touch Of Love|C&C MUSIC FACTORY|1991-11-09|87|50|14|19920125,,
100|81|71|9|No More Tears|OZZY OSBOURNE|1991-11-30|81|71|9|19920125,,
1|1|1|9|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19920118,,
2|2|2|11|All 4 Love|COLOR ME BADD|1991-11-09|37|1|28|19920118,,
3|3|3|10|Can't Let Go|MARIAH CAREY|1991-11-16|42|2|20|19920118,,
4|8|4|7|Don't Let The Sun Go Down On Me|GEORGE MICHAEL & ELTON JOHN|1991-12-07|72|1|20|19920118,,
5|9|5|17|Finally|CE CE PENISTON|1991-09-28|94|5|33|19920118,,
6|13|6|7|Diamonds And Pearls|PRINCE & THE N.P.G.|1991-12-07|88|3|21|19920118,,
7|12|7|9|I Love Your Smile|SHANICE|1991-11-23|93|2|26|19920118,,
8|4|2|18|It's So Hard To Say Goodbye To Yesterday|BOYZ II MEN|1991-09-21|77|2|22|19920118,,
9|6|6|7|Smells Like Teen Spirit|NIRVANA|1991-12-07|40|6|21|19920118,,
10|7|7|7|Addams Groove|HAMMER|1991-12-07|84|7|20|19920118,,
11|5|5|11|2 Legit 2 Quit|HAMMER|1991-11-09|61|5|20|19920118,,
12|16|12|12|No Son Of Mine|GENESIS|1991-11-02|53|12|20|19920118,,
13|11|1|14|Set Adrift On Memory Drift|P.M. DAWN|1991-10-19|50|1|20|19920118,,
14|10|10|11|Wildside|MARKY MARK|1991-11-09|47|10|20|19920118,,
15|20|15|9|Mysterious Ways|U2|1991-11-23|77|9|20|19920118,,
16|17|16|11|Tell Me What You Want Me To Do|TEVIN CAMPBELL|1991-11-09|93|7|24|19920118,,
17|24|17|8|The Way I Feel About You|KARYN WHITE|1991-11-30|84|12|20|19920118,,
18|14|6|14|Blowing Kisses In The Wind|PAULA ABDUL|1991-10-19|47|6|20|19920118,,
19|15|1|15|When A Man Loves A Woman|MICHAEL BOLTON|1991-10-12|44|1|20|19920118,,
20|21|7|17|That's What Love Is For|AMY GRANT|1991-09-28|67|7|20|19920118,,
21|22|12|12|Keep Coming Back|RICHARD MARX|1991-11-02|47|12|20|19920118,,
22|27|22|14|Broken Arrow|ROD STEWART|1991-10-19|90|20|20|19920118,,
23|25|22|15|Live For Loving You|GLORIA ESTEFAN|1991-10-12|85|22|20|19920118,,
24|19|10|18|Don't Cry|GUNS N'ROSES|1991-09-21|76|10|20|19920118,,
25|28|2|19|Can't Stop This Thing We Started|BRYAN ADAMS|1991-09-14|50|2|20|19920118,,
26|31|26|8|Keep It Comin'|KEITH SWEAT|1991-11-30|75|17|20|19920118,,
27|33|27|12|Change|LISA STANSFIELD|1991-11-02|92|27|20|19920118,,
28|18|6|20|O.P.P.|NAUGHTY BY NATURE|1991-09-07|85|6|21|19920118,,
29|26|25|13|Forever My Lady|JODECI|1991-10-26|71|25|20|19920118,,
30|37|30|10|Love Me All Up|STACY EARL|1991-11-16|96|26|19|19920118,,
31|45|31|5|I'm Too Sexy|RIGHT SAID FRED|1991-12-21|67|1|21|19920118,,
32|32|32|9|Is It Good To You|HEAVY D & THE BOYZ|1991-11-23|78|32|20|19920118,,
33|30|1|17|Cream|PRINCE & THE N.P.G.|1991-09-28|46|1|20|19920118,,
34|42|34|13|I've Got A Lot To Learn About Love|THE STORM|1991-10-26|97|26|20|19920118,,
35|47|35|6|Uhh Ahh|BOYZ II MEN|1991-12-14|88|16|20|19920118,,
36|34|6|18|Set The Night To Music|ROBERTA FLACK & MAXI PRIEST|1991-09-21|73|6|20|19920118,,
37|38|37|11|Home Sweet Home|MOTLEY CRUE|1991-11-09|72|37|17|19920118,,
38|36|32|13|Spending My Time|ROXETTE|1991-10-26|85|32|20|19920118,,
39|50|39|9|I Can't Make You Love Me|BONNIE RAITT|1991-11-23|87|18|20|19920118,,
40|44|37|14|Save Up All Your Tears|CHER|1991-10-19|92|37|20|19920118,,
41|41|41|5|Live And Let Die|GUNS N'ROSES|1991-12-21|95|33|16|19920118,,
42|29|29|14|Angel Baby|ANGELICA|1991-10-19|78|29|20|19920118,,
43|35|35|7|The Unforgiven|METALLICA|1991-12-07|65|35|17|19920118,,
44|53|44|10|In My Dreams|THE PARTY|1991-11-16|92|34|18|19920118,,
45|23|23|16|Mind Playing Tricks On Me|GETO BOYS|1991-10-05|87|23|20|19920118,,
46|56|46|7|Hearts Don't Think (They Feel)|NATURAL SELECTION|1991-12-07|92|28|14|19920118,,
47|54|47|10|Too Blind To See It|KYM SIMS|1991-11-16|84|38|20|19920118,,
48|55|48|11|Send Me An Angel|SCORPIONS|1991-11-09|82|44|18|19920118,,
49|46|46|12|I Wanna Be Your Girl|ICY BLU|1991-11-02|89|46|20|19920118,,
50|60|50|5|To Be With You|MR. BIG|1991-12-21|82|1|24|19920118,,
51|40|40|10|Kiss You Back|DIGITAL UNDERGROUND|1991-11-16|79|40|20|19920118,,
52|43|43|8|On A Sunday Afternoon|A LIGHTER SHADE OF BROWN|1991-11-30|85|39|20|19920118,,
53|51|51|10|Ain't Gonna Hurt Nobody|KID'N PLAY|1991-11-16|89|51|19|19920118,,
54|67|54|5|I'll Get By|EDDIE MONEY|1991-12-21|85|21|20|19920118,,
55|63|55|5|There Will Never Be Another Tonight|BRYAN ADAMS|1991-12-21|87|31|15|19920118,,
56|49|20|15|Ring My Bell|DJ JAZZY JEFF & THE FRESH PRINCE|1991-10-12|72|20|19|19920118,,
57|48|42|14|Tender Kisses|TRACIE SPENCER|1991-10-19|85|42|20|19920118,,
58|59|58|10|All She Wrote|FIREHOUSE|1991-11-16|88|58|14|19920118,,
59|58|12|15|Street Of Dreams|NIA PEEPLES|1991-10-12|66|12|20|19920118,,
60|57|9|20|I Wonder Why|CURTIS STIGERS|1991-09-07|97|9|20|19920118,,
61|69|61|8|I Want You|JODY WATLEY|1991-11-30|92|61|15|19920118,,
62|68|62|7|The Comfort Zone|VANESSA WILLIAMS|1991-12-07|86|62|12|19920118,,
63|65|27|15|Top Of The World|VAN HALEN|1991-10-12|69|27|19|19920118,,
64|61|37|13|Housecall|SHABBA RANKS featuring MAXI PRIEST|1991-10-26|73|37|15|19920118,,
65|NEW|65|1|Vibeology|PAULA ABDUL|1992-01-18|65|16|14|19920118,,
66|73|66|6|Move Any Mountain|THE SHAMEN|1991-12-14|100|38|17|19920118,,
67|62|62|3|Stay|JODECI|1992-01-04|78|41|18|19920118,,
68|52|50|14|Can't Truss It|PUBLIC ENEMY|1991-10-19|66|50|15|19920118,,
69|NEW|69|1|Good For Me|AMY GRANT|1992-01-18|69|8|20|19920118,,
70|74|70|7|In Paradise|LAISSEZ FAIRE|1991-12-07|97|64|17|19920118,,
71|75|51|17|Whispers|CORINA|1991-09-28|93|51|20|19920118,,
72|64|45|12|Shot Of Poison|LITA FORD|1991-11-02|78|45|14|19920118,,
73|80|73|3|Breakin' My Heart (Pretty Brown Eyes)|MINT CONDITION|1992-01-04|94|6|24|19920118,,
74|66|66|19|Ain't No Future In Yo' Fronting|M.C. BREED & D.F.C.|1991-09-14|70|66|20|19920118,,
75|81|75|2|Pride (In The Name Of Love)|CLIVILLES & COLE|1992-01-11|81|44|17|19920118,,
76|72|50|11|Just A Touch Of Love|C&C MUSIC FACTORY|1991-11-09|87|50|14|19920118,,
77|83|77|3|The Rush|LUTHER VANDROSS|1992-01-04|90|73|7|19920118,,
78|82|78|5|Every Road Leads Back To You|BETTE MIDLER|1991-12-21|86|78|6|19920118,,
79|NEW|79|1|Paper Doll|P.M. DAWN|1992-01-18|79|28|12|19920118,,
80|79|49|17|A Day In My Life (Without You)|LISETTE MELENDEZ|1991-09-28|91|49|20|19920118,,
81|71|71|8|No More Tears|OZZY OSBOURNE|1991-11-30|81|71|9|19920118,,
82|84|77|8|Within My Heart|VOYCE|1991-11-30|89|77|13|19920118,,
83|70|58|12|Pop That Coochie|2 LIVE CREW|1991-11-02|70|58|13|19920118,,
84|NEW|84|1|Blinded By Love|RHYTHM SYNDICATE|1992-01-18|84|76|6|19920118,,
85|76|76|5|Give It Away|RED HOT CHILI PEPPERS|1991-12-21|93|76|6|19920118,,
86|77|77|6|Insatiable|PRINCE & THE N.P.G.|1991-12-14|92|77|7|19920118,,
87|NEW|87|1|Oochie Coochie|M.C. BRAINS|1992-01-18|87|21|18|19920118,,
88|NEW|88|1|Beauty And The Beast|CELINE DION & PEABO BRYSON|1992-01-18|88|9|20|19920118,,
89|85|80|6|All Through The Night|TONE-LOC|1991-12-14|83|80|7|19920118,,
90|92|90|2|There's No Other Way|BLUR|1992-01-11|92|82|6|19920118,,
91|86|65|13|Conviction Of The Heart|KENNY LOGGINS|1991-10-26|95|65|13|19920118,,
92|NEW|92|1|Butt Naked|CHARM|1992-01-18|92|91|3|19920118,,
93|97|93|3|Hold On (Tighter To Love)|CLUBLAND|1992-01-04|97|79|12|19920118,,
94|99|94|3|She Ain't Pretty|NORTHERN PIKES|1992-01-04|99|86|5|19920118,,
95|78|78|2|Be True To Yourself|2ND II NONE|1992-01-11|78|78|2|19920118,,
96|NEW|96|1|Until Your Love Comes Back Around|RTZ|1992-01-18|96|26|18|19920118,,
97|91|61|11|The Fly|U2|1991-11-09|74|61|11|19920118,,
98|94|90|6|Right Down To It|DAMIEN DAME|1991-12-14|93|90|6|19920118,,
99|90|90|3|I'll Take You There|BEBE & CECE WINANS featuring MAVIS STAPLES|1992-01-04|96|90|6|19920118,,
100|88|88|3|Wasted Time|SKID ROW|1992-01-04|95|88|3|19920118,,
1|1|1|8|Black Or White|MICHAEL JACKSON|1991-11-23|35|1|20|19920111,,
2|3|2|10|All 4 Love|COLOR ME BADD|1991-11-09|37|1|28|19920111,,
3|4|3|9|Can't Let Go|MARIAH CAREY|1991-11-16|42|2|20|19920111,,
4|2|2|17|It's So Hard To Say Goodbye To Yesterday|BOYZ II MEN|1991-09-21|77|2|22|19920111,,
5|8|5|10|2 Legit 2 Quit|HAMMER|1991-11-09|61|5|20|19920111,,
6|13|6|6|Smells Like Teen Spirit|NIRVANA|1991-12-07|40|6|21|19920111,,
7|11|7|6|Addams Groove|HAMMER|1991-12-07|84|7|20|19920111,,
8|12|8|6|Don't Let The Sun Go Down On Me|GEORGE MICHAEL & ELTON JOHN|1991-12-07|72|1|20|19920111,,
9|6|6|16|Finally|CE CE PENISTON|1991-09-28|94|5|33|19920111,,
10|10|10|10|Wildside|MARKY MARK|1991-11-09|47|10|20|19920111,,
11|5|1|13|Set Adrift On Memory Drift|P.M. DAWN|1991-10-19|50|1|20|19920111,,
12|17|12|8|I Love Your Smile|SHANICE|1991-11-23|93|2|26|19920111,,
13|19|13|6|Diamonds And Pearls|PRINCE & THE N.P.G.|1991-12-07|88|3|21|19920111,,
14|9|6|13|Blowing Kisses In The Wind|PAULA ABDUL|1991-10-19|47|6|20|19920111,,
15|7|1|14|When A Man Loves A Woman|MICHAEL BOLTON|1991-10-12|44|1|20|19920111,,
16|14|13|11|No Son Of Mine|GENESIS|1991-11-02|53|12|20|19920111,,
17|28|17|10|Tell Me What You Want Me To Do|TEVIN CAMPBELL|1991-11-09|93|7|24|19920111,,
18|18|6|19|O.P.P.|NAUGHTY BY NATURE|1991-09-07|85|6|21|19920111,,
19|20|10|17|Don't Cry|GUNS N'ROSES|1991-09-21|76|10|20|19920111,,
20|21|20|8|Mysterious Ways|U2|1991-11-23|77|9|20|19920111,,
21|16|7|16|That's What Love Is For|AMY GRANT|1991-09-28|67|7|20|19920111,,
22|15|12|11|Keep Coming Back|RICHARD MARX|1991-11-02|47|12|20|19920111,,
23|35|23|15|Mind Playing Tricks On Me|GETO BOYS|1991-10-05|87|23|20|19920111,,
24|27|24|7|The Way I Feel About You|KARYN WHITE|1991-11-30|84|12|20|19920111,,
25|22|22|14|Live For Loving You|GLORIA ESTEFAN|1991-10-12|85|22|20|19920111,,
26|29|25|12|Forever My Lady|JODECI|1991-10-26|71|25|20|19920111,,
27|23|23|13|Broken Arrow|ROD STEWART|1991-10-19|90|20|20|19920111,,
28|24|2|18|Can't Stop This Thing We Started|BRYAN ADAMS|1991-09-14|50|2|20|19920111,,
29|34|29|13|Angel Baby|ANGELICA|1991-10-19|78|29|20|19920111,,
30|26|1|16|Cream|PRINCE & THE N.P.G.|1991-09-28|46|1|20|19920111,,
31|36|31|7|Keep It Comin'|KEITH SWEAT|1991-11-30|75|17|20|19920111,,
32|41|32|8|Is It Good To You|HEAVY D & THE BOYZ|1991-11-23|78|32|20|19920111,,
33|30|30|11|Change|LISA STANSFIELD|1991-11-02|92|27|20|19920111,,
34|31|6|17|Set The Night To Music|ROBERTA FLACK & MAXI PRIEST|1991-09-21|73|6|20|19920111,,
35|46|35|6|The Unforgiven|METALLICA|1991-12-07|65|35|17|19920111,,
36|32|32|12|Spending My Time|ROXETTE|1991-10-26|85|32|20|19920111,,
37|33|33|9|Love Me All Up|STACY EARL|1991-11-16|96|26|19|19920111,,
38|40|38|10|Home Sweet Home|MOTLEY CRUE|1991-11-09|72|37|17|19920111,,
39|38|1|20|Emotions|MARIAH CAREY|1991-08-31|35|1|20|19920111,,
40|57|40|9|Kiss You Back|DIGITAL UNDERGROUND|1991-11-16|79|40|20|19920111,,
41|64|41|4|Live And Let Die|GUNS N'ROSES|1991-12-21|95|33|16|19920111,,
42|39|39|12|I've Got A Lot To Learn About Love|THE STORM|1991-10-26|97|26|20|19920111,,
43|59|43|7|On A Sunday Afternoon|A LIGHTER SHADE OF BROWN|1991-11-30|85|39|20|19920111,,
44|37|37|13|Save Up All Your Tears|CHER|1991-10-19|92|37|20|19920111,,
45|62|45|4|I'm Too Sexy|RIGHT SAID FRED|1991-12-21|67|1|21|19920111,,
46|58|46|11|I Wanna Be Your Girl|ICY BLU|1991-11-02|89|46|20|19920111,,
47|63|47|5|Uhh Ahh|BOYZ II MEN|1991-12-14|88|16|20|19920111,,
48|42|42|13|Tender Kisses|TRACIE SPENCER|1991-10-19|85|42|20|19920111,,
49|49|20|14|Ring My Bell|DJ JAZZY JEFF & THE FRESH PRINCE|1991-10-12|72|20|19|19920111,,
50|48|48|8|I Can't Make You Love Me|BONNIE RAITT|1991-11-23|87|18|20|19920111,,
51|54|51|9|Ain't Gonna Hurt Nobody|KID'N PLAY|1991-11-16|89|51|19|19920111,,
52|55|50|13|Can't Truss It|PUBLIC ENEMY|1991-10-19|66|50|15|19920111,,
53|45|45|9|In My Dreams|THE PARTY|1991-11-16|92|34|18|19920111,,
54|47|47|9|Too Blind To See It|KYM SIMS|1991-11-16|84|38|20|19920111,,
55|52|52|10|Send Me An Angel|SCORPIONS|1991-11-09|82|44|18|19920111,,
56|53|53|6|Hearts Don't Think (They Feel)|NATURAL SELECTION|1991-12-07|92|28|14|19920111,,
57|50|9|19|I Wonder Why|CURTIS STIGERS|1991-09-07|97|9|20|19920111,,
58|43|12|14|Street Of Dreams|NIA PEEPLES|1991-10-12|66|12|20|19920111,,
59|60|59|9|All She Wrote|FIREHOUSE|1991-11-16|88|58|14|19920111,,
60|72|60|4|To Be With You|MR. BIG|1991-12-21|82|1|24|19920111,,
61|51|37|12|Housecall|SHABBA RANKS featuring MAXI PRIEST|1991-10-26|73|37|15|19920111,,
62|78|62|2|Stay|JODECI|1992-01-04|78|41|18|19920111,,
63|70|63|4|There Will Never Be Another Tonight|BRYAN ADAMS|1991-12-21|87|31|15|19920111,,
64|61|45|11|Shot Of Poison|LITA FORD|1991-11-02|78|45|14|19920111,,
65|56|27|14|Top Of The World|VAN HALEN|1991-10-12|69|27|19|19920111,,
66|69|66|18|Ain't No Future In Yo' Fronting|M.C. BREED & D.F.C.|1991-09-14|70|66|20|19920111,,
67|75|67|4|I'll Get By|EDDIE MONEY|1991-12-21|85|21|20|19920111,,
68|66|66|6|The Comfort Zone|VANESSA WILLIAMS|1991-12-07|86|62|12|19920111,,
69|67|67|7|I Want You|JODY WATLEY|1991-11-30|92|61|15|19920111,,
70|76|58|11|Pop That Coochie|2 LIVE CREW|1991-11-02|70|58|13|19920111,,
71|71|71|7|No More Tears|OZZY OSBOURNE|1991-11-30|81|71|9|19920111,,
72|65|50|10|Just A Touch Of Love|C&C MUSIC FACTORY|1991-11-09|87|50|14|19920111,,
73|82|73|5|Move Any Mountain|THE SHAMEN|1991-12-14|100|38|17|19920111,,
74|74|74|6|In Paradise|LAISSEZ FAIRE|1991-12-07|97|64|17|19920111,,
75|68|51|16|Whispers|CORINA|1991-09-28|93|51|20|19920111,,
76|87|76|4|Give It Away|RED HOT CHILI PEPPERS|1991-12-21|93|76|6|19920111,,
77|79|77|5|Insatiable|PRINCE & THE N.P.G.|1991-12-14|92|77|7|19920111,,
78|NEW|78|1|Be True To Yourself|2ND II NONE|1992-01-11|78|78|2|19920111,,
79|73|49|16|A Day In My Life (Without You)|LISETTE MELENDEZ|1991-09-28|91|49|20|19920111,,
80|94|80|2|Breakin' My Heart (Pretty Brown Eyes)|MINT CONDITION|1992-01-04|94|6|24|19920111,,
81|NEW|81|1|Pride (In The Name Of Love)|CLIVILLES & COLE|1992-01-11|81|44|17|19920111,,
82|81|81|4|Every Road Leads Back To You|BETTE MIDLER|1991-12-21|86|78|6|19920111,,
83|90|83|2|The Rush|LUTHER VANDROSS|1992-01-04|90|73|7|19920111,,
84|80|77|7|Within My Heart|VOYCE|1991-11-30|89|77|13|19920111,,
85|84|80|5|All Through The Night|TONE-LOC|1991-12-14|83|80|7|19920111,,
86|83|65|12|Conviction Of The Heart|KENNY LOGGINS|1991-10-26|95|65|13|19920111,,
87|77|41|16|Groovy Train|THE FARM|1991-09-28|88|41|16|19920111,,
88|95|88|2|Wasted Time|SKID ROW|1992-01-04|95|88|3|19920111,,
89|86|32|17|Rush|BIG AUDIO DYNAMITE II|1991-09-21|90|32|17|19920111,,
90|96|90|2|I'll Take You There|BEBE & CECE WINANS featuring MAVIS STAPLES|1992-01-04|96|90|6|19920111,,
91|91|61|10|The Fly|U2|1991-11-09|74|61|11|19920111,,
