,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
80,Communication,Rated 4 stars out of five stars,Q ball,Marco Polo Video Walkie Talkie,Top Free in Android Apps,just got introduced to it I really like it it's a good app would recommend to my friends,"2,7,2017",Joya Communications,4,88,664,0,0.8832,0.0,0,0.485
81,Communication,Rated 4 stars out of five stars,Armida Gurra,Marco Polo Video Walkie Talkie,Top Free in Android Apps,So far i know that this app is about registering videos.,"2,7,2017",Joya Communications,4,56,664,0,0.0,0.0,0,0.0
82,Communication,Rated 5 stars out of five stars,Alfredo Balderas,Marco Polo Video Walkie Talkie,Top Free in Android Apps,I need to figure out how to change my camera mode,"2,9,2017",Joya Communications,5,49,666,0,0.0,0.0,0,0.0
83,Communication,Rated 4 stars out of five stars,Rob Bucklew,Marco Polo Video Walkie Talkie,Top Free in Android Apps,Gave another dimension to our family time,"2,10,2017",Joya Communications,4,41,667,0,0.0,0.0,0,0.0
84,Communication,Rated 5 stars out of five stars,Greg Meiss,Marco Polo Video Walkie Talkie,Top Free in Android Apps,So far so good,"2,7,2017",Joya Communications,5,14,664,0,0.6213,0.0,0,0.576
85,Communication,Rated 5 stars out of five stars,Jeffrey Walsh,Marco Polo Video Walkie Talkie,Top Free in Android Apps,Boom shaka laka this app rocks.. So much fun,"2,9,2017",Joya Communications,5,44,666,0,0.5542,0.0,0,0.309
86,Communication,Rated 5 stars out of five stars,kaiden sims,Marco Polo Video Walkie Talkie,Top Free in Android Apps,I like it,"2,7,2017",Joya Communications,5,9,664,0,0.3612,0.0,0,0.714
87,Action,Rated 4 stars out of five stars,Gloria Lopez,slither.io,Top Free in Android Apps,I am on a mission everyday to find the best games out there. I only rate on a 1 a 3 or a 5 to make it easier. I am choosing to give this game a 4(I just had to break my grading scale) because I like it its fun for kids and adults. My only problem is that at some point it just goes off all by it self and it is hard to control sometimes. Over all I do recommend you play this game. Finally America a game you can enjoy!,"12,21,2016",Lowtech Studios,4,419,616,0,0.9523,0.043,0,0.222
88,Word,Rated 5 stars out of five stars,Pamela Walker,Wheel of Fortune Free Play,Top Free in Android Apps,Cant put it down. wish u could spin more than one time after a correct guess but maybe that can be updated later. also wish u had daily login bonuses on top of the challenges so you can earn more diamonds. great game aside from that!  Also for those reading this...if u just make one $5 diamond purchase there wont be no more ads. I did.,"1,17,2017",Scopely,5,337,643,0,0.977,0.0,0,0.327
89,SportsAction & Adventure,Rated 5 stars out of five stars,Lee Haggins,Madden NFL Mobile,Top Free in Android Apps,I like the game but there are a few things you guys can change.... 1. Should be able to pump fake the defense like the computer does me  2. Needs to be more of balance you said that there is but I have better luck now on defense than I do offense now two weeks ago it was the other way around. 3. Why is that you tell us to spend coins we get the coins and spend on packs and get the same players over and over smh like why  4. Live events need to be directed into good sets not sets that a take forever to complete or sets you want ever complete  I say all to say this game is good dont be lazy with your product continue to make it great!!!!,"1,19,2017",ELECTRONIC ARTS,5,643,645,6,0.9682,0.061,0,0.207
90,SportsAction & Adventure,Rated 1 stars out of five stars,Jerry Fetzer,Madden NFL Mobile,Top Free in Android Apps,I didn't think it was possible but with this last update you may have completely ruined the game. 80% of the time you catch a pass you drop it when you get hit and the offensive line won't even try to block they back up and wait for someone to come to them but everyone goes right past them,"1,21,2017",ELECTRONIC ARTS,1,290,647,2,-0.9441,0.222,0,0.0
91,SportsAction & Adventure,Rated 5 stars out of five stars,eric nesby,Madden NFL Mobile,Top Free in Android Apps,"I like the game,  it is very addictive. One thing I hate is that it's selfish with coins! Its hard getting the players you need when the price is like 30000 200000 coins. Some coi s be damn near a million to get a player. I just wish it was a way to get more coins instead of 100 to 1500 every now and then. Smh","1,22,2017",ELECTRONIC ARTS,5,311,648,7,-0.6996,0.187,0,0.107
92,SportsAction & Adventure,Rated 3 stars out of five stars,John McHugh,Madden NFL Mobile,Top Free in Android Apps,Ever since the last update my team has sucked. And its not just me its other peoples teams too. I have a 98 overall team but yet i cant pass or run on a team with 95-97 overalls. EA you broke this game. If you dont fix it soon I'm done with madden for good.,"1,18,2017",ELECTRONIC ARTS,3,257,644,4,-0.2144,0.099,0,0.067
93,SportsAction & Adventure,Rated 1 stars out of five stars,angel orozco,Madden NFL Mobile,Top Free in Android Apps,"I have a running back with  89 speed and somehow LINEMAN manage to catch him even when he has a 5 yard head start on them...HOW?! This years madden also has by far the WORST playbook yet and terrible defensive gameplan system. I also sold a player in the auction house at a starting bid value of 85,000 and somehow he ended up selling for 76,000....explain that?!","1,21,2017",ELECTRONIC ARTS,1,363,647,6,-0.8114,0.13,0,0.051
94,Shopping,Rated 1 stars out of five stars,Glyn H,Amazon Shopping,Top Free in Android Apps,"This app is no better after this update it still will not go up or down all my other apps work perfectly so I know it's not my mobile. Also 2 things wrong with Amazon you want to watch a film on fire stick you can if you rent them even though you pay for prime video. The next is buying from Amazon, order and they will send when they have it. Why the hell have things for sale you don't have in stock. Twice I've ordered then told 2 weeks later don't know when they will have stock. They were supposed to be prime orders. I cancelled both orders. VERY BAD SERVICE.","2,9,2017",Amazon Mobile LLC,1,565,666,4,-0.8795,0.163,0,0.092
95,Action,Rated 5 stars out of five stars,Claudia Acevedo,Color Switch,Top Free in Android Apps,This is awesome u need to get it its the second thing trending the first is cash me oustside get that to its awesome but together u will never get off,"2,9,2017",Fortafy Games,5,150,666,0,0.6249,0.0,0,0.159
96,Action,Rated 5 stars out of five stars,anonymous,Color Switch,Top Free in Android Apps,Its the most stunning game I played inmy life and I am sure others would think the same.,"2,9,2017",Fortafy Games,5,88,666,0,0.7818,0.0,0,0.377
97,Action,Rated 5 stars out of five stars,AndreaMC,Color Switch,Top Free in Android Apps,"Love it Very addicting, Can't get past 10 thought 😂😂 So I don't think I'm very good Xx","2,10,2017",Fortafy Games,5,92,667,0,0.8122,0.0,0,0.33
98,Action,Rated 5 stars out of five stars,anonymous,Color Switch,Top Free in Android Apps,The game modes are not so interesting ....only if u could add something more interesting and addictive in game modes...also the ads are very annoying,"2,10,2017",Fortafy Games,5,149,667,0,-0.8262,0.292,0,0.0
99,Action,Rated 5 stars out of five stars,Ripal Tandel,Color Switch,Top Free in Android Apps,"Good game, but my feelling is excessive play of some of the levels may effect screen responsiveness. But full marks to the developers.","2,10,2017",Fortafy Games,5,134,667,0,0.6187,0.0,0,0.194
100,Action,Rated 5 stars out of five stars,Brooklynn Marx,Color Switch,Top Free in Android Apps,I love it So much fun Keeps you busy Can also go offline,"2,9,2017",Fortafy Games,5,56,666,0,0.8062,0.082,0,0.426
101,Action,Rated 4 stars out of five stars,Natavia molina,Color Switch,Top Free in Android Apps,There is too many ads when I play the middle of the game they always pop up u need to come and fix it plz.😭😭😭😭😭😭😥😥😥😥😥😥,"2,9,2017",Fortafy Games,4,154,666,0,0.34,0.0,0,0.098
102,Action,Rated 5 stars out of five stars,anonymous,Color Switch,Top Free in Android Apps,This game I always go on when I am going on a trip I even bring it to school to play on it this app is amazing,"2,10,2017",Fortafy Games,5,110,667,0,0.7351,0.0,0,0.228
103,Music & Audio,Rated 5 stars out of five stars,Maria Montano,SoundCloud - Music & Audio,Top Free in Android Apps,I found A lot of Rappers I have over 37 people who follow me I love all kinds music.,"2,7,2017",SoundCloud,5,84,664,0,0.6369,0.0,0,0.231
104,Music & Audio,Rated 5 stars out of five stars,Kathleen Smith,SoundCloud - Music & Audio,Top Free in Android Apps,"Background playing is great. Offline listening at a cost? Anyhow, few user options in the app compared to desktop version it seems.","2,9,2017",SoundCloud,5,131,666,0,0.6597,0.059,0,0.232
105,Music & Audio,Rated 1 stars out of five stars,Mody Mody,SoundCloud - Music & Audio,Top Free in Android Apps,In the old update I can hear the tracks online once then I heared it again without internet they can't play without internet . what happens ??!!,"2,10,2017",SoundCloud,1,144,667,0,-0.4552,0.115,0,0.0
106,Music & Audio,Rated 5 stars out of five stars,yani boo10,SoundCloud - Music & Audio,Top Free in Android Apps,I Loved it it is just so fun because you can listen to all of your favorite music,"2,10,2017",SoundCloud,5,81,667,0,0.903,0.0,0,0.443
107,Music & Audio,Rated 5 stars out of five stars,anonymous,SoundCloud - Music & Audio,Top Free in Android Apps,Well it's great at giving you full songs you can enjoy or use for other reasons,"2,10,2017",SoundCloud,5,79,667,0,0.8957,0.0,0,0.496
108,Music & Audio,Rated 4 stars out of five stars,Platus Platusa,SoundCloud - Music & Audio,Top Free in Android Apps,Is it so difficult to always remember the last track that I paused at??,"2,10,2017",SoundCloud,4,71,667,0,-0.5576,0.231,0,0.0
109,Music & Audio,Rated 2 stars out of five stars,Luna Rosey,SoundCloud - Music & Audio,Top Free in Android Apps,It OK but here the thing when I make a playlist it doesn't make it and I just want that fixs...........,"2,9,2017",SoundCloud,2,103,666,0,0.3435,0.0,0,0.176
110,Music & Audio,Rated 5 stars out of five stars,Mythic Subnova,SoundCloud - Music & Audio,Top Free in Android Apps,Awesome layouts and really easy to use. I make playlists for bass loving people.,"2,10,2017",SoundCloud,5,80,667,0,0.9041,0.0,0,0.528
