"company","position","salary","worklife","compensation","jobsecurity","management","culture"
"City of Seattle","Inspector",36.17,"4.1","4.2","3.7","3.7","3.9"
"Clarity Solution Group",NA,NA,"5.0","4.0","4.0","4.0","5.0"
"Clarus Commerce","Customer Service Representative",14.24,"4.0","4.0","4.0","4.0","4.0"
"Cloudera","Software Developer",132312,"3.7","4.0","4.0","2.0","3.7"
"Cloudera","Software Architect",148441,"3.7","4.0","4.0","2.0","3.7"
"Cloudera","Software Engineer",148247,"3.7","4.0","4.0","2.0","3.7"
"Cold Spring Harbor Laboratory",NA,NA,"4.1","4.1","3.2","3.7","3.7"
"Collabera","Software Architect",66.88,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Anti Money Laundering Analyst",23.48,"3.5","3.3","3.1","3.4","3.5"
"Collabera",".NET Developer",48.83,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Data Entry Clerk",13.07,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Business Systems Analyst",52.23,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Customer Service Representative",12.99,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Customer Support Representative",12.98,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Developer",59.73,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Senior Customer Service Representative",14.81,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Data Analyst",43.95,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Help Desk Analyst",14.48,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Quality Assurance Analyst",35,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Technical Support Representative",16.55,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Desktop Support Technician",17.49,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Senior Fraud Analyst",21.24,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Java Developer",58.31,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Technical Support",14.61,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Business Analyst",43.56,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Network Engineer",45.1,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Programmer Analyst",33,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Operations Associate",20.37,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Human Resources Assistant",18.76,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Database Administrator",52.12,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Administrative Assistant",16.98,"3.5","3.3","3.1","3.4","3.5"
"Collabera","Administrator",47.58,"3.5","3.3","3.1","3.4","3.5"
"Columbia University",NA,NA,"4.1","4.0","3.7","3.8","4.0"
"Comcast",NA,NA,"3.6","4.0","3.3","3.3","3.6"
"Connecticut College","Assistant Professor",67862,"4.2","3.8","3.5","3.7","3.8"
"Connexity",NA,NA,"4.2","4.0","3.0","3.0","4.0"
"Conversant Media",NA,NA,"4.0","4.0","3.3","3.2","3.6"
"Corning","Process Technician",45817,"3.7","4.0","3.5","3.6","3.9"
"Corning","Machine Operator",12.24,"3.7","4.0","3.5","3.6","3.9"
"Corning","Controls Engineer",93367,"3.7","4.0","3.5","3.6","3.9"
"Corning","Senior Scientist",90018,"3.7","4.0","3.5","3.6","3.9"
"Corning","Software Developer",83595,"3.7","4.0","3.5","3.6","3.9"
"Corning","Operator",34925,"3.7","4.0","3.5","3.6","3.9"
"Corning","Product Line Manager",111554,"3.7","4.0","3.5","3.6","3.9"
"Corning","Process Engineer",93789,"3.7","4.0","3.5","3.6","3.9"
"Corning","Research Scientist",89844,"3.7","4.0","3.5","3.6","3.9"
"Corning","Pricing Manager",151216,"3.7","4.0","3.5","3.6","3.9"
"Corning","Technical Support",19.32,"3.7","4.0","3.5","3.6","3.9"
"Corning","Manufacturing Technician",34760,"3.7","4.0","3.5","3.6","3.9"
"Corning","Project Leader",97458,"3.7","4.0","3.5","3.6","3.9"
"Corning","Application Developer",85890,"3.7","4.0","3.5","3.6","3.9"
"Corning","Scientist",89424,"3.7","4.0","3.5","3.6","3.9"
"Corning","Senior Process Engineer",83619,"3.7","4.0","3.5","3.6","3.9"
"Corning","Senior Controls Engineer",86271,"3.7","4.0","3.5","3.6","3.9"
"COUPANG",NA,NA,"5.0","3.7","4.3","4.3","4.0"
"Coursera",NA,NA,"4.0","4.0","4.0","4.0","4.0"
"Cox Automotive","Operations Manager",55000,"3.5","3.7","3.0","2.7","3.2"
"Cox Automotive","Automotive Technician",85000,"3.5","3.7","3.0","2.7","3.2"
"Cox Automotive","Lube Technician",10.46,"3.5","3.7","3.0","2.7","3.2"
"Cox Automotive","Driver",8.96,"3.5","3.7","3.0","2.7","3.2"
"Cox Automotive","Manager",70892,"3.5","3.7","3.0","2.7","3.2"
"Cox Automotive","Dealer",50000,"3.5","3.7","3.0","2.7","3.2"
"Cox Automotive","Car Sales Executive",12.65,"3.5","3.7","3.0","2.7","3.2"
"Cox Automotive","Clerk",12.11,"3.5","3.7","3.0","2.7","3.2"
"Cox Automotive","Packager",9.8,"3.5","3.7","3.0","2.7","3.2"
"Cox Media Group","Locality Manager",140474,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Account Executive",45818,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Sales Representative",44161,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Media Consultant",62549,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Sales Consultant",49835,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Outside Sales Representative",52623,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Advertising Executive",39974,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Marketing Consultant",44569,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Advertising Consultant",36287,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Call Center Representative",12.75,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Senior Executive Assistant/Office Manager",73079,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Director",60453,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Packager",8.97,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Maintenance Technician",55493,"3.4","3.4","2.9","3.1","3.2"
"Cox Media Group","Junior Project Manager",60000,"3.4","3.4","2.9","3.1","3.2"
"Creative Apparel Concepts",NA,NA,"2.5","3.0","2.5","2.0","4.0"
"Crestron Electronics","Tester",12.03,"2.8","2.8","2.8","2.4","2.5"
"Crestron Electronics","Inside Sales Representative",50000,"2.8","2.8","2.8","2.4","2.5"
"Crestron Electronics","Shipping and Receiving Clerk",12.52,"2.8","2.8","2.8","2.4","2.5"
"CRITEO","Solutions Engineer",80198,"4.0","4.2","3.7","2.8","4.5"
"CSX","Director of Construction",22.92,"2.8","4.2","3.2","3.0","3.3"
"CSX","Operations Supervisor",62209,"2.8","4.2","3.2","3.0","3.3"
"CSX","Maintenance Person",27.16,"2.8","4.2","3.2","3.0","3.3"
"CSX","Dispatcher",65362,"2.8","4.2","3.2","3.0","3.3"
"CSX","Construction Worker",26.28,"2.8","4.2","3.2","3.0","3.3"
"CSX","Electrician",28.25,"2.8","4.2","3.2","3.0","3.3"
"CSX","Supervisor",64790,"2.8","4.2","3.2","3.0","3.3"
"CSX","Operations Manager",78330,"2.8","4.2","3.2","3.0","3.3"
"CSX","Diesel Mechanic",27.06,"2.8","4.2","3.2","3.0","3.3"
"CSX","Communication Technician",29.54,"2.8","4.2","3.2","3.0","3.3"
"CSX","Mechanic",26.65,"2.8","4.2","3.2","3.0","3.3"
"CSX","Clerk",147,"2.8","4.2","3.2","3.0","3.3"
"CSX","Welder Helper",24.72,"2.8","4.2","3.2","3.0","3.3"
"CSX","Purchasing Clerk",166,"2.8","4.2","3.2","3.0","3.3"
"CSX","Trainee Manager",61622,"2.8","4.2","3.2","3.0","3.3"
"CSX","Production Worker",23.26,"2.8","4.2","3.2","3.0","3.3"
"CSX","Welder",56388,"2.8","4.2","3.2","3.0","3.3"
"CSX","Machinist",63467,"2.8","4.2","3.2","3.0","3.3"
"CSX","Support Services Clerk",24.43,"2.8","4.2","3.2","3.0","3.3"
"Curo Health Services","Case Manager",49366,"1.5","1.8","1.6","1.5","1.5"
"CVS Health","Pharmacy Technician",20746,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Consultant",25.93,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Supervisor",11.14,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Assistant Manager",13.95,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Certified Pharmacy Technician",24294,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Pharmacist",108946,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Staff Pharmacist",118111,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Pharmacy Manager",129319,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Cashier",9.93,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Store Manager",16.7,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Customer Service Associate / Cashier",9.08,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Cashier/Clerk",9.95,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Retail Sales Associate",9.73,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Shift Manager",11.1,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Client Services",26,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Customer Support Representative",13.84,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Desktop Support Technician",21.07,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Manager",11.43,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Customer Service Representative",10.95,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Collection Agent",26,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Senior Collection Agent",26,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Customer Care Specialist",19.12,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Customer Service Supervisor",10.44,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Beauty Consultant",11.47,"3.4","3.2","3.2","3.2","3.4"
"CVS Health","Sales Representative",13.77,"3.4","3.2","3.2","3.2","3.4"
"D.E. Shaw & Co.","Member of Technical Staff",210985,"4.0","4.5","3.5","3.0","5.0"
"D.E. Shaw & Co.","Financial Analyst",157015,"4.0","4.5","3.5","3.0","5.0"
"D.E. Shaw & Co.","Finance Associate",76167,"4.0","4.5","3.5","3.0","5.0"
"D.E. Shaw & Co.","Analyst",100824,"4.0","4.5","3.5","3.0","5.0"
"D.E. Shaw & Co.","Vice President",147120,"4.0","4.5","3.5","3.0","5.0"
"D.E. Shaw & Co.","Associate",93440,"4.0","4.5","3.5","3.0","5.0"
"D.E. Shaw & Co.","Quantitative Analyst",156978,"4.0","4.5","3.5","3.0","5.0"
"D.E. Shaw & Co.","Software Developer",138866,"4.0","4.5","3.5","3.0","5.0"
"D.E. Shaw & Co.","Developer",152917,"4.0","4.5","3.5","3.0","5.0"
"D.E. Shaw & Co.","Trader",139680,"4.0","4.5","3.5","3.0","5.0"
"Dailymotion","Financial Controller",15,"4.8","3.3","2.8","3.3","4.8"
"Dailymotion","Sales Intern",15,"4.8","3.3","2.8","3.3","4.8"
"Dailymotion","Intern",15,"4.8","3.3","2.8","3.3","4.8"
"Dailymotion","Mobile Developer",15,"4.8","3.3","2.8","3.3","4.8"
"Dailymotion","Marketing Intern",15,"4.8","3.3","2.8","3.3","4.8"
"Dailymotion","Development Intern",15,"4.8","3.3","2.8","3.3","4.8"
"Danone","Machine Operator",46430,"3.9","4.0","3.7","3.8","4.0"
"Danone","Retail Sales Associate",50000,"3.9","4.0","3.7","3.8","4.0"
"Danone","Account Manager",68434,"3.9","4.0","3.7","3.8","4.0"
"DataXu","Vice President of Sales",299377,"3.3","4.3","3.0","3.0","4.0"
"DataXu","Account Executive",149814,"3.3","4.3","3.0","3.0","4.0"
"DataXu","Account Director",80183,"3.3","4.3","3.0","3.0","4.0"
"DataXu","Account Manager",90080,"3.3","4.3","3.0","3.0","4.0"
"Dealer Tire",NA,NA,"2.9","3.2","2.7","2.8","3.1"
"DECISIVE ANALYTICS CORPORATION",NA,NA,"4.6","4.8","3.8","4.3","4.7"
"Dell",NA,NA,"3.8","3.8","3.4","3.5","3.8"
"Deloitte","Tax Consultant",57909,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Senior Manager",177269,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Business Analyst",74413,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Senior Auditor",60185,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Tax Senior",70399,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Software Developer",104459,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Manager",140548,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Senior Consultant",108351,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Senior Specialist",117129,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Developer",63819,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Technology Analyst",76230,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Audit Associate",53676,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Data Warehouse Engineer",129346,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Systems Analyst",106115,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Solutions Manager",128169,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Consultant",85488,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Audit Manager",86582,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Service Consultant",69571,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Software Architect",144867,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Senior Developer",15.04,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Auditor",61632,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Summer Associate",135000,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Account Specialist",26,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Home Solutions Advisor",66556,"3.4","3.7","3.7","3.6","3.8"
"Deloitte","Solutions Engineer",90046,"3.4","3.7","3.7","3.6","3.8"
"Demandbase",NA,NA,"4.0","4.3","3.3","3.3","3.7"
"Department of Mental Health and Hygiene","Data Manager",69578,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","College Assistant",12.28,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Supervisor",57419,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Examiner",112770,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Mental Health Case Manager",55474,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Liaison",73941,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Director",91585,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Contract Manager",59201,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Nurse Practitioner",78195,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Policy Analyst",74633,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Public Health Nurse",54434,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","School Nurse",71553,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Administrative Coordinator",58372,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Research Analyst",71004,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","External Affairs Manager",63942,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Special Assistant",63264,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Program Coordinator",62739,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Administrative Services",60601,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Administrative Assistant",57324,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Data Analyst",73090,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Contract Analyst",57025,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Maternity Nurse",71753,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Budget Analyst",52153,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Office Manager",51005,"4.0","4.2","4.2","3.8","3.8"
"Department of Mental Health and Hygiene","Registered Nurse - Home Health",78938,"4.0","4.2","4.2","3.8","3.8"
"Design Strategy",NA,NA,"3.0","4.0","4.5","4.0","4.0"
"Dexcom","Test Engineer",50000,"3.4","3.7","3.5","3.3","3.5"
"Dexcom","Inside Sales Representative",49609,"3.4","3.7","3.5","3.3","3.5"
"Dillard's, Inc.","Sales Representative",11.26,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Beauty Consultant",12.38,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Retail Sales Associate",11.61,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Packer",9.44,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Area Manager",45599,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Customer Service Associate / Cashier",10.79,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Warehouse Worker",11.31,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Stocker",9,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Regional Sales Manager",41129,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Supervisor",11.27,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Sales Manager",13.99,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Customer Service Representative",11.25,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Consultant",19653,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Shipping and Receiving Clerk",10.35,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Assistant Store Manager",51734,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Dock Worker",10.29,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Cashier/Sales",11.18,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Sales Support Representative",11.28,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Cosmetics Manager",14.42,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Manager",35256,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Business Manager",33433,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Sales Specialist",12.89,"3.2","3.3","2.9","3.0","3.2"
"Dillard's, Inc.","Support Associate",11,"3.2","3.3","2.9","3.0","3.2"
"Direct Energy","Sales Manager",59990,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Sales Representative",14.77,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Data Analyst",45752,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Outside Sales Representative",68079,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Outbound Sales Representative",14,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Software Consultant",83.2,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Inbound Sales Representative",12.47,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Outbound Customer Service Representative",59184,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Inbound Customer Service Representative",12.39,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Billing Analyst",33643,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Consultant",125635,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","SQL Developer",105723,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Customer Service Representative",12.19,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Accounts Receivable Clerk",36645,"3.6","3.6","3.0","3.2","3.5"
"Direct Energy","Sales Support Representative",46950,"3.6","3.6","3.0","3.2","3.5"
"Discover Financial Services","Collection Representative",12.09,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Retention Manager",36159,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Data Analyst",15,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Senior Collection Representative",12.06,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Senior Credit Analyst",39741,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Customer Service Representative",12.86,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Team Leader",48380,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Fraud Investigator",27948,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Senior Team Leader",44211,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Senior Account Manager",13.62,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Accounting Specialist",37508,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Credit Analyst",33024,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Supervisor",15.82,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Customer Service Account Representative",13,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Entry Level Customer Service Representative",10.5,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Loan Manager",12.17,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Account Manager",12.34,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Senior Associate",77213,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Manager",82044,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Entry Level Associate",23.74,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Collector",12.63,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Collection Agent",12.65,"3.9","4.0","3.7","3.6","3.9"
"Discover Financial Services","Anti Money Laundering Analyst",80388,"3.9","4.0","3.7","3.6","3.9"
"Disney Consumer Products","Assistant Store Manager",14.46,"3.9","3.8","3.4","3.8","4.2"
"Disney Consumer Products","Manager",65069,"3.9","3.8","3.4","3.8","4.2"
"Disney Consumer Products","Actor",9.68,"3.9","3.8","3.4","3.8","4.2"
